baboon_ID	human_ID	orthotype	OMAgroup
ENSPANG00000022295	AAH13889	1:1	857268
ENSPANG00000009848	EAL24313	1:1	727424
ENSPANG00000011996	ENSG00000106348.16	1:1	865148
ENSPANG00000022684	ENSG00000205085.9	1:1	767617
ENSPANG00000021952	AAH37248	1:1	
ENSPANG00000010444	AAA35608	1:1	657401
ENSPANG00000018192	AAI50332	1:1	769842
ENSPANG00000025046	AAD12245	1:1	552420
ENSPANG00000021225	AAI04231	1:1	752065
ENSPANG00000021951	ENSG00000135253.13	1:1	551907
ENSPANG00000018384	AAA96056	1:1	774536
ENSPANG00000022226	ENSG00000064419.13	1:1	846978
ENSPANG00000000813	AAH44244	1:1	
ENSPANG00000000814	AAB41788	1:1	775649
ENSPANG00000014474	AAH08349	1:1	861671
ENSPANG00000001240	AAH19064	1:1	850058
ENSPANG00000019785	ENSG00000240204.2	1:1	802316
ENSPANG00000020183	AAA16918	1:1	783428
ENSPANG00000025045	AAH06277	1:1	547187
ENSPANG00000014229	AAF36136	1:1	744879
ENSPANG00000021002	AAH36464	1:1	549733
ENSPANG00000021722	AAH45618	1:1	855850
ENSPANG00000014473	AAH17587	1:1	782170
ENSPANG00000015021	AAF23230	1:1	539179
ENSPANG00000006518	AAH39362	1:1	539183
ENSPANG00000009821	AAH05279	1:1	539180
ENSPANG00000014228	AAH56162	1:1	812853
ENSPANG00000018190	AAH02413	1:1	547813
ENSPANG00000005538	AAF14271	1:1	792926
ENSPANG00000015020	AAH38415	1:1	738452
ENSPANG00000015615	ENSG00000266265.2	1:1	557264
ENSPANG00000000794	AAF06698	1:1	804968
ENSPANG00000005828	AAH28744	1:1	554023
ENSPANG00000010324	AAH08413	1:1	665210
ENSPANG00000017994	AAA35560	1:1	798229
ENSPANG00000022052	AAC15671	n:1	
ENSPANG00000006917	AAA51840	1:1	691235
ENSPANG00000021640	AAA35636	1:1	550462
ENSPANG00000010207	ENSG00000146856.14	1:1	801360
ENSPANG00000022488	AAH00168	1:1	303854
ENSPANG00000022489	AAF29021	1:1	807991
ENSPANG00000022490	AAP47163	1:1	804347
ENSPANG00000017724	AAC72963	1:1	829673
ENSPANG00000012989	AAH44255	1:1	651142
ENSPANG00000023480	AAF05907	1:1	551653
ENSPANG00000020315	AAI37312	1:1	804989
ENSPANG00000026204	ENSG00000267697.1	1:1	303858
ENSPANG00000010075	AAH28093	1:1	549487
ENSPANG00000011312	AAA51570	1:1	657335
ENSPANG00000000750	AAA35961	1:1	772128
ENSPANG00000000751	ENSG00000157680.15	1:1	518125
ENSPANG00000010323	AAH63666	1:1	829214
ENSPANG00000025363	AAG39381	1:1	798231
ENSPANG00000007105	AAB63585	1:1	796950
ENSPANG00000019018	AAH36796	1:1	547827
ENSPANG00000019020	AAG11415	1:1	823782
ENSPANG00000019021	AAI31698	1:1	778028
ENSPANG00000017282	AAH08842	1:1	766726
ENSPANG00000023963	ENSG00000105939.12	1:1	650893
ENSPANG00000007701	AAI26332	1:1	834528
ENSPANG00000016309	AAH65034	1:1	826038
ENSPANG00000023716	AAF28946	1:1	844841
ENSPANG00000007244	ENSG00000269955.2	1:1	547652
ENSPANG00000025362	AAI04964	1:1	558997
ENSPANG00000017281	AAG35710	1:1	753207
ENSPANG00000015017	ENSG00000059377.15	1:1	818990
ENSPANG00000022225	AAF66161	1:1	650895
ENSPANG00000011491	BAB21809	1:1	753816
ENSPANG00000007700	AAH28380	1:1	548384
ENSPANG00000017280	AAF17214	1:1	755469
ENSPANG00000018260	AAH49193	1:1	789869
ENSPANG00000007837	AAD43192	1:1	777441
ENSPANG00000022006	ENSG00000090266.12	1:1	803205
ENSPANG00000004965	AAA35609	1:1	548465
ENSPANG00000017279	AAD34134	1:1	800015
ENSPANG00000001222	AAH09775	1:1	856982
ENSPANG00000001223	BAA86461	1:1	816876
ENSPANG00000008933	ENSG00000214102.7	1:1	550428
ENSPANG00000009820	AAA36332	1:1	711294
ENSPANG00000021212	AAF43903	1:1	706284
ENSPANG00000006468	AAF43904	1:1	706291
ENSPANG00000004338	AAF43905	1:1	706293
ENSPANG00000016705	AAI37354	1:1	274772
ENSPANG00000016706	AAF02491	1:1	276888
ENSPANG00000010961	AAI04934	1:1	706285
ENSPANG00000016707	ENSG00000257335.8	1:1	684054
ENSPANG00000010932	ENSG00000226660.2	1:1	280983
ENSPANG00000023057	AAC80190	1:1	283207
ENSPANG00000011575	AAC80191	n:m	
ENSPANG00000011575	AAC13345	n:m	675878
ENSPANG00000017278	AAC80191	n:m	675879
ENSPANG00000017278	AAC13345	n:m	
ENSPANG00000023891	ENSG00000211707.3	1:m	
ENSPANG00000023891	ENSG00000282939.1	1:m	
ENSPANG00000023891	ENSG00000211714.3	1:m	282593
ENSPANG00000019299	ENSG00000211716.2	1:1	282187
ENSPANG00000007103	ENSG00000229769.2	1:1	282705
ENSPANG00000024382	ENSG00000211720.3	1:1	682336
ENSPANG00000007992	ENSG00000253409.1	n:m	282732
ENSPANG00000007992	ENSG00000211727.3	n:m	
ENSPANG00000007992	ENSG00000253291.1	n:m	
ENSPANG00000010322	ENSG00000230099.2	n:m	
ENSPANG00000010322	AAC13344	n:m	700146
ENSPANG00000010322	AAC13328	n:m	
ENSPANG00000010322	ENSG00000211731.1	n:m	
ENSPANG00000014297	ENSG00000253409.1	n:m	
ENSPANG00000014297	ENSG00000211727.3	n:m	282384
ENSPANG00000014297	ENSG00000253291.1	n:m	
ENSPANG00000006777	ENSG00000230099.2	n:m	
ENSPANG00000006777	AAC13344	n:m	
ENSPANG00000006777	AAC13328	n:m	282371
ENSPANG00000006777	ENSG00000211731.1	n:m	
ENSPANG00000008932	ENSG00000253409.1	n:m	
ENSPANG00000008932	ENSG00000211727.3	n:m	
ENSPANG00000008932	ENSG00000253291.1	n:m	283319
ENSPANG00000018068	ENSG00000274752.1	1:m	
ENSPANG00000018068	ENSG00000276953.1	1:m	660258
ENSPANG00000016704	ENSG00000211746.3	1:1	280817
ENSPANG00000007243	ENSG00000211747.3	1:m	
ENSPANG00000007243	ENSG00000205274.3	1:m	682332
ENSPANG00000024171	ENSG00000183938.5	1:1	281196
ENSPANG00000008931	ENSG00000211749.1	1:1	
ENSPANG00000024045	ENSG00000211750.2	1:1	672345
ENSPANG00000014296	ENSG00000211752.3	1:1	280734
ENSPANG00000013517	AAC80212	1:1	682331
ENSPANG00000009573	ENSG00000204983.12	n:1	
ENSPANG00000018259	ENSG00000204983.12	n:1	554157
ENSPANG00000024170	AAC13322	1:1	562479
ENSPANG00000006884	ABI63360	1:1	551800
ENSPANG00000005007	ENSG00000211751.9	n:1	735094
ENSPANG00000020533	ENSG00000211751.9	n:1	
ENSPANG00000007836	ENSG00000237254.2	1:1	742580
ENSPANG00000018830	ENSG00000106123.11	1:1	550017
ENSPANG00000011082	ENSG00000165125.18	1:1	548296
ENSPANG00000024542	ENSG00000127412.6	1:1	552560
ENSPANG00000021000	AAA03192	1:1	851876
ENSPANG00000001143	AAI37045	1:1	271894
ENSPANG00000024169	AAA60091	1:1	721177
ENSPANG00000014450	AAI00948	1:1	706289
ENSPANG00000010931	AAI01796	1:1	706308
ENSPANG00000025948	AAD20963	1:1	779384
ENSPANG00000022512	AAH16719	1:1	307044
ENSPANG00000009572	AAA58959	1:1	533549
ENSPANG00000016703	AAI12157	1:1	836450
ENSPANG00000020999	AAH45611	1:1	774059
ENSPANG00000023422	AAH08743	1:1	550762
ENSPANG00000016464	AAA36747	1:1	266593
ENSPANG00000010369	AAI00939	1:1	271368
ENSPANG00000003751	AAI01158	1:1	706288
ENSPANG00000026228	AAI13531	1:m	752686
ENSPANG00000026228	ENSG00000283528.1	1:m	
ENSPANG00000009650	AAH00609	1:1	752687
ENSPANG00000012173	AAB01215	1:1	271636
ENSPANG00000015196	AAI37043	1:1	271622
ENSPANG00000000803	AAC39630	1:1	
ENSPANG00000014106	AAK95082	1:m	657492
ENSPANG00000014106	AAK95082	1:m	
ENSPANG00000016463	AAA18010	1:1	560925
ENSPANG00000018829	AAC12957	1:1	802342
ENSPANG00000002884	AAH40555	1:1	856396
ENSPANG00000008720	ENSG00000283378.1	1:1	
ENSPANG00000007102	AAH21251	1:1	307048
ENSPANG00000000866	AAC36681	1:1	833362
ENSPANG00000018691	AAC50591	1:1	838613
ENSPANG00000017763	AAA58460	1:1	780362
ENSPANG00000019897	AAI28393	1:1	712401
ENSPANG00000021720	AAI25190	1:1	563324
ENSPANG00000015944	AAH43295	1:1	267547
ENSPANG00000008719	AAC51296	1:1	797224
ENSPANG00000005131	BAD18648	1:1	797225
ENSPANG00000023421	ENSG00000196453.7	1:1	797223
ENSPANG00000017316	AAH68505	1:1	790401
ENSPANG00000013260	ENSG00000133619.17	1:1	266527
ENSPANG00000006708	AAH52625	1:1	731662
ENSPANG00000018189	ENSG00000197558.11	1:1	552305
ENSPANG00000009649	AAI13088	1:1	266369
ENSPANG00000007835	AAK67647	1:1	753131
ENSPANG00000016762	AAH01354	1:1	498588
ENSPANG00000023420	AAB47975	1:1	307049
ENSPANG00000019896	AAF26712	1:1	557963
ENSPANG00000021669	AAH15152	1:1	752261
ENSPANG00000008718	AAI07038	1:1	763502
ENSPANG00000022511	EAW54103	1:1	548741
ENSPANG00000020998	BAG58056	1:1	
ENSPANG00000021224	AAH40736	1:1	
ENSPANG00000013422	ENSG00000281887.3	1:1	552956
ENSPANG00000018637	AAD23440	1:1	771173
ENSPANG00000006707	AAF68667	1:1	742573
ENSPANG00000007750	AAA58358	1:1	717061
ENSPANG00000021876	AAA62473	1:1	702808
ENSPANG00000018601	ENSG00000164867.10	1:1	800938
ENSPANG00000022976	AAI28588	1:1	671737
ENSPANG00000010540	AAD15748	1:1	546916
ENSPANG00000008146	AAC62935	1:1	544074
ENSPANG00000008145	AAH05115	1:1	547216
ENSPANG00000006706	AAH09386	1:1	516618
ENSPANG00000015942	AAH11770	1:1	306945
ENSPANG00000015086	AAK48932	1:1	734485
ENSPANG00000005612	AAA36002	1:1	789245
ENSPANG00000025126	AAI26352	1:1	
ENSPANG00000026408	AAG13902	1:1	
ENSPANG00000026410	AAH64509	1:1	812376
ENSPANG00000026411	AAC50697	1:1	719129
ENSPANG00000015941	ENSG00000013374.15	1:1	829399
ENSPANG00000000818	AAI00879	1:1	256716
ENSPANG00000000819	AAD15548	1:1	522091
ENSPANG00000010205	AAF03528	1:1	732839
ENSPANG00000008930	AAD45823	1:1	677326
ENSPANG00000008529	AAD45821	1:1	677234
ENSPANG00000000719	AAD45822	1:1	553925
ENSPANG00000009075	AAH33797	1:1	261206
ENSPANG00000015849	AAC05369	1:1	762548
ENSPANG00000006816	AAC98904	1:1	784113
ENSPANG00000015940	AAA35760	1:1	763686
ENSPANG00000007658	AAB91434	1:1	549889
ENSPANG00000021639	AAI12022	1:1	764307
ENSPANG00000017185	AAB69121	1:1	705923
ENSPANG00000008929	ENSG00000146910.12	1:1	856505
ENSPANG00000024167	AAH11923	1:1	550069
ENSPANG00000008528	AAA62179	1:1	836120
ENSPANG00000021592	AAD43189	1:1	641034
ENSPANG00000018924	ENSG00000105983.19	1:1	825263
ENSPANG00000007605	AAH07902	1:1	
ENSPANG00000008928	AAD51453	1:1	739655
ENSPANG00000009775	ENSG00000105993.14	1:1	548844
ENSPANG00000011573	AAB63600	1:1	529788
ENSPANG00000006916	AAH05878	1:1	846213
ENSPANG00000008927	ENSG00000117868.15	1:1	745739
ENSPANG00000014226	AAH14491	1:1	549316
ENSPANG00000008527	AAC37569	1:1	657370
ENSPANG00000018613	AAF86649	1:1	709073
ENSPANG00000023389	AAB37258	1:1	774538
ENSPANG00000010769	AAH16918	1:1	785934
ENSPANG00000011156	AAA92038	1:1	728893
ENSPANG00000020544	AAC13553	1:1	546860
ENSPANG00000007409	AAI32832	1:1	549688
ENSPANG00000004874	AAC31394	1:1	847687
ENSPANG00000015755	AAC41940	1:1	847699
ENSPANG00000020906	EAW55104	1:1	847718
ENSPANG00000007408	AAA60239	1:1	726157
ENSPANG00000024400	AAC32232	1:1	794548
ENSPANG00000000614	AAI06902	1:1	547507
ENSPANG00000025190	AAH01194	1:m	
ENSPANG00000025190	AAH01352	1:m	696185
ENSPANG00000007366	CAI40954	1:1	843070
ENSPANG00000023485	ENSG00000137266.14	1:1	552891
ENSPANG00000006904	AAH45715	1:1	813504
ENSPANG00000006202	AAH01261	1:1	499002
ENSPANG00000009605	AAH39349	1:1	778026
ENSPANG00000025189	AAC19317	1:1	547066
ENSPANG00000023577	AAD22734	1:1	759918
ENSPANG00000017865	AAC24114	1:1	786143
ENSPANG00000023576	AAF25797	1:1	530802
ENSPANG00000018208	AAC83802	1:1	859625
ENSPANG00000001032	AAF62371	1:1	794000
ENSPANG00000017903	ENSG00000124491.15	1:1	824224
ENSPANG00000019551	AAC98152	1:1	814575
ENSPANG00000019553	AAB19094	1:1	790904
ENSPANG00000015753	ENSG00000124783.12	1:1	696493
ENSPANG00000018207	AAH26194	1:1	769111
ENSPANG00000016522	AAH06104	1:1	547152
ENSPANG00000017900	AAA35766	1:1	795911
ENSPANG00000000771	AAI14631	1:1	842339
ENSPANG00000021966	AAA36737	1:1	830951
ENSPANG00000022434	AAH01199	1:1	780368
ENSPANG00000018352	EAW55224	1:m	
ENSPANG00000018352	AAC39916	1:m	842753
ENSPANG00000016272	AAD27728	1:1	665212
ENSPANG00000022354	EAW55250	1:1	808751
ENSPANG00000006820	ENSG00000111846.15	1:1	738996
ENSPANG00000012699	AAH16820	1:1	265017
ENSPANG00000017136	AAH10907	1:1	848224
ENSPANG00000025050	AAF36114	1:1	527777
ENSPANG00000008443	AAA36195	1:1	825416
ENSPANG00000026314	AAC33792	1:1	796509
ENSPANG00000015106	AAH50278	1:1	650976
ENSPANG00000015751	ENSG00000224531.5	1:1	735032
ENSPANG00000016809	AAH68585	1:1	309266
ENSPANG00000000458	AAA98770	1:1	843243
ENSPANG00000022350	CAI16364	1:1	810993
ENSPANG00000017596	AAH07011	1:1	739632
ENSPANG00000000913	ENSG00000095951.16	1:1	769107
ENSPANG00000005649	AAA52338	1:1	805156
ENSPANG00000024975	AAI01527	1:1	
ENSPANG00000024977	AAF36159	1:1	833504
ENSPANG00000016970	AAH66553	1:1	737362
ENSPANG00000016973	AAD40853	1:1	
ENSPANG00000025187	AAD49745	1:1	749864
ENSPANG00000018772	AAH19886	1:1	516374
ENSPANG00000006418	AAH08234	1:1	769781
ENSPANG00000016853	AAH30666	1:1	792463
ENSPANG00000021965	AAB25085	1:1	825926
ABX89266.1	AAB08987	n:1	549311
ENSPANG00000022702	AAC50822	1:1	808426
ENSPANG00000017015	AAG43145	1:1	847644
ENSPANG00000017017	AAF18974	1:1	844619
ENSPANG00000025048	AAA52498	1:1	865152
BAE66732.1	AAD14401	1:1	809197
ENSPANG00000011104	ENSG00000230873.8	1:1	306769
ENSPANG00000019958	AAI04809	1:1	553913
ENSPANG00000019959	AAA20587	1:1	736641
ENSPANG00000016968	AAF07849	1:1	774909
ENSPANG00000011103	ENSG00000137177.19	1:1	548406
ENSPANG00000018224	AAI03889	1:1	780252
ENSPANG00000021610	AAB27277	1:1	537143
ENSPANG00000013806	ENSG00000165097.13	1:1	538658
ENSPANG00000021240	AAH35259	n:1	
ENSPANG00000011335	AAH63311	1:1	496315
ENSPANG00000006201	AAC63498	n:1	769665
ENSPANG00000016967	AAC16021	1:1	
ENSPANG00000018084	AAA73923	1:1	815622
ENSPANG00000024248	AAI50651	1:1	525803
ENSPANG00000010502	AAN17846	1:1	734862
ENSPANG00000000695	AAH64145	1:1	
ENSPANG00000018431	AAH72668	1:1	552340
ABQ43471.1	AAH88370	1:1	754823
ENSPANG00000010768	AEE60995	1:1	275370
ENSPANG00000018083	AAH23514	1:1	803583
ENSPANG00000020127	AAF23610	1:1	552371
ENSPANG00000009426	AAF23611	1:1	303694
ENSPANG00000017592	AAG01170	1:1	714405
ENSPANG00000010501	AAA36444	1:1	696482
ENSPANG00000013805	AAA67057	1:1	661720
ENSPANG00000010500	AAI40822	1:1	831371
ENSPANG00000017590	AAF64144	1:1	684847
ENSPANG00000026312	AAH47866	1:1	260475
ENSPANG00000023191	AAC39787	1:1	828879
ENSPANG00000021238	ENSG00000260286.3	1:1	723245
ENSPANG00000013690	AAC51134	1:1	826922
ENSPANG00000008071	ACI49709	1:1	549279
ENSPANG00000016594	AAH00336	1:1	785235
ENSPANG00000013665	AAH62211	1:1	862339
ENSPANG00000013591	AAH66238	1:1	801591
ENSPANG00000010498	AAI09208	1:1	550504
ENSPANG00000009598	AAI01746	1:1	549912
ENSPANG00000017412	AAB53423	1:1	551739
ENSPANG00000019372	AAB53422	1:1	547540
ENSPANG00000023484	AAB53425	1:1	515026
ENSPANG00000008413	AAH69492	1:1	550282
ENSPANG00000008798	AAH74969	n:m	
ENSPANG00000008798	AAH74969	n:m	
ENSPANG00000008798	AAH74969	n:m	497239
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000008798	AAA52651	n:m	
ENSPANG00000002232	AAH96728	1:1	801594
ENSPANG00000008656	AAH74969	n:m	
ENSPANG00000008656	AAH74969	n:m	497238
ENSPANG00000008656	AAH74969	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000008656	AAA52651	n:m	
ENSPANG00000020060	AAN06700	1:1	549371
ENSPANG00000021735	AAB82083	1:1	787750
ENSPANG00000024791	AAA19936	1:1	757773
ENSPANG00000018082	AAI10794	n:m	
ENSPANG00000018082	AAA63192	n:m	
ENSPANG00000018082	AAI00856	n:m	
ENSPANG00000018082	BAA95538	n:m	
ENSPANG00000018082	AAA63189	n:m	
ENSPANG00000018082	AAA63190	n:m	
ENSPANG00000018082	AAA63189	n:m	801588
ENSPANG00000018082	AAA63189	n:m	
ENSPANG00000018082	AAA63189	n:m	
ENSPANG00000018082	AAH96116	n:m	
ENSPANG00000018082	AAA63189	n:m	
ENSPANG00000018082	AAN06693	n:m	
ENSPANG00000018082	AAH00893	n:m	
ENSPANG00000018082	AAN06695	n:m	
ENSPANG00000018082	AAH66244	n:m	
ENSPANG00000018082	EAX03115	n:m	
ENSPANG00000018082	AAI06721	n:m	
ENSPANG00000001579	AAC24465	n:m	
ENSPANG00000001579	AAC24465	n:m	
ENSPANG00000001579	AAH60324	n:m	
ENSPANG00000001579	AAN59958	n:m	
ENSPANG00000001579	AAN59960	n:m	
ENSPANG00000001579	AAH03602	n:m	
ENSPANG00000001579	AAA63191	n:m	
ENSPANG00000001579	AAB53429	n:m	862326
ENSPANG00000001579	ENSG00000282988.1	n:m	
ENSPANG00000001579	AAA63191	n:m	
ENSPANG00000001579	AAC24466	n:m	
ENSPANG00000001579	AAH93849	n:m	
ENSPANG00000001579	AAC24466	n:m	
ENSPANG00000001579	AAH66232	n:m	
ENSPANG00000001579	AAC24466	n:m	
ENSPANG00000001579	AAC24466	n:m	
ENSPANG00000001579	AAC24466	n:m	
ENSPANG00000016808	AAA63187	1:1	549773
ENSPANG00000000299	AAI10794	n:m	
ENSPANG00000000299	AAA63192	n:m	
ENSPANG00000000299	AAI00856	n:m	
ENSPANG00000000299	BAA95538	n:m	
ENSPANG00000000299	AAA63189	n:m	
ENSPANG00000000299	AAA63190	n:m	
ENSPANG00000000299	AAA63189	n:m	
ENSPANG00000000299	AAA63189	n:m	
ENSPANG00000000299	AAA63189	n:m	
ENSPANG00000000299	AAH96116	n:m	
ENSPANG00000000299	AAA63189	n:m	
ENSPANG00000000299	AAN06693	n:m	801597
ENSPANG00000000299	AAH00893	n:m	
ENSPANG00000000299	AAN06695	n:m	
ENSPANG00000000299	AAH66244	n:m	
ENSPANG00000000299	EAX03115	n:m	
ENSPANG00000000299	AAI06721	n:m	
ENSPANG00000014100	AAH74969	n:m	
ENSPANG00000014100	AAH74969	n:m	
ENSPANG00000014100	AAH74969	n:m	
ENSPANG00000014100	AAA52651	n:m	497240
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000014100	AAA52651	n:m	
ENSPANG00000010713	AAC24465	n:m	
ENSPANG00000010713	AAC24465	n:m	
ENSPANG00000010713	AAH60324	n:m	
ENSPANG00000010713	AAN59958	n:m	
ENSPANG00000010713	AAN59960	n:m	
ENSPANG00000010713	AAH03602	n:m	
ENSPANG00000010713	AAA63191	n:m	
ENSPANG00000010713	AAB53429	n:m	
ENSPANG00000010713	ENSG00000282988.1	n:m	
ENSPANG00000010713	AAA63191	n:m	
ENSPANG00000010713	AAC24466	n:m	
ENSPANG00000010713	AAH93849	n:m	
ENSPANG00000010713	AAC24466	n:m	
ENSPANG00000010713	AAH66232	n:m	
ENSPANG00000010713	AAC24466	n:m	
ENSPANG00000010713	AAC24466	n:m	
ENSPANG00000010713	AAC24466	n:m	862341
ENSPANG00000005790	AAA52652	n:m	681428
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000005790	AAA52652	n:m	
ENSPANG00000014836	AAI10794	n:m	
ENSPANG00000014836	AAA63192	n:m	
ENSPANG00000014836	AAI00856	n:m	
ENSPANG00000014836	BAA95538	n:m	
ENSPANG00000014836	AAA63189	n:m	801587
ENSPANG00000014836	AAA63190	n:m	
ENSPANG00000014836	AAA63189	n:m	
ENSPANG00000014836	AAA63189	n:m	
ENSPANG00000014836	AAA63189	n:m	
ENSPANG00000014836	AAH96116	n:m	
ENSPANG00000014836	AAA63189	n:m	
ENSPANG00000014836	AAN06693	n:m	
ENSPANG00000014836	AAH00893	n:m	
ENSPANG00000014836	AAN06695	n:m	
ENSPANG00000014836	AAH66244	n:m	
ENSPANG00000014836	EAX03115	n:m	
ENSPANG00000014836	AAI06721	n:m	
ENSPANG00000004164	AAC24465	n:m	
ENSPANG00000004164	AAC24465	n:m	862334
ENSPANG00000004164	AAH60324	n:m	
ENSPANG00000004164	AAN59958	n:m	
ENSPANG00000004164	AAN59960	n:m	
ENSPANG00000004164	AAH03602	n:m	
ENSPANG00000004164	AAA63191	n:m	
ENSPANG00000004164	AAB53429	n:m	
ENSPANG00000004164	ENSG00000282988.1	n:m	
ENSPANG00000004164	AAA63191	n:m	
ENSPANG00000004164	AAC24466	n:m	
ENSPANG00000004164	AAH93849	n:m	
ENSPANG00000004164	AAC24466	n:m	
ENSPANG00000004164	AAH66232	n:m	
ENSPANG00000004164	AAC24466	n:m	
ENSPANG00000004164	AAC24466	n:m	
ENSPANG00000004164	AAC24466	n:m	
ENSPANG00000019389	AAA63186	1:1	550652
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	681430
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000007362	AAA52652	n:m	
ENSPANG00000004786	AAH74969	n:m	
ENSPANG00000004786	AAH74969	n:m	
ENSPANG00000004786	AAH74969	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	497242
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000004786	AAA52651	n:m	
ENSPANG00000022805	AAI10794	n:m	
ENSPANG00000022805	AAA63192	n:m	801586
ENSPANG00000022805	AAI00856	n:m	
ENSPANG00000022805	BAA95538	n:m	
ENSPANG00000022805	AAA63189	n:m	
ENSPANG00000022805	AAA63190	n:m	
ENSPANG00000022805	AAA63189	n:m	
ENSPANG00000022805	AAA63189	n:m	
ENSPANG00000022805	AAA63189	n:m	
ENSPANG00000022805	AAH96116	n:m	
ENSPANG00000022805	AAA63189	n:m	
ENSPANG00000022805	AAN06693	n:m	
ENSPANG00000022805	AAH00893	n:m	
ENSPANG00000022805	AAN06695	n:m	
ENSPANG00000022805	AAH66244	n:m	
ENSPANG00000022805	EAX03115	n:m	
ENSPANG00000022805	AAI06721	n:m	
ENSPANG00000021397	AAH74969	n:m	
ENSPANG00000021397	AAH74969	n:m	
ENSPANG00000021397	AAH74969	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	497243
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000021397	AAA52651	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	681429
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000003220	AAA52652	n:m	
ENSPANG00000022806	AAB53424	1:1	
ENSPANG00000022808	AAB53428	1:1	741219
ENSPANG00000013689	AAB53430	1:1	741232
ENSPANG00000019369	AAB53421	1:1	741226
ENSPANG00000009927	AAC50489	1:1	741217
ENSPANG00000017588	AAB53427	1:1	284009
ABY40777.1	AAH48812	1:1	845681
ENSPANG00000016590	AAH50425	1:1	557053
ENSPANG00000008217	AAI10794	n:m	
ENSPANG00000008217	AAA63192	n:m	
ENSPANG00000008217	AAI00856	n:m	
ENSPANG00000008217	BAA95538	n:m	
ENSPANG00000008217	AAA63189	n:m	
ENSPANG00000008217	AAA63190	n:m	
ENSPANG00000008217	AAA63189	n:m	
ENSPANG00000008217	AAA63189	n:m	
ENSPANG00000008217	AAA63189	n:m	801595
