zebrafish_ID	baboon_ID	orthotype	OMAgroup
ENSDARG00000070254	ENSPANG00000008441	n:m	
ENSDARG00000070254	ENSPANG00000022803	n:m	
ENSDARG00000091446	ENSPANG00000005790	n:m	
ENSDARG00000091446	ENSPANG00000007362	n:m	
ENSDARG00000091446	ENSPANG00000003220	n:m	
ENSDARG00000077587	ENSPANG00000014056	n:m	
ENSDARG00000077587	ENSPANG00000008798	n:m	
ENSDARG00000077587	ENSPANG00000008656	n:m	
ENSDARG00000077587	ENSPANG00000014100	n:m	
ENSDARG00000077587	ENSPANG00000004786	n:m	
ENSDARG00000077587	ENSPANG00000021397	n:m	
ENSDARG00000074937	ENSPANG00000013673	n:m	
ENSDARG00000074937	ENSPANG00000008661	n:m	
ENSDARG00000074937	ENSPANG00000025163	n:m	
ENSDARG00000074937	ENSPANG00000005443	n:m	
ENSDARG00000074937	ENSPANG00000016111	n:m	862331
ENSDARG00000074937	ENSPANG00000010426	n:m	
ENSDARG00000074937	ENSPANG00000013665	n:m	
ENSDARG00000074937	ENSPANG00000001579	n:m	
ENSDARG00000074937	ENSPANG00000010713	n:m	
ENSDARG00000074937	ENSPANG00000004164	n:m	
ENSDARG00000074937	ENSPANG00000024141	n:m	
ENSDARG00000074937	ENSPANG00000000917	n:m	
ENSDARG00000074937	ENSPANG00000006801	n:m	
ENSDARG00000096992	ENSPANG00000020060	n:m	
ENSDARG00000096992	ENSPANG00000016808	n:m	
ENSDARG00000096992	ENSPANG00000019389	n:m	550652
ENSDARG00000096992	ENSPANG00000007462	n:m	
ENSDARG00000078941	ENSPANG00000017354	n:m	
ENSDARG00000078941	ENSPANG00000011874	n:m	
ENSDARG00000078941	ENSPANG00000002232	n:m	
ENSDARG00000078941	ENSPANG00000018082	n:m	
ENSDARG00000078941	ENSPANG00000000299	n:m	
ENSDARG00000078941	ENSPANG00000014836	n:m	
ENSDARG00000078941	ENSPANG00000022805	n:m	
ENSDARG00000078941	ENSPANG00000008217	n:m	
ENSDARG00000078941	ENSPANG00000001083	n:m	
ENSDARG00000078941	ENSPANG00000020453	n:m	
ENSDARG00000078941	ENSPANG00000009926	n:m	
ENSDARG00000078941	ENSPANG00000008441	n:m	
ENSDARG00000078941	ENSPANG00000022803	n:m	
ENSDARG00000015731	ENSPANG00000009832	n:1	796221
ENSDARG00000019250	ENSPANG00000008590	1:1	304522
ENSDARG00000001259	ENSPANG00000025514	1:1	855367
ENSDARG00000097236	ENSPANG00000009253	1:1	831265
ENSDARG00000005004	ENSPANG00000015045	1:1	839561
ENSDARG00000067797	ENSPANG00000004468	n:1	
ENSDARG00000006169	ENSPANG00000010275	1:1	525328
ENSDARG00000076899	ENSPANG00000019087	1:1	
ENSDARG00000061131	ENSPANG00000017444	1:1	550110
ENSDARG00000006600	ENSPANG00000004462	n:1	
ENSDARG00000012987	ENSPANG00000008545	n:1	
ENSDARG00000045553	ENSPANG00000024392	1:1	508764
ENSDARG00000093007	ENSPANG00000019619	1:1	816068
ENSDARG00000045554	ENSPANG00000000812	1:1	822728
ENSDARG00000045636	ENSPANG00000021504	1:1	750665
ENSDARG00000051754	ENSPANG00000015743	1:1	809181
ENSDARG00000020218	ENSPANG00000015100	1:1	814182
ENSDARG00000077607	ENSPANG00000022609	1:1	856864
ENSDARG00000051730	ENSPANG00000005447	n:1	756795
ENSDARG00000051731	ENSPANG00000024282	1:1	814857
ENSDARG00000089823	ENSPANG00000005790	n:m	
ENSDARG00000089823	ENSPANG00000007362	n:m	
ENSDARG00000089823	ENSPANG00000003220	n:m	
ENSDARG00000051732	ENSPANG00000013673	n:m	
ENSDARG00000051732	ENSPANG00000008661	n:m	862329
ENSDARG00000051732	ENSPANG00000025163	n:m	
ENSDARG00000051732	ENSPANG00000005443	n:m	
ENSDARG00000051732	ENSPANG00000016111	n:m	
ENSDARG00000051732	ENSPANG00000010426	n:m	
ENSDARG00000051732	ENSPANG00000013665	n:m	
ENSDARG00000051732	ENSPANG00000001579	n:m	
ENSDARG00000051732	ENSPANG00000010713	n:m	
ENSDARG00000051732	ENSPANG00000004164	n:m	
ENSDARG00000051732	ENSPANG00000024141	n:m	
ENSDARG00000051732	ENSPANG00000000917	n:m	
ENSDARG00000051732	ENSPANG00000006801	n:m	
ENSDARG00000070282	ENSPANG00000014056	n:m	
ENSDARG00000070282	ENSPANG00000008798	n:m	
ENSDARG00000070282	ENSPANG00000008656	n:m	
ENSDARG00000070282	ENSPANG00000014100	n:m	
ENSDARG00000070282	ENSPANG00000004786	n:m	
ENSDARG00000070282	ENSPANG00000021397	n:m	
ENSDARG00000095340	ENSPANG00000014056	n:m	
ENSDARG00000095340	ENSPANG00000008798	n:m	
ENSDARG00000095340	ENSPANG00000008656	n:m	
ENSDARG00000095340	ENSPANG00000014100	n:m	
ENSDARG00000095340	ENSPANG00000004786	n:m	
ENSDARG00000095340	ENSPANG00000021397	n:m	
ENSDARG00000091011	ENSPANG00000005790	n:m	
ENSDARG00000091011	ENSPANG00000007362	n:m	
ENSDARG00000091011	ENSPANG00000003220	n:m	
ENSDARG00000087472	ENSPANG00000005790	n:m	
ENSDARG00000087472	ENSPANG00000007362	n:m	
ENSDARG00000087472	ENSPANG00000003220	n:m	
ENSDARG00000077456	ENSPANG00000020060	n:m	
ENSDARG00000077456	ENSPANG00000016808	n:m	
ENSDARG00000077456	ENSPANG00000019389	n:m	
ENSDARG00000077456	ENSPANG00000007462	n:m	
ENSDARG00000051736	ENSPANG00000013673	n:m	
ENSDARG00000051736	ENSPANG00000008661	n:m	
ENSDARG00000051736	ENSPANG00000025163	n:m	
ENSDARG00000051736	ENSPANG00000005443	n:m	
ENSDARG00000051736	ENSPANG00000016111	n:m	
ENSDARG00000051736	ENSPANG00000010426	n:m	
ENSDARG00000051736	ENSPANG00000013665	n:m	
ENSDARG00000051736	ENSPANG00000001579	n:m	
ENSDARG00000051736	ENSPANG00000010713	n:m	
ENSDARG00000051736	ENSPANG00000004164	n:m	
ENSDARG00000051736	ENSPANG00000024141	n:m	
ENSDARG00000051736	ENSPANG00000000917	n:m	
ENSDARG00000051736	ENSPANG00000006801	n:m	
ENSDARG00000051737	ENSPANG00000014056	n:m	
ENSDARG00000051737	ENSPANG00000008798	n:m	
ENSDARG00000051737	ENSPANG00000008656	n:m	
ENSDARG00000051737	ENSPANG00000014100	n:m	
ENSDARG00000051737	ENSPANG00000004786	n:m	
ENSDARG00000051737	ENSPANG00000021397	n:m	
ENSDARG00000089044	ENSPANG00000005790	n:m	
ENSDARG00000089044	ENSPANG00000007362	n:m	
ENSDARG00000089044	ENSPANG00000003220	n:m	
ENSDARG00000094744	ENSPANG00000017354	n:m	
ENSDARG00000094744	ENSPANG00000011874	n:m	
ENSDARG00000094744	ENSPANG00000002232	n:m	
ENSDARG00000094744	ENSPANG00000018082	n:m	
ENSDARG00000094744	ENSPANG00000000299	n:m	
ENSDARG00000094744	ENSPANG00000014836	n:m	
ENSDARG00000094744	ENSPANG00000022805	n:m	
ENSDARG00000094744	ENSPANG00000008217	n:m	
ENSDARG00000094744	ENSPANG00000001083	n:m	
ENSDARG00000094744	ENSPANG00000020453	n:m	
ENSDARG00000094744	ENSPANG00000009926	n:m	
ENSDARG00000094744	ENSPANG00000008441	n:m	801596
ENSDARG00000094744	ENSPANG00000022803	n:m	
ENSDARG00000051734	ENSPANG00000013673	n:m	
ENSDARG00000051734	ENSPANG00000008661	n:m	
ENSDARG00000051734	ENSPANG00000025163	n:m	
ENSDARG00000051734	ENSPANG00000005443	n:m	
ENSDARG00000051734	ENSPANG00000016111	n:m	
ENSDARG00000051734	ENSPANG00000010426	n:m	
ENSDARG00000051734	ENSPANG00000013665	n:m	
ENSDARG00000051734	ENSPANG00000001579	n:m	
ENSDARG00000051734	ENSPANG00000010713	n:m	
ENSDARG00000051734	ENSPANG00000004164	n:m	
ENSDARG00000051734	ENSPANG00000024141	n:m	
ENSDARG00000051734	ENSPANG00000000917	n:m	
ENSDARG00000051734	ENSPANG00000006801	n:m	
ENSDARG00000089684	ENSPANG00000005790	n:m	
ENSDARG00000089684	ENSPANG00000007362	n:m	
ENSDARG00000089684	ENSPANG00000003220	n:m	
ENSDARG00000051735	ENSPANG00000020060	n:m	
ENSDARG00000051735	ENSPANG00000016808	n:m	
ENSDARG00000051735	ENSPANG00000019389	n:m	
ENSDARG00000051735	ENSPANG00000007462	n:m	
ENSDARG00000070286	ENSPANG00000013673	n:m	
ENSDARG00000070286	ENSPANG00000008661	n:m	
ENSDARG00000070286	ENSPANG00000025163	n:m	
ENSDARG00000070286	ENSPANG00000005443	n:m	
ENSDARG00000070286	ENSPANG00000016111	n:m	
ENSDARG00000070286	ENSPANG00000010426	n:m	
ENSDARG00000070286	ENSPANG00000013665	n:m	
ENSDARG00000070286	ENSPANG00000001579	n:m	
ENSDARG00000070286	ENSPANG00000010713	n:m	
ENSDARG00000070286	ENSPANG00000004164	n:m	
ENSDARG00000070286	ENSPANG00000024141	n:m	862333
ENSDARG00000070286	ENSPANG00000000917	n:m	
ENSDARG00000070286	ENSPANG00000006801	n:m	
ENSDARG00000070285	ENSPANG00000005790	n:m	
ENSDARG00000070285	ENSPANG00000007362	n:m	
ENSDARG00000070285	ENSPANG00000003220	n:m	
ENSDARG00000039547	ENSPANG00000017354	n:m	
ENSDARG00000039547	ENSPANG00000011874	n:m	801589
ENSDARG00000039547	ENSPANG00000002232	n:m	
ENSDARG00000039547	ENSPANG00000018082	n:m	
ENSDARG00000039547	ENSPANG00000000299	n:m	
ENSDARG00000039547	ENSPANG00000014836	n:m	
ENSDARG00000039547	ENSPANG00000022805	n:m	
ENSDARG00000039547	ENSPANG00000008217	n:m	
ENSDARG00000039547	ENSPANG00000001083	n:m	
ENSDARG00000039547	ENSPANG00000020453	n:m	
ENSDARG00000039547	ENSPANG00000009926	n:m	
ENSDARG00000039547	ENSPANG00000008441	n:m	
ENSDARG00000039547	ENSPANG00000022803	n:m	
ENSDARG00000070280	ENSPANG00000013673	n:m	
ENSDARG00000070280	ENSPANG00000008661	n:m	
ENSDARG00000070280	ENSPANG00000025163	n:m	
ENSDARG00000070280	ENSPANG00000005443	n:m	
ENSDARG00000070280	ENSPANG00000016111	n:m	
ENSDARG00000070280	ENSPANG00000010426	n:m	
ENSDARG00000070280	ENSPANG00000013665	n:m	
ENSDARG00000070280	ENSPANG00000001579	n:m	
ENSDARG00000070280	ENSPANG00000010713	n:m	862341
ENSDARG00000070280	ENSPANG00000004164	n:m	
ENSDARG00000070280	ENSPANG00000024141	n:m	
ENSDARG00000070280	ENSPANG00000000917	n:m	
ENSDARG00000070280	ENSPANG00000006801	n:m	
ENSDARG00000070287	ENSPANG00000014056	n:m	
ENSDARG00000070287	ENSPANG00000008798	n:m	
ENSDARG00000070287	ENSPANG00000008656	n:m	
ENSDARG00000070287	ENSPANG00000014100	n:m	
ENSDARG00000070287	ENSPANG00000004786	n:m	
ENSDARG00000070287	ENSPANG00000021397	n:m	
ENSDARG00000070289	ENSPANG00000017354	n:m	
ENSDARG00000070289	ENSPANG00000011874	n:m	
ENSDARG00000070289	ENSPANG00000002232	n:m	
ENSDARG00000070289	ENSPANG00000018082	n:m	
ENSDARG00000070289	ENSPANG00000000299	n:m	
ENSDARG00000070289	ENSPANG00000014836	n:m	
ENSDARG00000070289	ENSPANG00000022805	n:m	801586
ENSDARG00000070289	ENSPANG00000008217	n:m	
ENSDARG00000070289	ENSPANG00000001083	n:m	
ENSDARG00000070289	ENSPANG00000020453	n:m	
ENSDARG00000070289	ENSPANG00000009926	n:m	
ENSDARG00000070289	ENSPANG00000008441	n:m	
ENSDARG00000070289	ENSPANG00000022803	n:m	
ENSDARG00000087236	ENSPANG00000005790	n:m	
ENSDARG00000087236	ENSPANG00000007362	n:m	
ENSDARG00000087236	ENSPANG00000003220	n:m	
ENSDARG00000096596	ENSPANG00000014056	n:m	
ENSDARG00000096596	ENSPANG00000008798	n:m	
ENSDARG00000096596	ENSPANG00000008656	n:m	
ENSDARG00000096596	ENSPANG00000014100	n:m	
ENSDARG00000096596	ENSPANG00000004786	n:m	
ENSDARG00000096596	ENSPANG00000021397	n:m	
ENSDARG00000086604	ENSPANG00000013673	n:m	
ENSDARG00000086604	ENSPANG00000008661	n:m	
ENSDARG00000086604	ENSPANG00000025163	n:m	
ENSDARG00000086604	ENSPANG00000005443	n:m	
ENSDARG00000086604	ENSPANG00000016111	n:m	
ENSDARG00000086604	ENSPANG00000010426	n:m	
ENSDARG00000086604	ENSPANG00000013665	n:m	
ENSDARG00000086604	ENSPANG00000001579	n:m	
ENSDARG00000086604	ENSPANG00000010713	n:m	
ENSDARG00000086604	ENSPANG00000004164	n:m	
ENSDARG00000086604	ENSPANG00000024141	n:m	
ENSDARG00000086604	ENSPANG00000000917	n:m	
ENSDARG00000086604	ENSPANG00000006801	n:m	
ENSDARG00000051718	ENSPANG00000020060	n:m	
ENSDARG00000051718	ENSPANG00000016808	n:m	549773
ENSDARG00000051718	ENSPANG00000019389	n:m	
ENSDARG00000051718	ENSPANG00000007462	n:m	
ENSDARG00000070297	ENSPANG00000017354	n:m	
ENSDARG00000070297	ENSPANG00000011874	n:m	
ENSDARG00000070297	ENSPANG00000002232	n:m	
ENSDARG00000070297	ENSPANG00000018082	n:m	
ENSDARG00000070297	ENSPANG00000000299	n:m	
ENSDARG00000070297	ENSPANG00000014836	n:m	
ENSDARG00000070297	ENSPANG00000022805	n:m	
ENSDARG00000070297	ENSPANG00000008217	n:m	
ENSDARG00000070297	ENSPANG00000001083	n:m	801601
ENSDARG00000070297	ENSPANG00000020453	n:m	
ENSDARG00000070297	ENSPANG00000009926	n:m	
ENSDARG00000070297	ENSPANG00000008441	n:m	
ENSDARG00000070297	ENSPANG00000022803	n:m	
ENSDARG00000076520	ENSPANG00000007923	1:1	741276
ENSDARG00000007614	ENSPANG00000017326	1:1	508650
ENSDARG00000079651	ENSPANG00000020762	1:1	
ENSDARG00000075217	ENSPANG00000001203	1:1	
ENSDARG00000061282	ENSPANG00000010762	n:1	
ENSDARG00000070387	ENSPANG00000018935	1:1	
ENSDARG00000088079	ENSPANG00000018000	1:1	498656
ENSDARG00000097228	ENSPANG00000010210	1:1	
ENSDARG00000077452	ENSPANG00000019631	1:1	
ENSDARG00000074062	ENSPANG00000007444	n:m	
ENSDARG00000074062	ENSPANG00000021007	n:m	
ENSDARG00000074062	ENSPANG00000007443	n:m	
ENSDARG00000074062	ENSPANG00000007112	n:m	
ENSDARG00000074062	ENSPANG00000024546	n:m	
ENSDARG00000074062	ENSPANG00000018385	n:m	
ENSDARG00000074062	ENSPANG00000020184	n:m	
ENSDARG00000074062	ENSPANG00000009853	n:m	
ENSDARG00000074062	ENSPANG00000018263	n:m	
ENSDARG00000074062	ENSPANG00000018639	n:m	
ENSDARG00000074062	ENSPANG00000017993	n:m	
ENSDARG00000074062	ENSPANG00000017723	n:m	
ENSDARG00000074062	ENSPANG00000020882	n:m	
ENSDARG00000074062	ENSPANG00000007350	n:m	
ENSDARG00000078600	ENSPANG00000019179	1:1	752275
ENSDARG00000051761	ENSPANG00000005449	1:1	830847
ENSDARG00000093480	ENSPANG00000001890	1:1	807423
ENSDARG00000102453	ENSPANG00000004847	n:1	
ENSDARG00000089892	ENSPANG00000023332	1:1	804154
ENSDARG00000051756	ENSPANG00000008468	1:1	774255
ENSDARG00000102643	ENSPANG00000006098	1:1	775718
ENSDARG00000088389	ENSPANG00000009481	1:1	
ENSDARG00000063518	ENSPANG00000007424	1:1	551112
ENSDARG00000100031	ENSPANG00000010530	1:1	836298
ENSDARG00000038667	ENSPANG00000019183	1:1	646334
ENSDARG00000038666	ENSPANG00000019614	n:1	
ENSDARG00000088634	ENSPANG00000000194	1:1	
ENSDARG00000104777	ENSPANG00000006819	1:1	784427
ENSDARG00000077839	ENSPANG00000014291	1:1	846780
ENSDARG00000078694	ENSPANG00000017084	1:1	550060
ENSDARG00000040683	ENSPANG00000011824	n:1	
ENSDARG00000076995	ENSPANG00000023282	1:1	830295
ENSDARG00000005218	ENSPANG00000008072	1:1	546797
ENSDARG00000091481	ENSPANG00000011156	1:1	728893
ENSDARG00000006560	ENSPANG00000023389	1:1	774538
ENSDARG00000039850	ENSPANG00000018613	1:1	709073
ENSDARG00000006677	ENSPANG00000024400	1:1	794548
ENSDARG00000095614	ENSPANG00000008917	1:1	
ENSDARG00000076509	ENSPANG00000018602	1:1	734740
ENSDARG00000103432	ENSPANG00000023276	1:1	847594
ENSDARG00000077130	ENSPANG00000016437	1:1	748494
ENSDARG00000078363	ENSPANG00000006002	n:1	829535
ENSDARG00000039521	ENSPANG00000025619	n:1	773956
ENSDARG00000039522	ENSPANG00000025190	1:1	
ENSDARG00000022309	ENSPANG00000017900	1:1	795911
ENSDARG00000063451	ENSPANG00000018162	1:1	549933
ENSDARG00000020957	ENSPANG00000013767	1:1	657324
ENSDARG00000002970	ENSPANG00000008559	1:1	550338
ENSDARG00000076426	ENSPANG00000005935	n:m	
ENSDARG00000076426	ENSPANG00000010061	n:m	
ENSDARG00000076426	ENSPANG00000016509	n:m	833326
ENSDARG00000007480	ENSPANG00000007871	n:1	801202
ENSDARG00000074571	ENSPANG00000023280	1:1	
ENSDARG00000039516	ENSPANG00000021853	1:1	267910
ENSDARG00000039517	ENSPANG00000024233	1:1	792976
ENSDARG00000059125	ENSPANG00000001346	n:1	
ENSDARG00000098844	ENSPANG00000001346	n:1	548782
ENSDARG00000087421	ENSPANG00000005883	n:1	
ENSDARG00000023713	ENSPANG00000025915	n:1	799148
ENSDARG00000091027	ENSPANG00000025915	n:1	
ENSDARG00000088246	ENSPANG00000008665	1:1	829197
ENSDARG00000025889	ENSPANG00000025940	1:1	546974
ENSDARG00000058993	ENSPANG00000023561	1:1	554643
ENSDARG00000074995	ENSPANG00000017089	1:1	547140
ENSDARG00000099937	ENSPANG00000009794	n:1	
ENSDARG00000009484	ENSPANG00000004523	n:1	
ENSDARG00000058822	ENSPANG00000019711	1:1	843683
ENSDARG00000063437	ENSPANG00000022550	1:1	843715
ENSDARG00000063445	ENSPANG00000017951	1:1	822292
ENSDARG00000058995	ENSPANG00000013117	1:1	
ENSDARG00000063446	ENSPANG00000021033	1:1	852570
ENSDARG00000086314	ENSPANG00000007035	1:1	
ENSDARG00000053068	ENSPANG00000000587	n:1	819027
ENSDARG00000097556	ENSPANG00000000587	n:1	
ENSDARG00000097559	ENSPANG00000000587	n:1	
ENSDARG00000073896	ENSPANG00000016895	1:1	828853
ENSDARG00000076223	ENSPANG00000001993	n:1	747422
ENSDARG00000079730	ENSPANG00000012029	1:1	804523
ENSDARG00000019541	ENSPANG00000005936	n:1	
ENSDARG00000063375	ENSPANG00000023147	1:1	839541
ENSDARG00000058876	ENSPANG00000010068	1:1	
ENSDARG00000013847	ENSPANG00000023117	1:1	852094
ENSDARG00000017180	ENSPANG00000010539	1:1	801867
ENSDARG00000102539	ENSPANG00000022998	n:1	802831
ENSDARG00000098344	ENSPANG00000023005	1:1	
ENSDARG00000104401	ENSPANG00000023000	1:1	848780
ENSDARG00000102184	ENSPANG00000024471	1:1	826314
ENSDARG00000103589	ENSPANG00000007820	1:1	834019
ENSDARG00000099677	ENSPANG00000022981	n:1	
ENSDARG00000100086	ENSPANG00000004351	1:1	554116
ENSDARG00000101322	ENSPANG00000017225	1:1	
ENSDARG00000102216	ENSPANG00000002306	n:1	794795
ENSDARG00000019278	ENSPANG00000018882	1:1	549214
ENSDARG00000055498	ENSPANG00000007918	1:1	804167
ENSDARG00000070284	ENSPANG00000018230	1:1	842635
ENSDARG00000018272	ENSPANG00000010541	1:1	550815
ENSDARG00000059695	ENSPANG00000014466	1:1	709093
ENSDARG00000038258	ENSPANG00000015984	n:1	556852
ENSDARG00000093079	ENSPANG00000015984	n:1	
ENSDARG00000012610	ENSPANG00000008753	n:1	818438
ENSDARG00000003382	ENSPANG00000022017	1:1	547384
ENSDARG00000027986	ENSPANG00000010289	n:1	
ENSDARG00000001447	ENSPANG00000022218	1:1	
ENSDARG00000056478	ENSPANG00000017081	n:1	
ENSDARG00000034940	ENSPANG00000005487	n:1	
ENSDARG00000012194	ENSPANG00000019752	1:1	855569
ENSDARG00000063341	ENSPANG00000012231	1:1	849983
ENSDARG00000058734	ENSPANG00000017082	1:1	
ENSDARG00000078329	ENSPANG00000020368	n:1	549831
ENSDARG00000039830	ENSPANG00000020603	1:m	260898
ENSDARG00000039830	ENSPANG00000014320	1:m	
ENSDARG00000063223	ENSPANG00000014317	1:1	775041
ENSDARG00000063218	ENSPANG00000019097	n:1	
ENSDARG00000001771	ENSPANG00000015120	n:1	550634
ENSDARG00000058719	ENSPANG00000018608	1:1	547040
ENSDARG00000017653	ENSPANG00000020299	n:1	
ENSDARG00000089077	ENSPANG00000020299	n:1	
ENSDARG00000036106	ENSPANG00000012828	1:1	
ENSDARG00000017860	ENSPANG00000020299	n:1	
ENSDARG00000029671	ENSPANG00000021906	n:1	832324
ENSDARG00000013858	ENSPANG00000014368	n:1	
ENSDARG00000063191	ENSPANG00000015544	1:1	850330
ENSDARG00000063182	ENSPANG00000008886	1:1	797430
ENSDARG00000069342	ENSPANG00000004273	1:1	558357
ENSDARG00000099642	ENSPANG00000008386	1:1	840561
ENSDARG00000016477	ENSPANG00000014790	1:1	546859
ENSDARG00000004396	ENSPANG00000005729	n:1	
ENSDARG00000006568	ENSPANG00000019971	n:1	
ENSDARG00000063129	ENSPANG00000023165	1:1	753294
ENSDARG00000039272	ENSPANG00000002797	1:1	865016
ENSDARG00000012816	ENSPANG00000017827	n:1	
ENSDARG00000058638	ENSPANG00000018880	n:m	718249
ENSDARG00000058638	ENSPANG00000016298	n:m	
ENSDARG00000091266	ENSPANG00000018880	n:m	
ENSDARG00000091266	ENSPANG00000016298	n:m	
ENSDARG00000029248	ENSPANG00000004797	1:1	548580
ENSDARG00000020596	ENSPANG00000022967	1:1	807450
ENSDARG00000016163	ENSPANG00000018416	1:1	548669
ENSDARG00000077581	ENSPANG00000005101	1:1	815693
ENSDARG00000012555	ENSPANG00000017674	1:1	864442
ENSDARG00000024479	ENSPANG00000010054	1:1	
ENSDARG00000039220	ENSPANG00000008625	1:1	765380
ENSDARG00000058473	ENSPANG00000020337	1:1	804544
ENSDARG00000018562	ENSPANG00000002532	1:1	844318
ENSDARG00000038978	ENSPANG00000014124	1:1	547541
ENSDARG00000009488	ENSPANG00000006389	1:1	826908
ENSDARG00000038980	ENSPANG00000024234	1:1	649375
ENSDARG00000011233	ENSPANG00000006484	n:1	
ENSDARG00000069280	ENSPANG00000012827	1:1	261783
ENSDARG00000029292	ENSPANG00000018536	n:1	
ENSDARG00000069287	ENSPANG00000013668	1:1	516711
ENSDARG00000020981	ENSPANG00000020894	n:1	
ENSDARG00000063018	ENSPANG00000012825	n:1	843198
ENSDARG00000012682	ENSPANG00000009721	n:1	796739
ENSDARG00000021324	ENSPANG00000008043	1:1	684112
ENSDARG00000043581	ENSPANG00000005666	n:1	809526
ENSDARG00000003375	ENSPANG00000021036	n:1	
ENSDARG00000078822	ENSPANG00000000782	1:1	550270
ENSDARG00000005590	ENSPANG00000021262	1:1	761046
ENSDARG00000062955	ENSPANG00000020946	n:1	
ENSDARG00000020197	ENSPANG00000017672	n:m	
ENSDARG00000020197	ENSPANG00000016856	n:m	
ENSDARG00000038397	ENSPANG00000016897	1:1	775999
ENSDARG00000058267	ENSPANG00000024286	1:1	836599
ENSDARG00000023584	ENSPANG00000010804	1:m	547880
ENSDARG00000023584	ENSPANG00000019147	1:m	
ENSDARG00000062919	ENSPANG00000015001	1:1	804972
ENSDARG00000075866	ENSPANG00000015482	1:1	552230
ENSDARG00000062916	ENSPANG00000011981	1:1	840764
ENSDARG00000058218	ENSPANG00000003399	1:1	738446
ENSDARG00000016074	ENSPANG00000000464	1:1	786324
ENSDARG00000038222	ENSPANG00000013397	1:1	848056
ENSDARG00000002330	ENSPANG00000020401	1:1	552174
ENSDARG00000017398	ENSPANG00000022215	n:1	
ENSDARG00000004869	ENSPANG00000015057	1:1	833946
ENSDARG00000058114	ENSPANG00000008388	1:1	853569
ENSDARG00000039203	ENSPANG00000011022	n:m	
ENSDARG00000039203	ENSPANG00000016713	n:m	
ENSDARG00000039196	ENSPANG00000006963	1:1	262469
ENSDARG00000018809	ENSPANG00000026024	1:1	792028
ENSDARG00000089225	ENSPANG00000000341	1:1	711549
ENSDARG00000020201	ENSPANG00000003571	1:1	
ENSDARG00000075673	ENSPANG00000023086	1:1	
ENSDARG00000001933	ENSPANG00000010205	1:1	
ENSDARG00000089109	ENSPANG00000009477	n:1	833256
ENSDARG00000012021	ENSPANG00000013366	1:1	508568
ENSDARG00000069175	ENSPANG00000014087	1:1	848774
ENSDARG00000058090	ENSPANG00000001327	1:1	547959
ENSDARG00000054980	ENSPANG00000015351	1:1	495977
ENSDARG00000054984	ENSPANG00000012545	1:1	552219
ENSDARG00000103545	ENSPANG00000016821	1:1	740942
ENSDARG00000028131	ENSPANG00000004637	n:1	
ENSDARG00000057743	ENSPANG00000001040	n:1	
ENSDARG00000029856	ENSPANG00000013361	n:1	
ENSDARG00000005673	ENSPANG00000012475	n:1	
ENSDARG00000062661	ENSPANG00000005744	n:1	550165
ENSDARG00000039174	ENSPANG00000011612	n:1	268738
ENSDARG00000013856	ENSPANG00000004419	n:1	700759
ENSDARG00000073713	ENSPANG00000007561	n:1	
ENSDARG00000075962	ENSPANG00000000901	n:1	
ENSDARG00000010956	ENSPANG00000022726	n:1	
ENSDARG00000079625	ENSPANG00000005574	1:1	530295
ENSDARG00000019526	ENSPANG00000018257	n:1	
ENSDARG00000020602	ENSPANG00000026216	n:1	556471
ENSDARG00000015790	ENSPANG00000016869	n:1	858477
ENSDARG00000091652	ENSPANG00000010638	1:1	734755
ENSDARG00000009740	ENSPANG00000009640	1:1	547225
ENSDARG00000009436	ENSPANG00000017226	1:1	716166
ENSDARG00000016771	ENSPANG00000007056	1:m	
ENSDARG00000016771	ENSPANG00000009436	1:m	852307
ENSDARG00000006200	ENSPANG00000009907	1:1	
ENSDARG00000062427	ENSPANG00000006013	1:1	
ENSDARG00000020289	ENSPANG00000016755	1:1	841054
ENSDARG00000015252	ENSPANG00000023558	n:1	805153
ENSDARG00000019103	ENSPANG00000013120	1:1	685575
ENSDARG00000005754	ENSPANG00000017083	n:1	553496
ENSDARG00000100494	ENSPANG00000012912	n:m	
ENSDARG00000100494	ENSPANG00000024812	n:m	
ENSDARG00000099776	ENSPANG00000015340	n:1	
ENSDARG00000100741	ENSPANG00000020759	1:1	547611
ENSDARG00000099445	ENSPANG00000005043	1:1	665564
ENSDARG00000101903	ENSPANG00000024552	1:1	803747
ENSDARG00000015901	ENSPANG00000001229	1:1	804569
ENSDARG00000010267	ENSPANG00000001230	n:1	760656
ENSDARG00000057209	ENSPANG00000004611	n:1	
ENSDARG00000079671	ENSPANG00000006691	1:1	
ENSDARG00000001913	ENSPANG00000007599	1:1	
ENSDARG00000076183	ENSPANG00000013359	n:1	
ENSDARG00000103811	ENSPANG00000011613	1:1	761401
ENSDARG00000021480	ENSPANG00000013118	n:1	823504
ENSDARG00000076330	ENSPANG00000007960	1:1	709072
ENSDARG00000103004	ENSPANG00000007477	n:1	
ENSDARG00000042671	ENSPANG00000004871	1:1	782511
ENSDARG00000011886	ENSPANG00000007957	n:1	803159
