drosophila_ID	aedes_ID	orthotype	OMAgroup
FBgn0036998	AAEL011546	1:m	838439
FBgn0036998	AAEL013448	1:m	
FBgn0036999	AAEL010727	1:1	798820
FBgn0037000	AAEL010511	1:1	810878
FBgn0037001	AAEL009414	1:1	
FBgn0037007	AAEL006711	1:1	838431
FBgn0037008	AAEL008392	1:1	834798
FBgn0037010	AAEL008393	1:1	766715
FBgn0037011	AAEL014154	1:1	547147
FBgn0037017	AAEL002809	1:1	859523
FBgn0040634	AAEL000722	1:1	856062
FBgn0037018	AAEL004113	1:1	
FBgn0016696	AAEL004110	1:1	555475
FBgn0037020	AAEL010368	1:m	551787
FBgn0037020	AAEL010368	1:m	
FBgn0037021	AAEL013905	1:1	818494
FBgn0037022	AAEL013907	1:1	760966
FBgn0037024	AAEL009462	1:1	662017
FBgn0037026	AAEL001395	1:1	849992
FBgn0037028	AAEL010383	1:m	
FBgn0037028	AAEL002278	1:m	302756
FBgn0259243	AAEL002277	1:1	667806
FBgn0027055	AAEL002271	1:1	699309
FBgn0037031	AAEL002248	1:1	651326
FBgn0052432	AAEL002265	1:1	790160
FBgn0037037	AAEL010073	n:1	
FBgn0053287	AAEL005595	1:1	
FBgn0037044	AAEL001740	1:m	858654
FBgn0037044	AAEL001732	1:m	
FBgn0037045	AAEL003474	1:1	777296
FBgn0028402	AAEL011701	1:1	800822
FBgn0026179	AAEL000906	1:1	778503
FBgn0037050	AAEL012606	1:m	
FBgn0037050	AAEL015017	1:m	830345
FBgn0024150	AAEL000062	1:1	
FBgn0021760	AAEL005211	1:1	547393
FBgn0041607	AAB95197.1	1:m	
FBgn0041607	AAEL015631	1:m	785725
FBgn0041100	AAEL004267	1:1	496314
FBgn0053054	AAEL000348	1:1	638671
FBgn0037059	AAEL004270	n:1	
FBgn0037060	AAEL000362	1:1	703868
FBgn0037061	AAEL000330	1:1	812242
FBgn0028427	AAEL000378	1:1	548017
FBgn0037063	AAEL000372	1:1	853555
FBgn0012034	AAEL000321	1:1	546830
FBgn0027945	AAEL012974	1:m	848505
FBgn0027945	AAEL000364	1:m	
FBgn0259785	AAEL011240	1:1	266597
FBgn0000551	AAEL008293	n:m	
FBgn0000551	AAEL008285	n:m	
FBgn0037069	AAEL008293	n:m	
FBgn0037069	AAEL008285	n:m	
FBgn0037070	AAEL004504	n:m	557159
FBgn0037070	AAEL004507	n:m	
FBgn0037071	AAEL004504	n:m	
FBgn0037071	AAEL004507	n:m	548415
FBgn0003042	AAEL014098	1:1	554890
FBgn0037073	AAEL004493	1:1	659145
FBgn0037074	AAEL014093	1:1	530259
FBgn0037082	AAEL007729	1:1	
FBgn0086377	AAEL007731	1:1	795546
FBgn0014143	AAEL013354	1:1	334174
FBgn0037085	AAEL006986	n:m	
FBgn0037085	AAEL002973	n:m	
FBgn0015239	AAEL001796	1:1	730599
FBgn0264561	AAEL006917	1:1	797455
FBgn0037090	AAEL000889	n:m	
FBgn0037090	AAEL000862	n:m	
FBgn0037090	AAEL000918	n:m	
FBgn0037090	AAEL000904	n:m	780973
FBgn0037090	AAEL006089	n:m	
FBgn0037090	AAEL006101	n:m	
FBgn0037090	AAEL006097	n:m	
FBgn0037090	AAEL006104	n:m	
FBgn0037092	AAEL009367	1:1	
FBgn0026371	AAEL009360	1:1	547758
FBgn0037094	AAEL006552	1:1	
FBgn0052442	AAEL010810	1:1	828092
FBgn0029152	AAEL007476	n:1	
FBgn0015283	AAEL000568	1:1	842869
FBgn0028663	AAEL010819	1:1	
FBgn0037101	AAEL002674	n:1	531246
FBgn0037102	AAEL005146	1:1	851306
FBgn0052438	AAEL010913	1:1	547028
FBgn0052441	AAEL005141	1:1	857495
FBgn0261953	AAEL006932	1:1	808753
FBgn0037105	AAEL003488	1:1	854380
FBgn0037108	AAEL000559	1:1	765745
FBgn0037109	AAEL007402	1:1	548216
FBgn0037110	AAEL012130	1:1	843550
FBgn0052446	AAEL003136	1:1	828609
FBgn0264711	AAEL012496	1:1	
FBgn0037120	AAEL000643	1:1	554996
FBgn0037121	AAEL000677	1:1	864602
FBgn0022936	AAEL013248	1:1	834350
FBgn0037135	AAEL008248	1:1	847229
FBgn0052448	AAEL008249	1:1	854154
FBgn0037138	AAEL013831	1:m	
FBgn0037138	AAEL005422	1:m	661722
FBgn0037140	AAEL009206	n:1	
FBgn0037144	AAEL009206	n:1	552398
FBgn0029091	AAEL005618	1:1	799110
FBgn0037146	AAEL006834	1:1	861280
FBgn0000045	AAEL001673	n:m	
FBgn0000045	AAA62350.1	n:m	784123
FBgn0000045	AAEL004631	n:m	
FBgn0000045	AAEL005961	n:m	
FBgn0004514	AAEL006844	1:1	657394
FBgn0027532	AAEL006843	1:1	743506
FBgn0000100	AAEL010821	1:1	844793
FBgn0037153	AAEL008483	1:m	
FBgn0037153	AAEL011332	1:m	738339
FBgn0028500	AAEL011084	1:1	829508
FBgn0015075	AAEL002488	1:1	744758
FBgn0011771	AAEL009677	1:1	685705
FBgn0027086	AAEL000388	1:1	490198
FBgn0004449	AAEL000405	1:1	
FBgn0037162	AAEL011439	1:1	547955
FBgn0037170	AAEL002886	n:1	
FBgn0037174	AAEL008307	n:1	
FBgn0037181	AAEL001248	1:1	731672
FBgn0037182	AAEL014220	1:1	
FBgn0016034	AAEL008595	1:1	
FBgn0037184	AAEL008584	1:1	852543
FBgn0037185	AAEL000649	1:1	683870
FBgn0037186	AAEL000640	1:1	831435
FBgn0010830	AAEL003535	1:1	268327
FBgn0052451	AAEL003518	1:1	523650
FBgn0027339	AAEL008573	1:1	558242
FBgn0053169	AAEL005900	1:1	828414
FBgn0037199	AAEL000942	1:1	853786
FBgn0010348	AAEL007065	1:1	775023
FBgn0044324	AAEL007069	1:m	731642
FBgn0044324	AAEL015330	1:m	
FBgn0037202	AAEL007056	1:1	542327
FBgn0037203	AAEL010988	1:m	
FBgn0037203	AAEL012128	1:m	
FBgn0037203	AAEL012131	1:m	756782
FBgn0262509	AAEL004098	1:1	266606
FBgn0024733	AAEL002534	1:1	836154
FBgn0264492	AAEL012094	1:1	547072
FBgn0053217	AAEL011984	1:m	641406
FBgn0053217	AAEL014265	1:m	
FBgn0052350	AAEL003887	1:1	
FBgn0266347	AAEL012106	1:1	637306
FBgn0010215	AAEL003754	1:1	681413
FBgn0052230	AAEL002881	1:1	
FBgn0250816	AAEL007823	1:1	542659
FBgn0039977	AAEL012276	1:1	782027
FBgn0058470	AAEL012110	1:1	709714
FBgn0058045	AAEL010798	1:1	547230
FBgn0011288	AAEL004559	1:1	719060
FBgn0259697	AAEL011203	1:1	707705
FBgn0044510	AAEL003801	1:1	842117
FBgn0085736	AAEL013960	n:1	803206
FBgn0058002	AAEL013960	n:1	
FBgn0040022	AAEL010807	1:1	561833
FBgn0040020	AAEL010797	1:1	844134
FBgn0260008	AAEL010801	n:1	
FBgn0267429	AAEL012109	1:1	548714
FBgn0040001	AAEL008160	1:1	549731
FBgn0058178	AAEL002502	1:1	833267
FBgn0058160	AAEL002593	1:1	563289
FBgn0063670	AAEL003749	1:1	675312
FBgn0028697	AAEL012736	1:1	
FBgn0024804	AAEL009913	1:m	547112
FBgn0024804	AAEL012015	1:m	
FBgn0039959	AAEL006187	1:1	857475
FBgn0086917	AAEL009762	n:1	
FBgn0010247	AAEL011815	1:1	493292
FBgn0086378	AAEL005910	1:1	547854
FBgn0263977	AAEL015575	1:1	
FBgn0069923	AAEL002526	n:1	
FBgn0039955	AAEL010800	1:1	548469
FBgn0027341	AAEL009510	1:1	
FBgn0037213	AAEL000336	1:1	773320
FBgn0037215	AAEL013867	1:1	646197
FBgn0037218	AAEL005425	1:1	838583
FBgn0261436	AAEL003213	1:1	855250
FBgn0037220	AAEL011251	1:1	774780
FBgn0015331	AAEL011744	1:1	547295
FBgn0010225	AAEL006095	1:m	547808
FBgn0010225	AAEL006090	1:m	
FBgn0041621	AAEL013217	1:1	789118
FBgn0037229	AAEL000113	1:m	549520
FBgn0037229	AAEL009378	1:m	
FBgn0027930	AAEL000028	n:m	556150
FBgn0027930	AAEL003219	n:m	
FBgn0027930	AAEL003631	n:m	
FBgn0027930	AAEL005431	n:m	
FBgn0037231	AAEL007509	1:1	775715
FBgn0037232	AAEL007512	1:1	738032
FBgn0261086	AAEL005519	1:1	267803
FBgn0027866	AAEL014057	1:1	761600
FBgn0037236	AAEL005068	1:1	
FBgn0040687	AAEL010609	n:m	
FBgn0040687	AAEL010615	n:m	730760
FBgn0040687	AAEL005702	n:m	
FBgn0037235	AAEL010407	1:1	736960
FBgn0037238	AAEL014527	1:1	815207
FBgn0037240	AAEL006958	1:1	548579
FBgn0037241	AAEL003776	1:1	830338
FBgn0037242	AAEL012941	1:m	813460
FBgn0037242	AAEL002516	1:m	
FBgn0086605	AAEL002521	1:1	766635
FBgn0037244	AAEL006374	1:1	547408
FBgn0263594	AAEL002178	1:1	837186
FBgn0037249	AAEL007078	1:1	547062
FBgn0037250	AAEL003922	1:1	772080
FBgn0037251	AAEL009657	1:1	849538
FBgn0037252	AAEL003911	1:1	
FBgn0051523	AAEL009574	1:1	
FBgn0037255	AAEL008100	1:1	552232
FBgn0022981	AAEL004091	n:1	
FBgn0087013	AAEL010159	1:1	858801
FBgn0037270	AAEL009101	1:1	817132
FBgn0027570	AAEL009895	1:1	851878
FBgn0010750	AAEL001339	1:1	850456
FBgn0264907	AAEL007930	1:m	
FBgn0264907	AAEL012981	1:m	
FBgn0037275	AAEL001349	1:1	738379
FBgn0037276	AAEL001340	1:1	547925
FBgn0026417	AAEL006107	1:1	
FBgn0037279	AAEL001331	1:1	547022
FBgn0037280	AAEL001345	1:1	802381
FBgn0004913	AAEL001324	1:1	547178
FBgn0004436	AAEL002118	1:1	547020
FBgn0250839	AAEL013323	1:1	332931
FBgn0037290	AAEL013327	1:1	332937
FBgn0037292	AAEL009112	1:1	853017
FBgn0037293	AAEL000605	1:1	831368
FBgn0037297	AAEL004449	1:1	846211
FBgn0037298	AAEL002861	n:m	677133
FBgn0037298	AAEL002882	n:m	
FBgn0037299	AAEL010945	1:1	548055
FBgn0040208	AAEL007637	1:1	
FBgn0037301	AAEL000440	1:1	781428
FBgn0087005	AAEL000457	1:1	547886
FBgn0013576	AAEL002705	1:1	770993
FBgn0037312	AAEL002701	1:1	762048
FBgn0250746	AAEL007049	1:1	865180
FBgn0037315	AAEL004542	1:1	710714
FBgn0003275	AAEL003552	1:1	766460
FBgn0086695	AAEL003559	1:1	853503
FBgn0001311	AAEL002718	1:1	799111
FBgn0037322	AAEL005767	n:1	
FBgn0037323	AAEL005779	1:1	271664
FBgn0037324	AAEL005776	1:1	268699
FBgn0037326	AAEL005785	1:1	812836
FBgn0037327	AAEL003939	1:1	830880
FBgn0037328	AAEL000823	1:1	
FBgn0037329	AAEL011113	1:1	813122
FBgn0037330	AAEL008175	1:1	859157
FBgn0011715	AAEL004371	1:1	844761
FBgn0025825	AAEL011117	1:1	812416
FBgn0015402	AAEL008585	1:1	548709
FBgn0051547	AAEL009888	1:m	756824
FBgn0051547	AAEL009886	1:m	
FBgn0010399	AAEL008587	1:1	770481
FBgn0010051	AAEL014637	1:m	548357
FBgn0010051	AAEL003608	1:m	
FBgn0037336	AAEL013398	1:1	740924
FBgn0086768	AAEL015520	1:1	803623
FBgn0037339	AAEL004379	1:1	675290
FBgn0037340	AAEL003384	1:1	824494
FBgn0037342	AAEL010642	1:1	755656
FBgn0041191	AAEL008179	1:1	522091
FBgn0023023	AAEL007633	1:1	817086
FBgn0037344	AAEL003955	1:1	558841
FBgn0037345	AAEL013310	1:1	739834
FBgn0014366	AAEL015244	1:1	823046
FBgn0015324	AAEL012035	1:1	
FBgn0250753	AAEL012026	1:m	798095
FBgn0250753	AAEL015512	1:m	
FBgn0037347	AAEL004385	1:1	839793
FBgn0261004	AAEL012031	1:1	553294
FBgn0017550	AAEL012029	1:1	550544
FBgn0019637	AAEL006172	1:1	553885
FBgn0044823	AAEL006188	1:1	534336
FBgn0037350	AAEL000936	1:1	551446
FBgn0037351	AAEL009825	1:1	860781
FBgn0051549	AAEL007893	n:m	
FBgn0051549	AAEL008152	n:m	508585
FBgn0051549	AAEL008159	n:m	
FBgn0037354	AAEL007893	n:m	
FBgn0037354	AAEL008152	n:m	
FBgn0037354	AAEL008159	n:m	
FBgn0051546	AAEL010137	1:1	508606
FBgn0037356	AAEL002113	1:1	546807
FBgn0027951	AAEL008611	1:1	845586
FBgn0262125	AAEL007484	1:1	825792
FBgn0037358	AAEL007494	1:1	547461
FBgn0037359	AAEL007482	1:1	259248
FBgn0037360	AAEL012102	1:1	825407
FBgn0010772	AAEL009891	1:1	835633
FBgn0037363	AAEL000608	1:1	843473
FBgn0037364	AAEL001524	1:1	522126
FBgn0261261	AAEL006791	1:1	854254
FBgn0037368	AAEL006787	1:1	806049
FBgn0037370	AAEL009676	1:1	863559
FBgn0037371	AAEL002437	1:1	860280
FBgn0027497	AAEL001848	1:1	549712
FBgn0037372	AAEL008733	1:1	834723
FBgn0266672	AAEL006185	1:1	696541
FBgn0027608	AAEL006171	1:1	843913
FBgn0037375	AAEL006182	1:1	764293
FBgn0037376	AAEL006177	1:1	811563
FBgn0028690	AAEL014325	1:1	790065
FBgn0037377	AAEL001300	1:1	783486
FBgn0037378	AAEL007351	1:1	836643
FBgn0037382	AAEL002563	1:1	829197
FBgn0037383	AAEL006367	1:1	798687
FBgn0037386	AAEL010481	1:1	548173
FBgn0037387	AAEL010479	1:1	548433
FBgn0029088	AAEL010401	1:1	842996
FBgn0028436	AAEL005075	1:1	853333
FBgn0037391	AAEL005071	1:1	826468
FBgn0003261	AAEL010787	n:1	
FBgn0037395	AAEL010788	1:1	777771
FBgn0037399	AAEL006465	n:m	
FBgn0037399	AAEL003045	n:m	
FBgn0037399	AAEL000614	n:m	
FBgn0026077	AAEL013766	1:1	672228
FBgn0037406	AAEL015156	1:1	335218
FBgn0037408	AAEL010626	1:1	657352
FBgn0037410	AAEL010623	1:1	775679
FBgn0037411	AAEL010624	1:1	804761
FBgn0037413	AAEL010631	1:m	714660
FBgn0037413	AAEL010628	1:m	
FBgn0027527	AAEL014433	1:1	808280
FBgn0037415	AAEL004275	1:1	800020
FBgn0037416	AAEL004280	1:1	737010
FBgn0037417	AAEL004303	1:1	747807
FBgn0037418	AAEL004298	1:1	730764
FBgn0040279	AAEL002962	1:1	812402
FBgn0037424	AAEL002949	1:1	785260
FBgn0051561	AAEL002961	1:1	335522
FBgn0267690	AAEL004944	n:1	
FBgn0037428	AAEL002965	1:1	797249
FBgn0037429	AAEL002960	1:1	335519
FBgn0037430	AAEL014727	1:m	335518
FBgn0037430	AAEL002955	1:m	
FBgn0037433	AAEL011263	1:1	703343
FBgn0261789	AAEL009914	1:1	753714
FBgn0037435	AAEL011199	1:1	755592
FBgn0267698	AAEL002594	1:1	547952
FBgn0261641	AAEL011733	1:1	
FBgn0037439	AAEL004920	1:1	848077
FBgn0037440	AAEL011355	n:1	
FBgn0010282	AAEL003945	1:1	847380
FBgn0037442	AAEL003009	1:1	714178
FBgn0037443	AAEL008067	1:1	
FBgn0264495	AAEL006783	1:1	266080
FBgn0037446	AAEL006694	n:1	
FBgn0046873	AAEL010746	1:1	
FBgn0037454	AAEL011428	n:m	
FBgn0037454	AAEL011419	n:m	
FBgn0037460	AAEL015481	n:m	
FBgn0037460	AAEL002275	n:m	
FBgn0037460	AAEL005540	n:m	
FBgn0037461	AAEL015481	n:m	
FBgn0037461	AAEL002275	n:m	
FBgn0037461	AAEL005540	n:m	
FBgn0037462	AAEL015481	n:m	555089
FBgn0037462	AAEL002275	n:m	
FBgn0037462	AAEL005540	n:m	
FBgn0026565	AAEL004701	1:1	861480
FBgn0010355	AAEL006082	1:1	807204
FBgn0026566	AAEL006066	1:1	824103
FBgn0004777	AAEL009807	n:m	
FBgn0004777	AAEL002092	n:m	
FBgn0004778	AAEL009784	1:m	
FBgn0004778	AAEL004742	1:m	
FBgn0004778	AAEL004748	1:m	
FBgn0004780	AAEL009800	n:m	
FBgn0004780	AAEL009796	n:m	
FBgn0004780	AAEL009802	n:m	
FBgn0004780	AAEL009790	n:m	
FBgn0004780	AAEL009794	n:m	
FBgn0004780	AAEL009791	n:m	
FBgn0004780	AAEL009793	n:m	558355
FBgn0004780	AAEL015163	n:m	
FBgn0004780	AAEL015364	n:m	
FBgn0004780	AAEL004760	n:m	
FBgn0004782	AAEL009800	n:m	
FBgn0004782	AAEL009796	n:m	
FBgn0004782	AAEL009802	n:m	
FBgn0004782	AAEL009790	n:m	
FBgn0004782	AAEL009794	n:m	
FBgn0004782	AAEL009791	n:m	
FBgn0004782	AAEL009793	n:m	
FBgn0004782	AAEL015163	n:m	565959
FBgn0004782	AAEL015364	n:m	
FBgn0004782	AAEL004760	n:m	
FBgn0004783	AAEL009800	n:m	
FBgn0004783	AAEL009796	n:m	
FBgn0004783	AAEL009802	n:m	
FBgn0004783	AAEL009790	n:m	
FBgn0004783	AAEL009794	n:m	
FBgn0004783	AAEL009791	n:m	
FBgn0004783	AAEL009793	n:m	
FBgn0004783	AAEL015163	n:m	
FBgn0004783	AAEL015364	n:m	559923
FBgn0004783	AAEL004760	n:m	
FBgn0003339	AAEL009949	1:1	827895
FBgn0260642	AAEL009947	1:1	552124
FBgn0024289	AAEL011112	n:1	
FBgn0037465	AAEL008185	1:1	507586
FBgn0037466	AAEL006043	1:1	756282
FBgn0037467	AAEL003536	1:1	787417
FBgn0037468	AAEL009274	1:1	735111
FBgn0010774	AAEL005114	1:1	548169
FBgn0037469	AAEL013394	1:1	853980
FBgn0003884	AAEL006642	n:m	
FBgn0003884	AAEL013229	n:m	696190
FBgn0261238	AAEL008662	1:1	
FBgn0014863	AAEL006866	n:1	552896
FBgn0037472	AAEL008650	1:1	
FBgn0037473	AAEL008653	1:1	732755
FBgn0051248	AAEL008651	1:1	333157
FBgn0037475	AAEL008660	1:1	804980
FBgn0037478	AAEL011135	1:1	810421
FBgn0250732	AAEL011752	1:1	840002
FBgn0011020	AAEL008183	1:1	709629
FBgn0037481	AAEL011383	1:1	
FBgn0002306	AAEL004214	1:1	784708
FBgn0086372	AAEL013863	1:1	553735
FBgn0037485	AAEL007138	n:m	
FBgn0037485	AAEL007126	n:m	
FBgn0037485	AAEL007131	n:m	
FBgn0037485	AAEL007128	n:m	
FBgn0037485	AAEL007139	n:m	
FBgn0037485	AAEL011368	n:m	
FBgn0037489	AAEL011827	1:1	850306
FBgn0037492	AAEL002760	1:1	846459
FBgn0011282	AAEL015313	1:m	
FBgn0011282	AAEL005778	1:m	
FBgn0001112	AAEL005769	1:1	721745
FBgn0028400	AAEL002756	1:1	745774
FBgn0267337	AAEL004799	1:1	
FBgn0037501	AAEL010767	n:m	
FBgn0037501	AAEL010774	n:m	
FBgn0037501	AAEL010880	n:m	
FBgn0037502	AAEL002674	n:1	
FBgn0015569	AAEL010389	n:m	
FBgn0015569	AAEL015578	n:m	
FBgn0015577	AAEL010389	n:m	
FBgn0015577	AAEL015578	n:m	
FBgn0015576	AAEL010389	n:m	781183
FBgn0015576	AAEL015578	n:m	
FBgn0015575	AAEL010389	n:m	
FBgn0015575	AAEL015578	n:m	
FBgn0003885	AAEL006642	n:m	696186
FBgn0003885	AAEL013229	n:m	
FBgn0261393	AAEL010389	n:m	
FBgn0261393	AAEL015578	n:m	780896
FBgn0015570	AAEL010389	n:m	
FBgn0015570	AAEL015578	n:m	
FBgn0015568	AAEL010389	n:m	
FBgn0015568	AAEL015578	n:m	
FBgn0051146	AAEL003129	1:1	
FBgn0037513	AAEL010284	1:1	732110
FBgn0037515	AAEL003610	1:1	556012
FBgn0042104	AAEL008153	n:m	
FBgn0042104	AAEL008151	n:m	
FBgn0042104	AAEL008165	n:m	
FBgn0042104	AAEL008186	n:m	
FBgn0042104	AAEL008157	n:m	
FBgn0042104	AAEL008173	n:m	
FBgn0042104	AAEL014132	n:m	507584
FBgn0042104	AAEL003869	n:m	
FBgn0042104	AAEL003886	n:m	
FBgn0042102	AAEL008153	n:m	
FBgn0042102	AAEL008151	n:m	
FBgn0042102	AAEL008165	n:m	507592
FBgn0042102	AAEL008186	n:m	
FBgn0042102	AAEL008157	n:m	
FBgn0042102	AAEL008173	n:m	
FBgn0042102	AAEL014132	n:m	
FBgn0042102	AAEL003869	n:m	
FBgn0042102	AAEL003886	n:m	
FBgn0042105	AAEL008153	n:m	
FBgn0042105	AAEL008151	n:m	
FBgn0042105	AAEL008165	n:m	
FBgn0042105	AAEL008186	n:m	
FBgn0042105	AAEL008157	n:m	
FBgn0042105	AAEL008173	n:m	507591
FBgn0042105	AAEL014132	n:m	
FBgn0042105	AAEL003869	n:m	
FBgn0042105	AAEL003886	n:m	
FBgn0042103	AAEL008153	n:m	
FBgn0042103	AAEL008151	n:m	
FBgn0042103	AAEL008165	n:m	
FBgn0042103	AAEL008186	n:m	
FBgn0042103	AAEL008157	n:m	507594
FBgn0042103	AAEL008173	n:m	
FBgn0042103	AAEL014132	n:m	
FBgn0042103	AAEL003869	n:m	
FBgn0042103	AAEL003886	n:m	
FBgn0037517	AAEL008153	n:m	507590
FBgn0037517	AAEL008151	n:m	
FBgn0037517	AAEL008165	n:m	
FBgn0037517	AAEL008186	n:m	
FBgn0037517	AAEL008157	n:m	
FBgn0037517	AAEL008173	n:m	
FBgn0037517	AAEL014132	n:m	
FBgn0037517	AAEL003869	n:m	
FBgn0037517	AAEL003886	n:m	
FBgn0037518	AAEL008153	n:m	
FBgn0037518	AAEL008151	n:m	
FBgn0037518	AAEL008165	n:m	
FBgn0037518	AAEL008186	n:m	
FBgn0037518	AAEL008157	n:m	
FBgn0037518	AAEL008173	n:m	
FBgn0037518	AAEL014132	n:m	
FBgn0037518	AAEL003869	n:m	
FBgn0037518	AAEL003886	n:m	
FBgn0051472	AAEL002703	1:1	818615
FBgn0085413	AAEL002727	1:1	846203
FBgn0037525	AAEL004391	1:1	793965
FBgn0037526	AAEL013862	1:1	860591
FBgn0037529	AAEL011391	1:1	783843
FBgn0037530	AAEL003785	1:1	515516
FBgn0024909	AAEL006462	1:1	553497
FBgn0004901	AAEL003581	n:1	865947
FBgn0002542	AAEL006331	1:1	
FBgn0037533	AAEL002527	1:1	817041
FBgn0037534	AAEL007216	1:1	
FBgn0037536	AAEL013335	1:1	859233
FBgn0037537	AAEL003154	1:1	798252
FBgn0037538	AAEL012084	1:1	
FBgn0037539	AAEL012076	1:1	552637
FBgn0037541	AAEL012079	1:1	776729
FBgn0037543	AAEL010949	1:1	824157
FBgn0037544	AAEL010955	1:1	767540
FBgn0037546	AAEL007832	1:m	657326
FBgn0037546	AAEL015037	1:m	
FBgn0037547	AAEL009925	n:m	694752
FBgn0037547	AAEL014361	n:m	
FBgn0037548	AAEL009925	n:m	
FBgn0037548	AAEL014361	n:m	694740
FBgn0037549	AAEL010402	1:1	
FBgn0037550	AAEL007203	1:1	494982
FBgn0037551	AAEL007209	1:1	775026
FBgn0001138	AAEL007205	1:1	693573
FBgn0037554	AAEL006715	1:1	861146
FBgn0037555	AAEL002137	1:1	783075
FBgn0037556	AAEL014054	1:1	265762
FBgn0064126	AAEL012460	1:1	
FBgn0260386	AAEL010064	1:1	553917
FBgn0010173	AAEL012826	1:1	803484
FBgn0014861	AAEL007007	1:1	780750
FBgn0037561	AAEL006640	1:1	547029
FBgn0037565	AAEL004621	1:1	739878
FBgn0037566	AAEL004643	1:1	865553
FBgn0265351	AAEL007481	1:1	778636
FBgn0265101	AAEL015061	1:1	829860
FBgn0037569	AAEL006075	1:1	640875
FBgn0037573	AAEL014414	1:1	
FBgn0037574	AAEL011249	1:1	
FBgn0062412	AAEL013263	1:1	825309
FBgn0040529	AAEL007752	1:1	306839
FBgn0004908	AAEL003281	1:1	775025
FBgn0037578	AAEL000527	1:1	774477
FBgn0037580	AAEL002870	1:1	770817
FBgn0037581	AAEL009149	1:1	
FBgn0261108	AAEL005985	1:1	790434
FBgn0020249	AAEL002415	1:1	548905
FBgn0037584	AAEL011805	1:1	565996
FBgn0037590	AAEL011843	n:m	
FBgn0037590	AAEL012254	n:m	
FBgn0037590	AAEL000391	n:m	
FBgn0037591	AAEL011843	n:m	
FBgn0037591	AAEL012254	n:m	
FBgn0037591	AAEL000391	n:m	
FBgn0037592	AAEL013742	1:m	650602
FBgn0037592	AAEL015014	1:m	
FBgn0051453	AAEL011653	1:1	
FBgn0051450	AAEL007355	1:1	836402
FBgn0051460	AAEL007634	1:1	542403
FBgn0026399	AAEL005767	n:1	
FBgn0037601	AAEL006257	n:m	
FBgn0037601	AAEL006246	n:m	
FBgn0037601	AAEL010273	n:m	
FBgn0037601	AAEL011770	n:m	
FBgn0037601	AAEL011761	n:m	
FBgn0037601	AAEL011769	n:m	
FBgn0037601	AAEL012773	n:m	
FBgn0037601	AAEL012770	n:m	
FBgn0037601	AAEL012772	n:m	
FBgn0037601	AAEL012761	n:m	
FBgn0037601	AAEL012769	n:m	
FBgn0037601	AAEL012762	n:m	
FBgn0037601	AAEL012766	n:m	819074
FBgn0037601	AAEL015361	n:m	
FBgn0037601	AAEL015563	n:m	
FBgn0037601	AAEL000326	n:m	
FBgn0037601	AAEL000357	n:m	
FBgn0037601	AAEL000325	n:m	
FBgn0037601	AAEL000320	n:m	
FBgn0037601	AAEL000338	n:m	
FBgn0037601	AAEL000340	n:m	
FBgn0037601	AAEL004012	n:m	
FBgn0037601	AAEL005696	n:m	
FBgn0037601	AAEL005775	n:m	
FBgn0037601	AAEL005771	n:m	
FBgn0037601	AAEL005788	n:m	
FBgn0037601	AAEL006044	n:m	
FBgn0024326	AAEL003013	1:1	549240
FBgn0037602	AAEL006645	1:1	548427
FBgn0000447	AAEL006033	1:1	760647
FBgn0037603	AAEL012818	1:1	854333
FBgn0263231	AAEL004453	1:1	
FBgn0086679	AAEL006142	1:1	782729
FBgn0037606	AAEL007523	1:1	538652
FBgn0037607	AAEL004434	1:1	508336
FBgn0037608	AAEL004306	1:1	
FBgn0037609	AAEL013898	1:1	799696
FBgn0037610	AAEL005504	1:1	852570
FBgn0001180	AAEL000894	1:1	557817
FBgn0037613	AAEL005232	1:1	846366
FBgn0037612	AAEL009596	1:1	747427
FBgn0037614	AAEL005224	n:1	
FBgn0037615	AAEL005224	n:1	727183
FBgn0037618	AAEL003456	1:1	
FBgn0037621	AAEL000292	1:m	
FBgn0037621	AAEL000261	1:m	
FBgn0037622	AAEL011134	1:1	858950
FBgn0037623	AAEL009817	1:1	746084
FBgn0037624	AAEL005904	1:1	548077
FBgn0083971	AAEL005913	1:1	719477
FBgn0037627	AAEL003520	1:m	
FBgn0037627	AAEL005718	1:m	560172
FBgn0037632	AAEL000486	1:1	636214
FBgn0040532	AAEL000211	1:1	676043
FBgn0037637	AAEL004071	1:1	795723
FBgn0037638	AAEL011826	1:1	804023
FBgn0037643	AAEL011746	1:1	766905
FBgn0037644	AAEL000475	1:1	796706
FBgn0037645	AAEL000826	1:1	557279
FBgn0037646	AAEL000816	1:1	834983
FBgn0037647	AAEL001188	1:1	857973
FBgn0037648	AAEL010791	1:1	777895
FBgn0037652	AAEL007356	1:1	796864
FBgn0026380	AAEL006174	1:1	860124
FBgn0037653	AAEL013965	1:1	772835
FBgn0040534	AAEL006688	1:1	793617
FBgn0037656	AAEL000411	1:1	842768
FBgn0264075	AAEL010343	1:1	730538
FBgn0002932	AAEL006062	1:1	849854
FBgn0037657	AAEL003528	1:1	530932
FBgn0010222	AAEL010751	1:m	
FBgn0010222	AAEL014871	1:m	863425
FBgn0014018	AAEL007624	1:1	
FBgn0037660	AAEL009686	1:1	839273
FBgn0037661	AAEL009191	1:m	
FBgn0037661	AAEL015233	1:m	813316
FBgn0260935	AAEL002895	1:1	835625
FBgn0037664	AAEL004564	1:1	813603
