drosophila_ID	anopheles_ID	orthotype	OMAgroup
FBgn0003261	AGAP005652	1:m	
FBgn0037395	AGAP003664	1:1	777771
FBgn0037399	AGAP003310	1:m	
FBgn0037399	AGAP009704	1:m	
FBgn0026077	AGAP003308	1:1	672228
FBgn0037406	AGAP004121	1:1	335218
FBgn0037408	AAT81602.1	1:1	657352
FBgn0037410	AGAP004125	1:1	775679
FBgn0037411	AGAP004126	1:1	804761
FBgn0037413	AGAP012556	1:1	714660
FBgn0027527	AGAP004129	1:1	808280
FBgn0037414	AGAP004130	1:1	335517
FBgn0037415	AGAP004128	1:1	800020
FBgn0037416	AGAP004131	1:1	737010
FBgn0037417	AGAP012605	1:1	747807
FBgn0037418	AGAP004134	1:1	730764
FBgn0040279	AGAP003465	1:1	812402
FBgn0037424	AGAP003466	1:1	785260
FBgn0051561	AGAP003467	1:m	
FBgn0051561	AGAP003472	1:m	335522
FBgn0267690	AGAP006257	1:1	
FBgn0037427	AGAP003468	1:1	730753
FBgn0037428	AGAP003469	1:1	797249
FBgn0037429	AGAP003470	1:m	
FBgn0037429	AGAP012549	1:m	335519
FBgn0037430	AGAP003471	1:1	335518
FBgn0261789	AGAP003936	1:1	753714
FBgn0037435	AGAP000681	1:1	755592
FBgn0037436	AGAP002234	1:1	
FBgn0267698	AGAP002986	1:1	
FBgn0261641	AGAP004745	1:1	
FBgn0037439	AGAP010051	1:1	848077
FBgn0010282	AGAP002779	1:1	847380
FBgn0037443	AGAP004508	1:1	
FBgn0264495	AGAP003282	1:1	266080
FBgn0037460	AGAP001416	n:1	556382
FBgn0037461	AGAP001416	n:1	
FBgn0037462	AGAP001416	n:1	
FBgn0026565	AGAP003015	1:1	861480
FBgn0010355	AGAP003882	1:1	807204
FBgn0026566	AGAP003883	1:1	
FBgn0262801	AGAP003069	1:1	764473
FBgn0004777	AAA93473.1	1:m	
FBgn0004777	AGAP001667	1:m	
FBgn0004777	AGAP001668	1:m	
FBgn0004778	AGAP010100	n:1	
FBgn0004780	AGAP001664	1:1	
FBgn0004782	AGAP001669	n:m	
FBgn0004782	AGAP003377	n:m	
FBgn0004782	AGAP003379	n:m	
FBgn0004782	AGAP003382	n:m	
FBgn0004782	AGAP003383	n:m	
FBgn0004782	AGAP003384	n:m	
FBgn0004782	AGAP003385	n:m	
FBgn0004782	AGAP003393	n:m	565959
FBgn0004782	AGAP012866	n:m	
FBgn0004783	AGAP001669	n:m	
FBgn0004783	AGAP003377	n:m	
FBgn0004783	AGAP003379	n:m	
FBgn0004783	AGAP003382	n:m	
FBgn0004783	AGAP003383	n:m	
FBgn0004783	AGAP003384	n:m	
FBgn0004783	AGAP003385	n:m	
FBgn0004783	AGAP003393	n:m	
FBgn0004783	AGAP012866	n:m	
FBgn0051481	AAF91399.1	1:1	682063
FBgn0000439	AAF91400.1	1:1	267786
FBgn0003339	AAC31944.1	1:1	827895
FBgn0260642	AAC31945.1	1:1	552124
FBgn0024289	AGAP003584	n:1	
FBgn0037465	AGAP001894	1:1	507586
FBgn0037466	AGAP002035	1:1	756282
FBgn0037467	AGAP007742	1:1	787417
FBgn0037468	AGAP007116	1:1	
FBgn0010774	AGAP006733	1:1	548169
FBgn0037469	AGAP004425	1:1	853980
FBgn0037470	AGAP003771	1:1	529176
FBgn0014863	AGAP012305	1:1	552896
FBgn0037472	AGAP001959	1:1	771680
FBgn0037473	AGAP001450	1:1	732755
FBgn0051248	AGAP001449	1:1	333157
FBgn0037478	AGAP001152	1:1	810421
FBgn0250732	AAM61888.1	1:1	840002
FBgn0011020	AGAP001897	1:1	709629
FBgn0037481	AGAP009490	1:1	
FBgn0002306	AGAP002579	1:1	784708
FBgn0086372	AGAP010087	1:1	553735
FBgn0037485	AGAP007752	n:m	
FBgn0037485	AGAP007753	n:m	
FBgn0037489	AGAP010308	1:1	850306
FBgn0037492	AGAP001801	1:1	846459
FBgn0011282	AGAP002556	1:1	693824
FBgn0001112	AGAP002557	1:1	721745
FBgn0028400	AGAP001800	1:1	745774
FBgn0267337	AGAP002082	1:1	
FBgn0037501	AGAP001811	1:1	
FBgn0037502	AGAP004221	n:1	
FBgn0015577	AGAP006227	n:m	
FBgn0015577	AGAP006228	n:m	780885
FBgn0015576	AGAP006227	n:m	781183
FBgn0015576	AGAP006228	n:m	
FBgn0015575	AGAP006227	n:m	
FBgn0015575	AGAP006228	n:m	
FBgn0261393	AGAP006227	n:m	
FBgn0261393	AGAP006228	n:m	
FBgn0015570	AGAP006227	n:m	
FBgn0015570	AGAP006228	n:m	
FBgn0015568	AGAP006227	n:m	
FBgn0015568	AGAP006228	n:m	
FBgn0083963	AGAP003568	1:1	780873
FBgn0037513	AGAP010229	1:1	732110
FBgn0042104	AGAP004879	n:m	
FBgn0042104	AGAP001821	n:m	
FBgn0042104	AGAP001822	n:m	
FBgn0042104	AGAP001891	n:m	
FBgn0042104	AGAP001893	n:m	
FBgn0042102	AGAP004879	n:m	
FBgn0042102	AGAP001821	n:m	
FBgn0042102	AGAP001822	n:m	
FBgn0042102	AGAP001891	n:m	
FBgn0042102	AGAP001893	n:m	
FBgn0042105	AGAP004879	n:m	
FBgn0042105	AGAP001821	n:m	
FBgn0042105	AGAP001822	n:m	
FBgn0042105	AGAP001891	n:m	
FBgn0042105	AGAP001893	n:m	507591
FBgn0042103	AGAP004879	n:m	
FBgn0042103	AGAP001821	n:m	
FBgn0042103	AGAP001822	n:m	
FBgn0042103	AGAP001891	n:m	
FBgn0042103	AGAP001893	n:m	
FBgn0037517	AGAP004879	n:m	
FBgn0037517	AGAP001821	n:m	
FBgn0037517	AGAP001822	n:m	
FBgn0037517	AGAP001891	n:m	507590
FBgn0037517	AGAP001893	n:m	
FBgn0051472	AGAP002227	1:1	818615
FBgn0085413	AGAP002226	1:1	846203
FBgn0037525	AGAP004033	1:1	
FBgn0037526	AGAP010086	1:1	860591
FBgn0037529	AGAP010268	1:1	
FBgn0260005	AGAP010269	1:m	
FBgn0260005	AGAP000361	1:m	560203
FBgn0037530	AGAP003647	1:1	
FBgn0024909	AGAP010493	1:1	553497
FBgn0004901	AGAP000179	n:1	865947
FBgn0002542	AGAP011966	1:1	
FBgn0000504	AAZ78363.1	1:1	
FBgn0037533	AGAP000022	1:1	817041
FBgn0037534	AGAP003600	1:1	650973
FBgn0037536	AGAP003409	1:1	859233
FBgn0037537	AGAP003408	1:m	798252
FBgn0037537	AGAP012641	1:m	
FBgn0037538	AGAP004245	1:1	844194
FBgn0037539	AGAP002222	1:1	552637
FBgn0037541	AGAP002215	1:1	776729
FBgn0001255	AGAP003032	1:1	753271
FBgn0037543	AGAP003728	1:1	824157
FBgn0037544	AGAP003729	1:1	767540
FBgn0010812	AGAP003727	1:1	816626
FBgn0037546	AGAP004675	1:1	657326
FBgn0037547	AGAP002377	n:1	694752
FBgn0037548	AGAP002377	n:1	
FBgn0037550	AGAP004225	1:1	
FBgn0037551	AGAP004227	1:1	775026
FBgn0037554	AGAP003157	1:1	
FBgn0037555	AGAP003109	1:1	783075
FBgn0037556	AGAP001586	1:1	265762
FBgn0064126	AGAP000394	1:1	784673
FBgn0260386	AGAP001597	1:1	
FBgn0010173	AGAP001421	1:1	803484
FBgn0014861	AGAP004275	1:1	780750
FBgn0037566	AGAP001738	1:1	865553
FBgn0265351	AGAP002393	1:1	778636
FBgn0265101	AGAP006161	1:1	829860
FBgn0037569	AGAP003891	1:1	640875
FBgn0037573	AGAP003089	1:1	
FBgn0037574	AGAP004513	1:1	855103
FBgn0040529	AGAP000109	1:1	306839
FBgn0004908	AGAP005267	1:1	775025
FBgn0037580	AGAP004394	1:1	770817
FBgn0037581	AGAP004208	1:1	
FBgn0261108	AGAP005715	1:1	790434
FBgn0020249	AGAP003429	1:m	548905
FBgn0020249	AGAP012744	1:m	
FBgn0037591	AGAP001912	n:1	
FBgn0037592	AGAP007085	n:1	650602
FBgn0051259	AGAP007085	n:1	
FBgn0051453	AGAP001522	1:1	848769
FBgn0051460	AGAP003126	1:1	542403
FBgn0026399	AGAP002558	n:1	733066
FBgn0037601	AAU93485.1	n:m	
FBgn0037601	AAU93484.1	n:m	
FBgn0037601	AAU93483.1	n:m	819074
FBgn0037601	AGAP002207	n:m	
FBgn0037601	AAU93479.1	n:m	
FBgn0037601	AGAP002555	n:m	
FBgn0037601	AGAP009696	n:m	
FBgn0024326	AGAP003365	1:1	549240
FBgn0000447	AGAP002037	1:1	760647
FBgn0037603	AGAP001975	1:1	854333
FBgn0263231	AGAP003047	1:1	
FBgn0037606	AGAP002616	1:1	538652
FBgn0037607	AGAP011161	1:1	508336
FBgn0037608	AGAP001139	1:1	
FBgn0037609	AGAP002901	1:1	799696
FBgn0001180	AGAP010777	1:1	
FBgn0037613	AGAP003796	1:1	846366
FBgn0037612	AGAP012216	1:m	747427
FBgn0037612	AGAP012217	1:m	
FBgn0037614	AGAP003795	n:1	
FBgn0037615	AGAP003795	n:1	727183
FBgn0037620	AGAP011332	1:1	
FBgn0037622	AGAP001150	1:1	858950
FBgn0037623	AGAP010274	1:1	746084
FBgn0037624	AGAP002782	1:1	548077
FBgn0037627	AGAP012591	1:1	560172
FBgn0037632	AGAP002762	1:1	636214
FBgn0037633	AGAP012114	1:1	
FBgn0037637	AGAP005813	1:1	795723
FBgn0037638	AGAP012485	1:1	
FBgn0037643	AGAP004744	1:1	766905
FBgn0037644	AGAP001357	1:1	796706
FBgn0037645	AGAP002993	1:1	557279
FBgn0037646	ABK59322.1	1:1	834983
FBgn0037647	AGAP002991	1:1	857973
FBgn0037648	AGAP012792	1:1	777895
FBgn0051100	AGAP001160	1:1	553268
FBgn0037652	AGAP002408	1:1	796864
FBgn0026380	AGAP001697	1:1	860124
FBgn0037653	AGAP002758	1:1	
FBgn0040534	AGAP011907	1:1	793617
FBgn0037656	AGAP003544	1:1	
FBgn0264075	AGAP009748	1:1	730538
FBgn0002932	AGAP001999	1:1	
FBgn0037657	AGAP008885	1:1	530932
FBgn0010222	AGAP004677	1:1	
FBgn0014018	AAQ57599.1	1:1	
FBgn0037659	AGAP001895	1:1	848253
FBgn0037660	AGAP004738	1:1	839273
FBgn0037661	AGAP005158	1:1	813316
FBgn0260935	AGAP000602	1:1	835625
FBgn0037664	AGAP004497	1:1	813603
FBgn0037665	AGAP004498	1:1	787078
FBgn0037667	AGAP003068	1:1	336582
FBgn0037671	AGAP003430	1:1	860381
FBgn0010803	AGAP003315	1:1	861588
FBgn0261241	AGAP000529	1:1	809397
FBgn0037677	AGAP006539	n:1	
FBgn0037678	AGAP006539	n:1	559712
FBgn0037679	AGAP000098	1:1	549048
FBgn0037680	AGAP008322	1:1	336605
FBgn0266410	AGAP003649	1:1	817735
FBgn0037683	AGAP011061	1:1	839541
FBgn0037684	AGAP003571	1:1	864850
FBgn0037686	AGAP009324	n:1	
FBgn0037687	AGAP003516	1:m	
FBgn0037687	AGAP012801	1:m	732107
FBgn0037689	AGAP002467	1:1	705808
FBgn0037690	AGAP002466	1:1	749659
FBgn0011740	AGAP004020	1:1	836647
FBgn0261552	AGAP002896	1:1	547943
FBgn0037697	AAM61889.1	1:1	839873
FBgn0043791	AGAP001684	1:1	654790
FBgn0014380	AGAP003092	1:1	522147
FBgn0037700	AGAP003229	1:1	834125
FBgn0267790	AGAP001460	1:1	547629
FBgn0003205	AGAP002219	1:1	522131
FBgn0014023	AGAP002218	1:1	854552
FBgn0037703	AGAP002682	1:1	802325
FBgn0037702	AGAP002024	1:1	548322
FBgn0037707	AGAP009570	1:1	548710
FBgn0037708	AGAP006663	1:1	856829
FBgn0037709	AGAP003136	1:1	858256
FBgn0024833	AGAP011374	1:1	531853
FBgn0027950	AGAP003982	1:1	
FBgn0037710	AGAP003981	1:1	839879
FBgn0261049	AGAP003980	1:1	738123
FBgn0037712	AGAP011967	1:1	828775
FBgn0037713	AGAP002220	1:1	792896
FBgn0037715	AGAP004906	1:1	
FBgn0027338	AGAP001273	1:1	515829
FBgn0037716	AGAP010518	1:1	551555
FBgn0037718	AGAP002752	1:1	547041
FBgn0037721	AGAP002989	1:1	
FBgn0005585	AAL68781.1	1:1	675258
FBgn0037723	AGAP011126	1:1	825735
FBgn0003334	AGAP003268	1:1	746000
FBgn0037726	AGAP003271	1:1	529434
FBgn0037728	AGAP011157	1:1	805904
FBgn0028997	AGAP003227	1:1	865871
FBgn0069242	AGAP003553	n:1	498653
FBgn0037731	AGAP002285	n:1	306027
FBgn0260463	AGAP005425	n:1	
FBgn0053105	AGAP003553	n:1	
FBgn0052939	AGAP002285	n:1	
FBgn0051352	AGAP005425	n:1	548116
FBgn0037734	AGAP003853	1:1	
FBgn0002431	AGAP001780	1:1	818934
FBgn0037736	AGAP004230	1:1	557284
FBgn0037737	AGAP003316	1:1	554685
FBgn0051415	AGAP001055	1:1	
FBgn0005777	AGAP004151	1:1	547139
FBgn0037741	AGAP004152	1:1	824585
FBgn0037743	AGAP000102	1:1	
FBgn0037744	AGAP000053	1:1	795038
FBgn0024330	AGAP010034	1:1	706145
FBgn0037747	AGAP004589	1:1	792852
FBgn0037749	AGAP001321	1:1	548737
FBgn0261599	AGAP001595	1:1	828585
FBgn0037754	AGAP005302	1:1	522182
FBgn0037756	AGAP003521	1:1	854202
FBgn0037757	AGAP004608	1:1	716359
FBgn0037758	AGAP004087	1:1	818642
FBgn0037760	AGAP001731	1:1	673728
FBgn0037763	AGAP003197	1:1	
FBgn0037766	AGAP003797	1:1	800241
FBgn0037770	AGAP003923	1:1	749104
FBgn0037772	AGAP004198	1:1	777246
FBgn0027524	AGAP007626	1:1	547309
FBgn0037777	AGAP007625	1:1	790442
FBgn0037778	AGAP001720	1:1	
FBgn0037779	AGAP001719	1:1	797465
FBgn0037781	AGAP005271	1:1	829519
FBgn0051410	AGAP007197	n:m	
FBgn0051410	AGAP002804	n:m	832072
FBgn0051410	AGAP002849	n:m	
FBgn0051410	AGAP002850	n:m	
FBgn0051410	AGAP002851	n:m	
FBgn0037782	AGAP007197	n:m	832074
FBgn0037782	AGAP002804	n:m	
FBgn0037782	AGAP002849	n:m	
FBgn0037782	AGAP002850	n:m	
FBgn0037782	AGAP002851	n:m	
FBgn0037783	AGAP007197	n:m	
FBgn0037783	AGAP002804	n:m	
FBgn0037783	AGAP002849	n:m	305037
FBgn0037783	AGAP002850	n:m	
FBgn0037783	AGAP002851	n:m	
FBgn0037788	AAQ21365.1	1:1	
FBgn0266721	AGAP005632	n:m	782582
FBgn0266721	AGAP012896	n:m	
FBgn0051477	AGAP005098	n:m	
FBgn0051477	AGAP009564	n:m	
FBgn0051477	AGAP000260	n:m	
FBgn0001321	AGAP004500	1:1	817245
FBgn0004889	AGAP004502	1:1	813725
FBgn0037792	AGAP004503	1:1	534390
FBgn0086359	AGAP002955	1:1	660382
FBgn0040238	AGAP011745	1:1	788595
FBgn0037796	AGAP003317	1:1	808023
FBgn0004575	AGAP003318	1:1	550738
FBgn0025879	AGAP003319	1:1	831618
FBgn0037797	AGAP002486	1:1	795944
FBgn0037802	AGAP001458	1:1	653864
FBgn0037807	AAM97678.1	1:1	771361
FBgn0266717	AGAP002651	1:1	852893
FBgn0037809	AGAP004984	1:1	
FBgn0037810	AGAP004411	1:1	
FBgn0015396	AGAP003940	1:1	753301
FBgn0259938	AGAP003844	1:1	728883
FBgn0045443	AGAP006215	n:m	
FBgn0045443	AGAP006216	n:m	
FBgn0037814	AGAP004062	1:1	772146
FBgn0024957	AGAP007258	n:1	863371
FBgn0037815	AGAP002177	1:1	847595
FBgn0037816	AGAP012104	1:1	866022
FBgn0037818	AGAP000679	n:1	843781
FBgn0037819	AGAP003514	1:m	511086
FBgn0037819	AGAP012746	1:m	
FBgn0262717	AGAP003513	1:1	689269
FBgn0020385	AGAP002830	1:1	850733
FBgn0037822	AGAP002831	1:1	843044
FBgn0051278	AGAP003861	1:1	861714
FBgn0004841	AGAP002824	1:1	
FBgn0051390	AGAP002823	1:1	730328
FBgn0010421	AGAP007002	1:1	857037
FBgn0266446	AGAP002399	1:1	563325
FBgn0037832	AGAP002398	1:1	807455
FBgn0261380	AGAP002400	1:1	
FBgn0260944	AGAP007325	n:1	552368
FBgn0037834	AGAP003462	1:1	749102
FBgn0017577	AGAP004408	1:1	780751
FBgn0037835	AGAP004410	1:1	739943
FBgn0037837	AGAP011524	1:1	
FBgn0037838	AGAP004413	1:m	754779
FBgn0037838	AGAP004427	1:m	
FBgn0259740	AGAP012396	1:1	693833
FBgn0037842	AGAP004271	1:m	833707
FBgn0037842	AGAP012883	1:m	
FBgn0037843	AGAP003485	1:1	839473
FBgn0037848	AGAP002257	1:1	641221
FBgn0011768	AGAP010499	1:1	786323
FBgn0037849	AGAP002899	1:1	706662
FBgn0022359	AGAP003584	n:1	786334
FBgn0037852	AGAP005113	1:m	498004
FBgn0037852	AGAP006806	1:m	
FBgn0042094	AGAP009660	1:1	864439
FBgn0037855	AGAP009659	1:1	550954
FBgn0040251	AGAP006222	n:m	
FBgn0040251	AGAP006223	n:m	
FBgn0040251	AGAP007029	n:m	
FBgn0040257	AGAP006222	n:m	
FBgn0040257	AGAP006223	n:m	
FBgn0040257	AGAP007029	n:m	
FBgn0040259	AGAP006222	n:m	
FBgn0040259	AGAP006223	n:m	
FBgn0040259	AGAP007029	n:m	827002
FBgn0261808	AGAP009893	1:1	
FBgn0037873	AGAP010672	1:1	
FBgn0037874	AGAP002667	1:1	829788
FBgn0037875	AGAP004461	1:1	810850
FBgn0086472	AGAP004462	1:1	
FBgn0037878	AGAP004849	1:1	858183
FBgn0020910	AGAP003556	1:1	863449
FBgn0037879	AGAP006417	n:m	
FBgn0037879	AGAP006418	n:m	
FBgn0037879	AAL68778.1	n:m	
FBgn0037879	AGAP006443	n:m	
FBgn0037879	AGAP010550	n:m	
FBgn0037879	AGAP008109	n:m	
FBgn0037879	AGAP000356	n:m	
FBgn0037879	AGAP000485	n:m	
FBgn0037880	AGAP004909	1:1	761930
FBgn0037881	AGAP012521	1:1	548355
FBgn0037882	AGAP003825	1:1	496795
FBgn0037883	AGAP011288	1:1	854936
FBgn0037884	AGAP004910	1:1	498973
FBgn0051388	AGAP002705	n:m	
FBgn0051388	AGAP010684	n:m	
FBgn0037888	AGAP006417	n:m	
FBgn0037888	AGAP006418	n:m	
FBgn0037888	AAL68778.1	n:m	
FBgn0037888	AGAP006443	n:m	
FBgn0037888	AGAP010550	n:m	
FBgn0037888	AGAP008109	n:m	
FBgn0037888	AGAP000356	n:m	
FBgn0037888	AGAP000485	n:m	
FBgn0037889	AGAP006417	n:m	
FBgn0037889	AGAP006418	n:m	
FBgn0037889	AAL68778.1	n:m	
FBgn0037889	AGAP006443	n:m	
FBgn0037889	AGAP010550	n:m	
FBgn0037889	AGAP008109	n:m	
FBgn0037889	AGAP000356	n:m	
FBgn0037889	AGAP000485	n:m	
FBgn0037890	AGAP010716	n:1	828197
FBgn0037891	AGAP004055	1:1	774252
FBgn0004595	AGAP004052	1:1	
FBgn0037892	AGAP000110	1:1	807197
FBgn0264694	AGAP011165	1:1	843227
FBgn0011774	AGAP002690	1:1	712007
FBgn0037894	AGAP011156	1:1	822966
FBgn0037895	AGAP001550	1:1	839576
FBgn0037897	AGAP005290	1:1	747591
FBgn0037898	AGAP001371	1:1	829061
FBgn0037899	AGAP001545	1:1	809724
FBgn0037900	AGAP001217	1:1	855156
FBgn0037901	AGAP001549	1:1	828084
FBgn0037902	AGAP001214	1:1	778628
FBgn0053512	AGAP001239	1:1	555632
FBgn0037911	AGAP002403	1:1	853446
FBgn0037917	AGAP001953	1:1	548327
FBgn0051363	AGAP001372	1:1	753920
FBgn0037922	AGAP007956	1:1	
FBgn0037924	AGAP003983	1:1	554695
FBgn0037926	AGAP003979	1:1	724740
FBgn0037930	AGAP003134	1:1	750349
FBgn0037931	AGAP011410	1:1	
FBgn0011290	AGAP003135	1:1	561840
FBgn0037933	AGAP003975	1:1	851079
FBgn0037936	AGAP003855	1:1	723271
FBgn0037937	AGAP003756	1:1	693716
FBgn0037942	AGAP002968	1:1	856396
FBgn0037943	AGAP008286	1:1	854465
FBgn0265276	AGAP004178	1:1	564806
FBgn0037949	AGAP001907	1:1	753868
FBgn0025802	AGAP003366	1:1	842549
FBgn0051116	AGAP002891	1:1	836446
FBgn0259139	AGAP002892	1:1	548792
FBgn0019624	AGAP011159	1:1	808407
FBgn0037955	AGAP011158	1:1	791674
FBgn0037956	AGAP003267	1:1	549579
FBgn0003312	AAU93478.1	1:1	821136
FBgn0037958	AGAP000405	1:1	818708
FBgn0051368	AGAP004028	1:1	515677
FBgn0037960	AGAP004025	1:1	657451
FBgn0037962	AGAP004030	1:1	831145
FBgn0037963	AGAP003579	1:1	785630
FBgn0260742	AGAP002984	1:1	555181
FBgn0260743	AGAP010293	1:1	498025
FBgn0260744	AGAP003549	1:1	767359
FBgn0037972	AGAP001445	1:1	800243
FBgn0037973	AGAP011125	1:1	798238
FBgn0260745	AGAP004428	1:1	668693
FBgn0037978	AGAP011142	1:1	552841
FBgn0037979	AGAP003540	1:1	549478
FBgn0037980	AGAP002260	1:1	829121
FBgn0037981	AGAP011670	1:1	803508
FBgn0037989	AGAP002644	1:1	523674
FBgn0037992	AGAP010294	1:1	331480
FBgn0037996	AGAP005907	n:m	
FBgn0037996	AGAP008544	n:m	
FBgn0037996	AGAP008545	n:m	
FBgn0037996	AGAP009159	n:m	
FBgn0037996	AGAP000154	n:m	
FBgn0037996	AGAP000907	n:m	
FBgn0037998	AGAP001322	1:1	827808
FBgn0037997	AGAP008966	1:1	558971
FBgn0038000	AGAP002540	1:1	
FBgn0038001	AGAP002543	n:1	556742
FBgn0038002	AGAP002543	n:1	
FBgn0038005	AAU93485.1	n:m	
FBgn0038005	AAU93484.1	n:m	
FBgn0038005	AAU93483.1	n:m	
FBgn0038005	AGAP002207	n:m	
FBgn0038005	AAU93479.1	n:m	
FBgn0038005	AGAP002555	n:m	
FBgn0038005	AGAP009696	n:m	
FBgn0038006	AAU93485.1	n:m	
FBgn0038006	AAU93484.1	n:m	
FBgn0038006	AAU93483.1	n:m	
FBgn0038006	AGAP002207	n:m	819202
FBgn0038006	AAU93479.1	n:m	
FBgn0038006	AGAP002555	n:m	
FBgn0038006	AGAP009696	n:m	
FBgn0038007	AAU93485.1	n:m	
FBgn0038007	AAU93484.1	n:m	
FBgn0038007	AAU93483.1	n:m	
FBgn0038007	AGAP002207	n:m	
FBgn0038007	AAU93479.1	n:m	
FBgn0038007	AGAP002555	n:m	
FBgn0038007	AGAP009696	n:m	
FBgn0038013	AGAP002541	1:1	530435
FBgn0038016	AGAP006428	1:1	836690
FBgn0038017	AGAP006430	1:1	736979
FBgn0038020	AAM53609.1	n:1	
FBgn0001149	AAC79993.1	1:1	
FBgn0010038	AAM53609.1	n:1	
FBgn0010040	AAM53609.1	n:1	
FBgn0038029	AAC79997.1	1:1	839892
FBgn0038033	AGAP005985	n:m	
FBgn0038033	AGAP001343	n:m	
FBgn0038037	AAV28177.1	n:m	
FBgn0038037	AAV28183.1	n:m	
FBgn0038037	AAL96668.1	n:m	
FBgn0038037	AAV28178.1	n:m	
FBgn0038037	AGAP012850	n:m	
FBgn0038038	AGAP002652	n:1	
FBgn0038039	AGAP000886	1:1	
FBgn0000455	AGAP004775	1:1	719974
FBgn0082831	AGAP004866	1:1	556764
FBgn0038042	AGAP001996	1:1	
FBgn0038043	AGAP011164	1:1	
FBgn0004103	AGAP011166	n:1	
FBgn0038045	AGAP004460	1:1	732288
FBgn0038046	AGAP001997	1:1	269880
FBgn0086134	AGAP001995	1:1	489590
FBgn0029512	AGAP004459	1:1	755018
FBgn0038049	AGAP001715	1:1	559527
FBgn0086687	AGAP001713	1:1	782870
FBgn0038053	AGAP000311	1:1	745649
FBgn0038055	AGAP001972	1:1	
FBgn0038056	AGAP006784	1:1	542824
FBgn0038057	AGAP002394	1:1	854143
FBgn0038058	AGAP000770	1:1	864155
FBgn0038063	AGAP002886	1:1	
FBgn0038065	AGAP003437	1:1	658777
FBgn0260444	AGAP009674	1:1	858356
FBgn0038068	AGAP011718	1:1	
FBgn0038072	AGAP004109	1:1	808653
FBgn0038073	AGAP002199	1:1	815982
FBgn0038074	AGAP002198	1:1	537191
FBgn0026207	AGAP001179	1:1	800011
FBgn0038076	AAU93485.1	n:m	
FBgn0038076	AAU93484.1	n:m	
FBgn0038076	AAU93483.1	n:m	
FBgn0038076	AGAP002207	n:m	
FBgn0038076	AAU93479.1	n:m	
FBgn0038076	AGAP002555	n:m	
FBgn0038076	AGAP009696	n:m	
FBgn0001296	AGAP007743	1:1	547215
FBgn0005355	AGAP001948	1:1	855058
FBgn0011745	AGAP002127	1:1	784103
FBgn0038079	AGAP010458	1:1	
FBgn0016693	AGAP004593	1:1	643315
FBgn0038080	AGAP007534	1:1	641878
FBgn0002905	AGAP007533	1:1	845265
FBgn0002719	AGAP000184	1:1	813607
FBgn0038082	AGAP007589	n:m	
FBgn0038082	AGAP011564	n:m	
FBgn0038083	AGAP007589	n:m	827163
FBgn0038083	AGAP011564	n:m	
FBgn0038084	AGAP000938	n:1	644345
FBgn0051345	AGAP007666	n:1	
FBgn0038087	AGAP000938	n:1	
FBgn0038088	AGAP007666	n:1	547782
FBgn0038089	AGAP001416	n:1	
FBgn0038092	AGAP000938	n:1	
FBgn0040493	AGAP007809	1:1	690852
FBgn0038095	AAV28187.1	1:1	
FBgn0038098	AGAP001638	1:1	554205
FBgn0051342	AGAP004323	1:1	764287
FBgn0041710	AGAP003095	n:m	
FBgn0041710	AGAP003097	n:m	752663
FBgn0041710	AGAP004324	n:m	
FBgn0038105	AGAP003095	n:m	
FBgn0038105	AGAP003097	n:m	
FBgn0038105	AGAP004324	n:m	752661
FBgn0038106	AGAP010622	1:1	866258
FBgn0038107	AGAP010871	1:1	824105
FBgn0038108	AGAP004327	1:1	
FBgn0038110	AGAP010011	1:1	840527
FBgn0020496	AGAP003893	1:1	863586
FBgn0002354	AGAP007893	1:1	847575
FBgn0003308	AAM54215.1	1:1	790464
FBgn0038115	AGAP011531	1:1	838514
FBgn0260962	AGAP002472	1:1	541436
FBgn0038118	AGAP010787	1:1	852486
FBgn0038122	AGAP006170	n:1	743458
FBgn0000024	AGAP000466	1:1	780872
FBgn0040551	AGAP003881	1:m	
FBgn0040551	AGAP012926	1:m	789276
FBgn0038129	AGAP003417	1:1	735063
FBgn0038132	AGAP003419	1:1	753982
FBgn0038135	AGAP003077	n:1	797483
FBgn0038136	AGAP003077	n:1	
FBgn0052473	AGAP003077	n:1	
FBgn0038140	AAQ67361.1	1:1	709648
FBgn0045442	AGAP006215	n:m	
FBgn0045442	AGAP006216	n:m	
FBgn0086371	AGAP003075	1:1	
FBgn0027610	AGAP003074	1:1	497997
FBgn0038142	AGAP002853	1:1	733160
FBgn0023495	AGAP002353	n:m	
FBgn0023495	AGAP003500	n:m	
FBgn0023495	AGAP003501	n:m	795979
FBgn0044511	AGAP009152	1:1	309864
FBgn0038145	AGAP005981	1:m	
FBgn0038145	AGAP000008	1:m	
FBgn0038146	AGAP004557	1:1	546978
FBgn0038149	AGAP004551	1:1	675082
FBgn0053977	AGAP004550	1:1	496668
FBgn0041711	AGAP004135	1:1	752660
FBgn0000046	AGAP005095	n:m	
FBgn0000046	AGAP011514	n:m	
FBgn0000046	AGAP011516	n:m	784108
FBgn0004049	AGAP004136	1:1	759911
FBgn0038156	AGAP001410	1:1	552962
FBgn0003060	AGAP004454	1:1	
FBgn0038163	AGAP002365	1:1	765261
FBgn0263396	AGAP006668	1:m	
FBgn0263396	AGAP000399	1:m	549842
FBgn0004587	AGAP004592	1:1	548746
FBgn0038165	AGAP011924	1:1	749661
FBgn0038166	AGAP000201	1:1	
FBgn0038168	AGAP003159	1:1	843024
