mouse_ID	human_ID
ENSMUSG00000107208	
ENSMUSG00000020712	
ENSMUSG00000107234	
ENSMUSG00000106753	
ENSMUSG00000063851	RNF183
ENSMUSG00000037653	KCTD8
ENSMUSG00000079215	ZNF664
ENSMUSG00000030249	ABCC9
ENSMUSG00000100305	
ENSMUSG00000099534	
ENSMUSG00000100886	
ENSMUSG00000101415	
ENSMUSG00000107363	
ENSMUSG00000107148	
ENSMUSG00000102896	
ENSMUSG00000090006	
ENSMUSG00000112470	
ENSMUSG00000105686	
ENSMUSG00000090146	
ENSMUSG00000069733	UBE2U
ENSMUSG00000032119	HINFP
ENSMUSG00000090854	ALYREF
ENSMUSG00000104753	
ENSMUSG00000027086	FASTKD1
ENSMUSG00000083507	
ENSMUSG00000109200	
ENSMUSG00000103015	
ENSMUSG00000112044	
ENSMUSG00000045817	ZFP36L2
ENSMUSG00000103775	
ENSMUSG00000115786	
ENSMUSG00000020713	GH1
ENSMUSG00000020713	CSHL1
ENSMUSG00000020713	CSH1
ENSMUSG00000020713	GH2
ENSMUSG00000020713	AC127029.3
ENSMUSG00000020713	CSH2
ENSMUSG00000085871	
ENSMUSG00000030327	NECAP1
ENSMUSG00000087208	
ENSMUSG00000100387	
ENSMUSG00000110753	
ENSMUSG00000111539	
ENSMUSG00000097491	
ENSMUSG00000020887	
ENSMUSG00000020021	FGD6
ENSMUSG00000070047	FAT1
ENSMUSG00000034429	
ENSMUSG00000002908	KCNN1
ENSMUSG00000032384	CSNK1G1
ENSMUSG00000109407	
ENSMUSG00000114926	
ENSMUSG00000111291	
ENSMUSG00000114415	
ENSMUSG00000020212	MDM1
ENSMUSG00000096670	
ENSMUSG00000096847	AL353588.1
ENSMUSG00000078812	EIF5A
ENSMUSG00000051735	RINL
ENSMUSG00000042185	NFRKB
ENSMUSG00000023949	TCTE1
ENSMUSG00000022034	ESCO2
ENSMUSG00000079480	PIN4
ENSMUSG00000085546	
ENSMUSG00000081751	
ENSMUSG00000112176	
ENSMUSG00000100617	
ENSMUSG00000112512	
ENSMUSG00000023947	NFKBIE
ENSMUSG00000038085	CNBD2
ENSMUSG00000036019	TMTC2
ENSMUSG00000108711	
ENSMUSG00000101363	
ENSMUSG00000100177	
ENSMUSG00000066543	
ENSMUSG00000100703	
ENSMUSG00000113114	
ENSMUSG00000099428	
ENSMUSG00000103240	
ENSMUSG00000116782	
ENSMUSG00000002847	PLA1A
ENSMUSG00000025389	MIP
ENSMUSG00000116987	
ENSMUSG00000059586	NSMCE2
ENSMUSG00000109524	
ENSMUSG00000109847	
ENSMUSG00000098017	
ENSMUSG00000103860	
ENSMUSG00000028672	HMGCL
ENSMUSG00000062327	TBXT
ENSMUSG00000109400	
ENSMUSG00000036781	RPS27L
ENSMUSG00000115260	
ENSMUSG00000095210	
ENSMUSG00000110028	
ENSMUSG00000058126	
ENSMUSG00000084399	
ENSMUSG00000109153	
ENSMUSG00000110366	
ENSMUSG00000108994	
ENSMUSG00000112571	
ENSMUSG00000085282	
ENSMUSG00000108885	
ENSMUSG00000086415	
ENSMUSG00000112193	
ENSMUSG00000005973	RCN1
ENSMUSG00000115269	
ENSMUSG00000089904	
ENSMUSG00000040505	ABCG5
ENSMUSG00000039781	CEP131
ENSMUSG00000112900	
ENSMUSG00000103446	
ENSMUSG00000115572	
ENSMUSG00000035673	SBNO2
ENSMUSG00000081125	
ENSMUSG00000021639	GTF2H2C
ENSMUSG00000021639	GTF2H2
ENSMUSG00000034218	ATM
ENSMUSG00000040592	CD79B
ENSMUSG00000083215	
ENSMUSG00000116544	
ENSMUSG00000054061	
ENSMUSG00000114863	
ENSMUSG00000084866	
ENSMUSG00000097644	
ENSMUSG00000038398	UPF3A
ENSMUSG00000051515	FAM181B
ENSMUSG00000082321	
ENSMUSG00000101590	
ENSMUSG00000114837	
ENSMUSG00000102030	
ENSMUSG00000110235	
ENSMUSG00000115658	
ENSMUSG00000102715	
ENSMUSG00000113076	
ENSMUSG00000103140	
ENSMUSG00000114169	
ENSMUSG00000102895	
ENSMUSG00000114599	
ENSMUSG00000090121	ABHD12B
ENSMUSG00000103745	
ENSMUSG00000030897	CNGA4
ENSMUSG00000029322	PLAC8
ENSMUSG00000019838	SLC16A10
ENSMUSG00000001027	SCN4A
ENSMUSG00000000730	FP565260.4
ENSMUSG00000000730	DNMT3L
ENSMUSG00000071317	BVES
ENSMUSG00000103033	
ENSMUSG00000037617	SPAG1
ENSMUSG00000081575	
ENSMUSG00000109412	
ENSMUSG00000020461	CLHC1
ENSMUSG00000098246	
ENSMUSG00000008690	NCAPH2
ENSMUSG00000024254	ABCG8
ENSMUSG00000103526	
ENSMUSG00000016526	DYRK3
ENSMUSG00000054944	
ENSMUSG00000044847	LSM11
ENSMUSG00000115896	
ENSMUSG00000097346	
ENSMUSG00000069117	
ENSMUSG00000032501	TRIB1
ENSMUSG00000106009	
ENSMUSG00000049249	
ENSMUSG00000103028	
ENSMUSG00000103416	
ENSMUSG00000094797	
ENSMUSG00000112744	
ENSMUSG00000034912	MDGA2
ENSMUSG00000084962	
ENSMUSG00000115352	
ENSMUSG00000094993	
ENSMUSG00000114971	
ENSMUSG00000096259	
ENSMUSG00000102043	
ENSMUSG00000115717	
ENSMUSG00000101171	
ENSMUSG00000092608	
ENSMUSG00000103542	
ENSMUSG00000018585	ATOX1
ENSMUSG00000105161	
ENSMUSG00000110329	
ENSMUSG00000036882	ARHGAP33
ENSMUSG00000075390	
ENSMUSG00000110175	
ENSMUSG00000101532	
ENSMUSG00000078799	SULT2A1
ENSMUSG00000030987	STIM1
ENSMUSG00000038883	
ENSMUSG00000039929	URB1
ENSMUSG00000031937	VSTM5
ENSMUSG00000099584	
ENSMUSG00000047594	OR10AG1
ENSMUSG00000099400	
ENSMUSG00000023341	MX1
ENSMUSG00000106298	
ENSMUSG00000115516	
ENSMUSG00000099886	
ENSMUSG00000006763	SAAL1
ENSMUSG00000076562	
ENSMUSG00000092330	
ENSMUSG00000099782	SYCP3
ENSMUSG00000110102	
ENSMUSG00000081300	
ENSMUSG00000102075	
ENSMUSG00000002835	CHAF1A
ENSMUSG00000026017	CARF
ENSMUSG00000041203	TRIR
ENSMUSG00000104983	
ENSMUSG00000093862	
ENSMUSG00000099812	
ENSMUSG00000082028	
ENSMUSG00000031168	EBP
ENSMUSG00000109696	
ENSMUSG00000092357	
ENSMUSG00000104286	
ENSMUSG00000083222	
ENSMUSG00000110315	
ENSMUSG00000110274	
ENSMUSG00000092532	
ENSMUSG00000100782	
ENSMUSG00000101613	
ENSMUSG00000033900	MAP9
ENSMUSG00000058600	
ENSMUSG00000111221	
ENSMUSG00000110380	
ENSMUSG00000043274	OR10AG1
ENSMUSG00000108580	
ENSMUSG00000069237	FAM8A1
ENSMUSG00000108481	
ENSMUSG00000087431	
ENSMUSG00000090436	
ENSMUSG00000019578	UBXN6
ENSMUSG00000107226	
ENSMUSG00000111143	
ENSMUSG00000107375	
ENSMUSG00000097736	
ENSMUSG00000097642	
ENSMUSG00000100833	
ENSMUSG00000040812	AGBL2
ENSMUSG00000106004	
ENSMUSG00000101308	
ENSMUSG00000100337	
ENSMUSG00000093953	TRAV5
ENSMUSG00000107473	
ENSMUSG00000099762	
ENSMUSG00000115685	
ENSMUSG00000111795	
ENSMUSG00000110198	
ENSMUSG00000021428	RIOK1
ENSMUSG00000091422	
ENSMUSG00000110134	
ENSMUSG00000062054	IAH1
ENSMUSG00000090868	TRAV8-1
ENSMUSG00000101038	
ENSMUSG00000050772	
ENSMUSG00000097964	
ENSMUSG00000110323	
ENSMUSG00000092587	
ENSMUSG00000100384	
ENSMUSG00000096505	
ENSMUSG00000017615	TNFAIP1
ENSMUSG00000048620	
ENSMUSG00000028221	PIP4P2
ENSMUSG00000091957	
ENSMUSG00000099695	
ENSMUSG00000024575	PDE6A
ENSMUSG00000000811	TXNRD3
ENSMUSG00000080801	
ENSMUSG00000059816	SHISAL2A
ENSMUSG00000086677	
ENSMUSG00000113840	
ENSMUSG00000070550	
ENSMUSG00000042976	
ENSMUSG00000087032	
ENSMUSG00000087039	
ENSMUSG00000030869	NDUFAB1
ENSMUSG00000041992	RAPGEF5
ENSMUSG00000052854	NRK
ENSMUSG00000105386	
ENSMUSG00000100399	
ENSMUSG00000022026	OLFM4
ENSMUSG00000086332	
ENSMUSG00000096106	TRAV13-1
ENSMUSG00000052593	ADAM17
ENSMUSG00000064081	
ENSMUSG00000086243	
ENSMUSG00000095756	TRAV9-2
ENSMUSG00000054938	
ENSMUSG00000054006	
ENSMUSG00000047861	FOXI1
ENSMUSG00000085840	
ENSMUSG00000028345	TEX10
ENSMUSG00000042200	CDRT4
ENSMUSG00000115291	
ENSMUSG00000081197	
ENSMUSG00000095959	
ENSMUSG00000103348	
ENSMUSG00000102716	
ENSMUSG00000112891	
ENSMUSG00000057329	BCL2
ENSMUSG00000115190	
ENSMUSG00000087604	
ENSMUSG00000023072	CEP89
ENSMUSG00000028597	GPX7
ENSMUSG00000101827	
ENSMUSG00000043091	TUBA1C
ENSMUSG00000097927	
ENSMUSG00000096655	
ENSMUSG00000044768	C5orf30
ENSMUSG00000037349	NUDT22
ENSMUSG00000048960	PREX2
ENSMUSG00000106791	
ENSMUSG00000020287	MPG
ENSMUSG00000025935	TRAM1
ENSMUSG00000094789	SYCP3
ENSMUSG00000097777	
ENSMUSG00000097955	
ENSMUSG00000092419	
ENSMUSG00000086957	
ENSMUSG00000105721	TRAV12-1
ENSMUSG00000105721	TRAV12-2
ENSMUSG00000105721	TRAV12-3
ENSMUSG00000084385	
ENSMUSG00000087142	
ENSMUSG00000099952	
ENSMUSG00000058194	
ENSMUSG00000066750	OR8B12
ENSMUSG00000059218	
ENSMUSG00000007594	HAPLN4
ENSMUSG00000082609	
ENSMUSG00000095643	TRAV22
ENSMUSG00000028463	CA9
ENSMUSG00000104598	
ENSMUSG00000085327	
ENSMUSG00000028344	INVS
ENSMUSG00000032382	SNX1
ENSMUSG00000083255	
ENSMUSG00000091239	
ENSMUSG00000055053	NFIC
ENSMUSG00000099717	
ENSMUSG00000028357	KIF12
ENSMUSG00000076795	TRAV17
ENSMUSG00000108573	
ENSMUSG00000026578	CCDC181
ENSMUSG00000039579	GRIN3A
ENSMUSG00000086698	
ENSMUSG00000076796	TRAV19
ENSMUSG00000031736	
ENSMUSG00000075318	SCN2A
ENSMUSG00000064201	KRT2
ENSMUSG00000109753	
ENSMUSG00000109791	
ENSMUSG00000078937	CPT1B
ENSMUSG00000016921	SRSF6
ENSMUSG00000090003	
ENSMUSG00000044566	CAGE1
ENSMUSG00000110227	
ENSMUSG00000107282	
ENSMUSG00000100795	
ENSMUSG00000085254	
ENSMUSG00000029924	
ENSMUSG00000100441	
ENSMUSG00000096914	GALNTL6
ENSMUSG00000098187	
ENSMUSG00000108543	
ENSMUSG00000030685	KCTD13
ENSMUSG00000085093	
ENSMUSG00000057143	AC104389.4
ENSMUSG00000057143	TRIM5
ENSMUSG00000083629	
ENSMUSG00000023484	PRPH
ENSMUSG00000025839	
ENSMUSG00000034610	TUT4
ENSMUSG00000040759	CMTM5
ENSMUSG00000035725	PRKX
ENSMUSG00000016346	KCNQ2
ENSMUSG00000095651	
ENSMUSG00000108045	
ENSMUSG00000028310	PPP3R2
ENSMUSG00000046378	ASPHD1
ENSMUSG00000083096	
ENSMUSG00000106803	
ENSMUSG00000071356	
ENSMUSG00000098509	RGS21
ENSMUSG00000099620	
ENSMUSG00000007777	
ENSMUSG00000083153	
ENSMUSG00000082185	
ENSMUSG00000111310	
ENSMUSG00000107303	
ENSMUSG00000105725	
ENSMUSG00000107059	
ENSMUSG00000070933	
ENSMUSG00000066749	
ENSMUSG00000022617	CHKB
ENSMUSG00000003934	EFNB3
ENSMUSG00000026497	MIXL1
ENSMUSG00000107984	
ENSMUSG00000057540	
ENSMUSG00000066748	OR8B8
ENSMUSG00000095334	
ENSMUSG00000005233	SPC25
ENSMUSG00000096878	
ENSMUSG00000049946	
ENSMUSG00000081447	
ENSMUSG00000110680	
ENSMUSG00000076563	IGKV6-21
ENSMUSG00000076563	IGKV6D-41
ENSMUSG00000076563	IGKV6D-21
ENSMUSG00000092197	
ENSMUSG00000031617	TMEM184C
ENSMUSG00000030683	SEZ6L2
ENSMUSG00000115334	
ENSMUSG00000117028	
ENSMUSG00000069720	
ENSMUSG00000083520	
ENSMUSG00000081107	
ENSMUSG00000066747	OR8B4
ENSMUSG00000002257	DEF6
ENSMUSG00000081953	
ENSMUSG00000083818	
ENSMUSG00000044726	ERICH5
ENSMUSG00000109963	
ENSMUSG00000104202	
ENSMUSG00000029390	TMED2
ENSMUSG00000104482	
ENSMUSG00000099491	
ENSMUSG00000105300	
ENSMUSG00000063875	
ENSMUSG00000108576	
ENSMUSG00000094230	
ENSMUSG00000102200	
ENSMUSG00000032420	NT5E
ENSMUSG00000082089	
ENSMUSG00000104942	
ENSMUSG00000106445	
ENSMUSG00000100604	
ENSMUSG00000111837	
ENSMUSG00000115300	
ENSMUSG00000083783	
ENSMUSG00000032305	FAM219B
ENSMUSG00000025224	GBF1
ENSMUSG00000037355	UVSSA
ENSMUSG00000073988	TTPA
ENSMUSG00000021374	NUP153
ENSMUSG00000096329	TRAV22
ENSMUSG00000072473	C10orf53
ENSMUSG00000089749	
ENSMUSG00000113575	
ENSMUSG00000040423	RC3H1
ENSMUSG00000115333	
ENSMUSG00000069259	
ENSMUSG00000083496	
ENSMUSG00000098909	
ENSMUSG00000080977	
ENSMUSG00000063362	ALG11
ENSMUSG00000082841	
ENSMUSG00000101841	
ENSMUSG00000103270	
ENSMUSG00000081718	
ENSMUSG00000046580	
ENSMUSG00000041945	MFSD9
ENSMUSG00000110228	
ENSMUSG00000021055	ESR2
ENSMUSG00000098125	
ENSMUSG00000086546	
ENSMUSG00000102568	
ENSMUSG00000094560	
ENSMUSG00000097445	
ENSMUSG00000085519	
ENSMUSG00000101608	
ENSMUSG00000000088	
ENSMUSG00000110370	
ENSMUSG00000090881	PHF11
ENSMUSG00000054054	OR13G1
ENSMUSG00000072946	AC005520.1
ENSMUSG00000072946	PTGR2
ENSMUSG00000041762	GPR155
ENSMUSG00000029851	TCAF2
ENSMUSG00000029851	TCAF2C
ENSMUSG00000102406	
ENSMUSG00000084147	
ENSMUSG00000043496	TRIL
ENSMUSG00000071937	ADAM20
ENSMUSG00000008496	POU2F2
ENSMUSG00000109117	
ENSMUSG00000115036	
ENSMUSG00000108175	
ENSMUSG00000109190	
ENSMUSG00000115346	
ENSMUSG00000110032	
ENSMUSG00000092616	
ENSMUSG00000108255	
ENSMUSG00000085950	
ENSMUSG00000116461	CHKB
ENSMUSG00000110925	
ENSMUSG00000109062	
ENSMUSG00000046282	ADAM20
ENSMUSG00000087026	
ENSMUSG00000085391	
ENSMUSG00000109371	
ENSMUSG00000020585	LAPTM4A
ENSMUSG00000084124	
ENSMUSG00000115768	DPEP2NB
ENSMUSG00000033055	ANKRD54
ENSMUSG00000054874	PCNX3
ENSMUSG00000031901	DUS2
ENSMUSG00000025838	
ENSMUSG00000102329	
ENSMUSG00000101826	
ENSMUSG00000037138	AFF3
ENSMUSG00000025528	
ENSMUSG00000008167	FBXW9
ENSMUSG00000102685	
ENSMUSG00000109032	
ENSMUSG00000101151	
ENSMUSG00000024516	SEC11C
ENSMUSG00000066383	IQCF1
ENSMUSG00000012350	EHF
ENSMUSG00000092109	
ENSMUSG00000026773	PFKFB3
ENSMUSG00000053765	OAS1
ENSMUSG00000095105	EDARADD
ENSMUSG00000082379	
ENSMUSG00000102803	
ENSMUSG00000036972	ZIC4
ENSMUSG00000083368	
ENSMUSG00000115716	
ENSMUSG00000105015	
ENSMUSG00000096228	
ENSMUSG00000100687	
ENSMUSG00000102796	
ENSMUSG00000115297	
ENSMUSG00000048000	GIGYF2
ENSMUSG00000107883	
ENSMUSG00000076747	
ENSMUSG00000026357	RGS18
ENSMUSG00000115258	
ENSMUSG00000076746	
ENSMUSG00000026609	USH2A
ENSMUSG00000068117	MEI1
ENSMUSG00000105715	
ENSMUSG00000036905	C1QB
ENSMUSG00000096997	
ENSMUSG00000106878	
ENSMUSG00000076744	TRGV8
ENSMUSG00000076744	TRGV2
ENSMUSG00000076744	TRGV3
ENSMUSG00000076744	TRGV4
ENSMUSG00000076744	TRGV1
ENSMUSG00000076744	TRGV5
ENSMUSG00000031935	AP001273.2
ENSMUSG00000031935	MED17
ENSMUSG00000082063	
ENSMUSG00000099911	
ENSMUSG00000030346	RAD51AP1
ENSMUSG00000083152	
ENSMUSG00000110457	
ENSMUSG00000033676	GABRB3
ENSMUSG00000082594	
ENSMUSG00000076745	TRGV11
ENSMUSG00000029234	TMEM165
ENSMUSG00000081120	
ENSMUSG00000115515	
ENSMUSG00000091898	TNNC1
ENSMUSG00000060777	
ENSMUSG00000084061	
ENSMUSG00000045538	DDX28
ENSMUSG00000090855	
ENSMUSG00000094680	
ENSMUSG00000103846	
ENSMUSG00000103739	
ENSMUSG00000087131	
ENSMUSG00000053687	DPEP2
ENSMUSG00000086850	
ENSMUSG00000038371	SBF2
ENSMUSG00000103343	
ENSMUSG00000095718	
ENSMUSG00000054498	OR6F1
ENSMUSG00000114115	
ENSMUSG00000046694	TENT5B
ENSMUSG00000084966	
ENSMUSG00000084248	
ENSMUSG00000102984	
ENSMUSG00000062397	ZNF706
ENSMUSG00000082179	
ENSMUSG00000085280	
ENSMUSG00000115542	
ENSMUSG00000091393	
ENSMUSG00000085510	
ENSMUSG00000073497	
ENSMUSG00000115413	
ENSMUSG00000031691	TNPO2
ENSMUSG00000083076	
ENSMUSG00000040612	ILDR2
ENSMUSG00000050511	OPRD1
ENSMUSG00000054855	RND1
ENSMUSG00000021910	NISCH
ENSMUSG00000096472	CDKN2D
ENSMUSG00000032368	ZIC1
ENSMUSG00000033871	PPARGC1B
ENSMUSG00000113966	
ENSMUSG00000113478	
ENSMUSG00000112981	
ENSMUSG00000115465	
ENSMUSG00000026924	SEC16A
ENSMUSG00000043924	NCMAP
ENSMUSG00000040877	WDR25
ENSMUSG00000030001	FIGLA
ENSMUSG00000115455	
ENSMUSG00000115385	
ENSMUSG00000021792	PRXL2A
ENSMUSG00000033948	ZSWIM5
ENSMUSG00000115298	
ENSMUSG00000025529	ZNF711
ENSMUSG00000115233	
ENSMUSG00000039629	STRIP2
ENSMUSG00000115830	
ENSMUSG00000034583	
ENSMUSG00000115067	DPEP2
ENSMUSG00000102810	
ENSMUSG00000094444	
ENSMUSG00000097259	
ENSMUSG00000100468	
ENSMUSG00000054033	ADAM20
ENSMUSG00000042189	TEKT3
ENSMUSG00000036896	C1QC
ENSMUSG00000028182	LRRIQ3
ENSMUSG00000072672	DUX4
ENSMUSG00000035576	Z98752.3
ENSMUSG00000035576	L3MBTL1
ENSMUSG00000042197	ZNF451
ENSMUSG00000021266	WARS
ENSMUSG00000082207	
ENSMUSG00000113529	
ENSMUSG00000101423	
ENSMUSG00000107315	
ENSMUSG00000096276	
ENSMUSG00000004668	ABCA13
ENSMUSG00000042472	ZNF410
ENSMUSG00000095626	
ENSMUSG00000042254	CILP
ENSMUSG00000057069	ERO1B
ENSMUSG00000086843	
ENSMUSG00000029075	TNFRSF4
ENSMUSG00000104174	
ENSMUSG00000026768	ITGA8
ENSMUSG00000029516	CIT
ENSMUSG00000094001	
ENSMUSG00000108597	
ENSMUSG00000055078	GABRA5
ENSMUSG00000031898	DPEP3
ENSMUSG00000094385	
ENSMUSG00000116561	
ENSMUSG00000012114	MED15
ENSMUSG00000109269	
ENSMUSG00000101761	
ENSMUSG00000020143	DOCK2
ENSMUSG00000084032	
ENSMUSG00000083577	
ENSMUSG00000082589	
ENSMUSG00000068341	
ENSMUSG00000108504	
ENSMUSG00000041380	HTR2C
ENSMUSG00000099554	
ENSMUSG00000015083	C8G
ENSMUSG00000111577	
ENSMUSG00000111068	
ENSMUSG00000104122	
ENSMUSG00000032531	AMOTL2
ENSMUSG00000087407	
ENSMUSG00000115112	
ENSMUSG00000055048	
ENSMUSG00000066197	GPR139
ENSMUSG00000027871	
ENSMUSG00000069554	
ENSMUSG00000109439	
ENSMUSG00000018405	MRM1
ENSMUSG00000109346	
ENSMUSG00000108848	
ENSMUSG00000028617	LRRC42
ENSMUSG00000038861	PI4KB
ENSMUSG00000044703	PHF11
ENSMUSG00000040296	DDX58
ENSMUSG00000026499	ACBD3
ENSMUSG00000086816	
ENSMUSG00000101757	
ENSMUSG00000116482	
ENSMUSG00000093525	
ENSMUSG00000111441	
ENSMUSG00000103511	
ENSMUSG00000113265	
ENSMUSG00000083219	
ENSMUSG00000098050	
ENSMUSG00000031737	IRX5
ENSMUSG00000103295	
ENSMUSG00000100179	
ENSMUSG00000116792	
ENSMUSG00000070661	RNF186
ENSMUSG00000082555	
ENSMUSG00000083661	
ENSMUSG00000095576	
ENSMUSG00000116758	
ENSMUSG00000109215	
ENSMUSG00000103981	
ENSMUSG00000002833	HDGFL2
ENSMUSG00000103649	
ENSMUSG00000116742	
ENSMUSG00000109124	
ENSMUSG00000027870	HAO2
ENSMUSG00000024063	LBH
ENSMUSG00000022780	MELTF
ENSMUSG00000086454	
ENSMUSG00000109064	
ENSMUSG00000106256	
ENSMUSG00000029505	EP400
ENSMUSG00000034449	DHRS11
ENSMUSG00000031596	SLC7A2
ENSMUSG00000079516	
ENSMUSG00000028273	PDLIM5
ENSMUSG00000036887	C1QA
ENSMUSG00000074011	
ENSMUSG00000117096	
ENSMUSG00000087342	
ENSMUSG00000018583	G3BP1
ENSMUSG00000025283	SAT1
ENSMUSG00000110449	
ENSMUSG00000042579	
ENSMUSG00000095074	
ENSMUSG00000110594	
ENSMUSG00000094732	
ENSMUSG00000085973	
ENSMUSG00000069014	
ENSMUSG00000023140	REG1A
ENSMUSG00000083890	
ENSMUSG00000115234	
ENSMUSG00000091117	
ENSMUSG00000104329	
ENSMUSG00000100776	
ENSMUSG00000095503	
ENSMUSG00000019951	UHRF1BP1L
ENSMUSG00000040752	MYH6
ENSMUSG00000094985	TOPAZ1
ENSMUSG00000028661	EPHA8
ENSMUSG00000029451	
ENSMUSG00000098100	
ENSMUSG00000094195	
ENSMUSG00000015095	FBXW5
ENSMUSG00000017929	B4GALT5
ENSMUSG00000098170	
ENSMUSG00000114469	
ENSMUSG00000115887	
ENSMUSG00000110290	
ENSMUSG00000020583	MATN3
ENSMUSG00000047168	
ENSMUSG00000053279	ALDH1A1
ENSMUSG00000092073	
ENSMUSG00000022551	CYC1
ENSMUSG00000042572	UBE2Q1
ENSMUSG00000104235	
ENSMUSG00000106694	
ENSMUSG00000074385	
ENSMUSG00000082306	
ENSMUSG00000040026	
ENSMUSG00000115370	
ENSMUSG00000027763	MBNL1
ENSMUSG00000048534	
ENSMUSG00000100128	
ENSMUSG00000006527	SFMBT1
ENSMUSG00000085121	
ENSMUSG00000087122	
ENSMUSG00000076564	
ENSMUSG00000009905	KDSR
ENSMUSG00000033029	C22orf23
ENSMUSG00000039209	
ENSMUSG00000108921	
ENSMUSG00000107064	
ENSMUSG00000003354	CCDC65
ENSMUSG00000041346	WRAP53
ENSMUSG00000002341	NCAN
ENSMUSG00000107187	
ENSMUSG00000094094	IGKV6-21
ENSMUSG00000094094	IGKV6D-41
ENSMUSG00000094094	IGKV6D-21
ENSMUSG00000041219	ARHGAP11A
ENSMUSG00000041219	ARHGAP11B
ENSMUSG00000041219	AC091057.6
ENSMUSG00000103156	
ENSMUSG00000102443	
ENSMUSG00000104377	
ENSMUSG00000104553	
ENSMUSG00000030954	GP2
ENSMUSG00000104826	
ENSMUSG00000073987	GGH
ENSMUSG00000050870	
ENSMUSG00000105949	
ENSMUSG00000024747	ALDH1A1
ENSMUSG00000060467	
ENSMUSG00000104573	
ENSMUSG00000111088	
ENSMUSG00000102802	
ENSMUSG00000032306	MPI
ENSMUSG00000070547	
ENSMUSG00000030224	STRAP
ENSMUSG00000086833	
ENSMUSG00000002831	PLIN4
ENSMUSG00000099685	
ENSMUSG00000070304	SCN2B
ENSMUSG00000084846	
ENSMUSG00000109359	
ENSMUSG00000089871	
ENSMUSG00000109551	
ENSMUSG00000101436	
ENSMUSG00000026333	GIN1
ENSMUSG00000109040	
ENSMUSG00000073208	
ENSMUSG00000089995	
ENSMUSG00000109162	
ENSMUSG00000086288	
ENSMUSG00000036330	SLC18A1
ENSMUSG00000109000	
ENSMUSG00000039492	CCDC27
ENSMUSG00000086799	
ENSMUSG00000109286	
ENSMUSG00000091623	
ENSMUSG00000079157	FAM155A
ENSMUSG00000079588	TMEM182
ENSMUSG00000019338	ZNF687
ENSMUSG00000085084	
ENSMUSG00000011305	PLIN5
ENSMUSG00000113103	
ENSMUSG00000054469	LCLAT1
ENSMUSG00000113481	
ENSMUSG00000111070	
ENSMUSG00000031353	RBBP7
ENSMUSG00000000568	HNRNPD
ENSMUSG00000093877	
ENSMUSG00000038860	GARNL3
ENSMUSG00000063646	JAKMIP1
ENSMUSG00000001168	OAS1
ENSMUSG00000027444	
ENSMUSG00000005994	TYRP1
ENSMUSG00000115086	
ENSMUSG00000034607	POF1B
ENSMUSG00000109418	
ENSMUSG00000109253	
ENSMUSG00000082586	
ENSMUSG00000059654	REG1A
ENSMUSG00000109529	
ENSMUSG00000109139	
ENSMUSG00000094221	
ENSMUSG00000115203	
ENSMUSG00000096051	VN1R5
ENSMUSG00000109385	
ENSMUSG00000105912	
ENSMUSG00000026575	NME7
ENSMUSG00000108918	
ENSMUSG00000096422	
ENSMUSG00000095309	
ENSMUSG00000109095	
ENSMUSG00000020467	EFEMP1
ENSMUSG00000078512	
ENSMUSG00000083888	
ENSMUSG00000014763	FAM120B
ENSMUSG00000096813	
ENSMUSG00000041881	NDUFA7
ENSMUSG00000041881	AC010323.1
ENSMUSG00000091649	PHF11
ENSMUSG00000093890	
ENSMUSG00000115631	
ENSMUSG00000031738	IRX6
ENSMUSG00000024517	GRP
ENSMUSG00000040452	CDH12
ENSMUSG00000060743	H3F3A
ENSMUSG00000099493	
ENSMUSG00000116534	
ENSMUSG00000096777	
ENSMUSG00000107295	
ENSMUSG00000042514	KLHL14
ENSMUSG00000034040	GALNT17
ENSMUSG00000045625	
ENSMUSG00000006273	ATP6V1B2
ENSMUSG00000100739	
ENSMUSG00000040648	PPIP5K2
ENSMUSG00000038368	FOCAD
ENSMUSG00000095345	
ENSMUSG00000115848	
ENSMUSG00000095758	
ENSMUSG00000116800	
ENSMUSG00000081399	
ENSMUSG00000043168	
ENSMUSG00000029621	AC004922.1
ENSMUSG00000113854	
ENSMUSG00000033039	MICALL1
ENSMUSG00000094136	
ENSMUSG00000101046	
ENSMUSG00000110023	
ENSMUSG00000114921	
ENSMUSG00000113533	
ENSMUSG00000093677	
ENSMUSG00000115075	
ENSMUSG00000116718	
ENSMUSG00000115621	
ENSMUSG00000047565	ACOT9
ENSMUSG00000028717	TAL1
ENSMUSG00000096049	
ENSMUSG00000032849	ABCC4
ENSMUSG00000116603	
ENSMUSG00000084849	
ENSMUSG00000000003	PAEP
ENSMUSG00000115155	
ENSMUSG00000096803	
ENSMUSG00000034818	
ENSMUSG00000103296	
ENSMUSG00000087381	
ENSMUSG00000033501	CRYGS
ENSMUSG00000115122	
ENSMUSG00000081492	
ENSMUSG00000060288	PPIH
ENSMUSG00000008193	AC020909.1
ENSMUSG00000008193	SPIB
ENSMUSG00000089631	
ENSMUSG00000103952	
ENSMUSG00000117292	
ENSMUSG00000041954	TNFRSF18
ENSMUSG00000070811	SULT2A1
ENSMUSG00000044702	PALB2
ENSMUSG00000082065	
ENSMUSG00000025766	C4orf33
ENSMUSG00000099901	
ENSMUSG00000053889	
ENSMUSG00000062373	TMEM65
ENSMUSG00000103552	
ENSMUSG00000116187	
ENSMUSG00000026577	BLZF1
