mouse_ID	rat_ID	orthotype	OMAgroup
ENSMUSG00000059743	ENSRNOG00000043377	1:1	858646
ENSMUSG00000041237	ENSRNOG00000020420	1:1	857902
ENSMUSG00000028051	ENSRNOG00000020444	1:1	702811
ENSMUSG00000068917	ENSRNOG00000020500	1:1	547646
ENSMUSG00000032657	ENSRNOG00000020518	1:1	823321
ENSMUSG00000028048	ENSRNOG00000049281	1:1	512864
ENSMUSG00000064068	ENSRNOG00000042977	1:1	839905
ENSMUSG00000028047	ENSRNOG00000059903	1:1	514312
ENSMUSG00000042784	ENSRNOG00000020539	1:1	554938
ENSMUSG00000042766	ENSRNOG00000055433	1:1	515009
ENSMUSG00000042747	ENSRNOG00000020542	1:1	542403
ENSMUSG00000042737	ENSRNOG00000029077	1:1	496668
ENSMUSG00000027953	ENSRNOG00000020554	1:1	781466
ENSMUSG00000027954	ENSRNOG00000020573	1:1	818311
ENSMUSG00000028039	ENSRNOG00000057322	1:1	814037
ENSMUSG00000028040	ENSRNOG00000020588	1:1	728930
ENSMUSG00000028041	ENSRNOG00000020590	1:1	549968
ENSMUSG00000042672	ENSRNOG00000020621	1:1	767569
ENSMUSG00000109293	ENSRNOG00000058618	1:1	767568
ENSMUSG00000028042	ENSRNOG00000020640	1:1	556082
ENSMUSG00000078173	ENSRNOG00000049513	1:1	259087
ENSMUSG00000028044	ENSRNOG00000042561	1:m	846365
ENSMUSG00000028044	ENSRNOG00000032516	1:m	
ENSMUSG00000042626	ENSRNOG00000020657	1:1	843148
ENSMUSG00000047824	ENSRNOG00000020663	1:1	549300
ENSMUSG00000042613	ENSRNOG00000020673	1:1	797938
ENSMUSG00000027952	ENSRNOG00000020696	1:1	850051
ENSMUSG00000000794	ENSRNOG00000020706	1:1	542287
ENSMUSG00000027950	ENSRNOG00000020778	1:1	637263
ENSMUSG00000046280	ENSRNOG00000020797	1:1	800572
ENSMUSG00000027947	ENSRNOG00000020811	1:1	785223
ENSMUSG00000060671	ENSRNOG00000020822	1:1	523674
ENSMUSG00000027944	ENSRNOG00000045647	1:1	
ENSMUSG00000042520	ENSRNOG00000017990	1:1	548361
ENSMUSG00000027942	ENSRNOG00000017758	1:1	764708
ENSMUSG00000027940	ENSRNOG00000017441	1:1	550392
ENSMUSG00000027939	ENSRNOG00000055790	1:1	719142
ENSMUSG00000090733	ENSRNOG00000016961	n:m	
ENSMUSG00000090733	ENSRNOG00000050473	n:m	
ENSMUSG00000090733	ENSRNOG00000021159	n:m	
ENSMUSG00000027935	ENSRNOG00000016733	1:1	522169
ENSMUSG00000027937	ENSRNOG00000016379	1:1	851802
ENSMUSG00000027938	ENSRNOG00000023493	1:1	823588
ENSMUSG00000052310	ENSRNOG00000059463	1:1	789342
ENSMUSG00000027936	ENSRNOG00000056337	1:1	796969
ENSMUSG00000042404	ENSRNOG00000022373	1:1	843876
ENSMUSG00000042390	ENSRNOG00000015553	1:1	827833
ENSMUSG00000027932	ENSRNOG00000015421	1:1	552245
ENSMUSG00000027933	ENSRNOG00000015153	1:1	671910
ENSMUSG00000027931	ENSRNOG00000014684	1:1	554345
ENSMUSG00000001016	ENSRNOG00000014154	1:1	269880
ENSMUSG00000001018	ENSRNOG00000013356	1:1	832874
ENSMUSG00000001017	ENSRNOG00000012760	1:m	274397
ENSMUSG00000001017	ENSRNOG00000058457	1:m	
ENSMUSG00000044080	ENSRNOG00000012410	1:1	794963
ENSMUSG00000042312	ENSRNOG00000012393	1:1	
ENSMUSG00000074457	ENSRNOG00000012053	1:1	281738
ENSMUSG00000001021	ENSRNOG00000012008	1:1	282419
ENSMUSG00000001020	ENSRNOG00000011821	1:1	805164
ENSMUSG00000001023	ENSRNOG00000011748	1:1	283134
ENSMUSG00000001025	ENSRNOG00000011647	1:1	283952
ENSMUSG00000063767	ENSRNOG00000033352	1:1	282501
ENSMUSG00000056054	ENSRNOG00000011557	1:1	283443
ENSMUSG00000056071	ENSRNOG00000011483	1:1	762193
ENSMUSG00000042250	ENSRNOG00000021798	1:1	702367
ENSMUSG00000091175	ENSRNOG00000028310	1:m	
ENSMUSG00000091175	ENSRNOG00000043325	1:m	260604
ENSMUSG00000091175	ENSRNOG00000048515	1:m	
ENSMUSG00000042244	ENSRNOG00000045617	1:m	702359
ENSMUSG00000042244	ENSRNOG00000046881	1:m	
ENSMUSG00000043165	ENSRNOG00000059604	1:1	557899
ENSMUSG00000056270	ENSRNOG00000012312	1:1	719423
ENSMUSG00000050092	ENSRNOG00000037341	1:1	714648
ENSMUSG00000042212	ENSRNOG00000059417	n:m	
ENSMUSG00000042212	ENSRNOG00000029760	n:m	
ENSMUSG00000042212	ENSRNOG00000029177	n:m	
ENSMUSG00000042212	ENSRNOG00000055916	n:m	284012
ENSMUSG00000042212	ENSRNOG00000009168	n:m	
ENSMUSG00000042212	ENSRNOG00000009115	n:m	
ENSMUSG00000042212	ENSRNOG00000042517	n:m	
ENSMUSG00000055030	ENSRNOG00000059417	n:m	
ENSMUSG00000055030	ENSRNOG00000029760	n:m	
ENSMUSG00000055030	ENSRNOG00000029177	n:m	
ENSMUSG00000055030	ENSRNOG00000055916	n:m	
ENSMUSG00000055030	ENSRNOG00000009168	n:m	284812
ENSMUSG00000055030	ENSRNOG00000009115	n:m	
ENSMUSG00000055030	ENSRNOG00000042517	n:m	
ENSMUSG00000050635	ENSRNOG00000059417	n:m	
ENSMUSG00000050635	ENSRNOG00000029760	n:m	
ENSMUSG00000050635	ENSRNOG00000029177	n:m	
ENSMUSG00000050635	ENSRNOG00000055916	n:m	
ENSMUSG00000050635	ENSRNOG00000009168	n:m	
ENSMUSG00000050635	ENSRNOG00000009115	n:m	
ENSMUSG00000050635	ENSRNOG00000042517	n:m	570936
ENSMUSG00000046203	ENSRNOG00000059417	n:m	
ENSMUSG00000046203	ENSRNOG00000029760	n:m	714649
ENSMUSG00000046203	ENSRNOG00000029177	n:m	
ENSMUSG00000046203	ENSRNOG00000055916	n:m	
ENSMUSG00000046203	ENSRNOG00000009168	n:m	
ENSMUSG00000046203	ENSRNOG00000009115	n:m	
ENSMUSG00000046203	ENSRNOG00000042517	n:m	
ENSMUSG00000046259	ENSRNOG00000059417	n:m	
ENSMUSG00000046259	ENSRNOG00000029760	n:m	
ENSMUSG00000046259	ENSRNOG00000029177	n:m	714647
ENSMUSG00000046259	ENSRNOG00000055916	n:m	
ENSMUSG00000046259	ENSRNOG00000009168	n:m	
ENSMUSG00000046259	ENSRNOG00000009115	n:m	
ENSMUSG00000046259	ENSRNOG00000042517	n:m	
ENSMUSG00000042157	ENSRNOG00000059417	n:m	
ENSMUSG00000042157	ENSRNOG00000029760	n:m	
ENSMUSG00000042157	ENSRNOG00000029177	n:m	
ENSMUSG00000042157	ENSRNOG00000055916	n:m	
ENSMUSG00000042157	ENSRNOG00000009168	n:m	
ENSMUSG00000042157	ENSRNOG00000009115	n:m	284797
ENSMUSG00000042157	ENSRNOG00000042517	n:m	
ENSMUSG00000048455	ENSRNOG00000031144	1:1	560870
ENSMUSG00000045539	ENSRNOG00000024046	1:1	561755
ENSMUSG00000050359	ENSRNOG00000024028	1:1	559500
ENSMUSG00000045566	ENSRNOG00000042266	1:1	749860
ENSMUSG00000049128	ENSRNOG00000009314	1:1	
ENSMUSG00000074435	ENSRNOG00000009326	1:1	557568
ENSMUSG00000086848	ENSRNOG00000055370	1:1	263628
ENSMUSG00000057609	ENSRNOG00000009383	n:m	
ENSMUSG00000057609	ENSRNOG00000043111	n:m	
ENSMUSG00000057609	ENSRNOG00000023892	n:m	
ENSMUSG00000057609	ENSRNOG00000050724	n:m	
ENSMUSG00000057609	ENSRNOG00000046788	n:m	
ENSMUSG00000057609	ENSRNOG00000049173	n:m	
ENSMUSG00000057609	ENSRNOG00000042970	n:m	556738
ENSMUSG00000057609	ENSRNOG00000042105	n:m	
ENSMUSG00000027923	ENSRNOG00000009383	n:m	
ENSMUSG00000027923	ENSRNOG00000043111	n:m	
ENSMUSG00000027923	ENSRNOG00000023892	n:m	
ENSMUSG00000027923	ENSRNOG00000050724	n:m	
ENSMUSG00000027923	ENSRNOG00000046788	n:m	
ENSMUSG00000027923	ENSRNOG00000049173	n:m	
ENSMUSG00000027923	ENSRNOG00000042970	n:m	
ENSMUSG00000027923	ENSRNOG00000042105	n:m	
ENSMUSG00000068890	ENSRNOG00000009383	n:m	
ENSMUSG00000068890	ENSRNOG00000043111	n:m	
ENSMUSG00000068890	ENSRNOG00000023892	n:m	
ENSMUSG00000068890	ENSRNOG00000050724	n:m	
ENSMUSG00000068890	ENSRNOG00000046788	n:m	
ENSMUSG00000068890	ENSRNOG00000049173	n:m	
ENSMUSG00000068890	ENSRNOG00000042970	n:m	
ENSMUSG00000068890	ENSRNOG00000042105	n:m	560130
ENSMUSG00000042092	ENSRNOG00000009383	n:m	565918
ENSMUSG00000042092	ENSRNOG00000043111	n:m	
ENSMUSG00000042092	ENSRNOG00000023892	n:m	
ENSMUSG00000042092	ENSRNOG00000050724	n:m	
ENSMUSG00000042092	ENSRNOG00000046788	n:m	
ENSMUSG00000042092	ENSRNOG00000049173	n:m	
ENSMUSG00000042092	ENSRNOG00000042970	n:m	
ENSMUSG00000042092	ENSRNOG00000042105	n:m	
ENSMUSG00000103243	ENSRNOG00000009383	n:m	
ENSMUSG00000103243	ENSRNOG00000043111	n:m	
ENSMUSG00000103243	ENSRNOG00000023892	n:m	
ENSMUSG00000103243	ENSRNOG00000050724	n:m	
ENSMUSG00000103243	ENSRNOG00000046788	n:m	
ENSMUSG00000103243	ENSRNOG00000049173	n:m	
ENSMUSG00000103243	ENSRNOG00000042970	n:m	
ENSMUSG00000103243	ENSRNOG00000042105	n:m	
ENSMUSG00000068889	ENSRNOG00000009383	n:m	
ENSMUSG00000068889	ENSRNOG00000043111	n:m	
ENSMUSG00000068889	ENSRNOG00000023892	n:m	
ENSMUSG00000068889	ENSRNOG00000050724	n:m	556638
ENSMUSG00000068889	ENSRNOG00000046788	n:m	
ENSMUSG00000068889	ENSRNOG00000049173	n:m	
ENSMUSG00000068889	ENSRNOG00000042970	n:m	
ENSMUSG00000068889	ENSRNOG00000042105	n:m	
ENSMUSG00000042124	ENSRNOG00000009383	n:m	
ENSMUSG00000042124	ENSRNOG00000043111	n:m	
ENSMUSG00000042124	ENSRNOG00000023892	n:m	
ENSMUSG00000042124	ENSRNOG00000050724	n:m	
ENSMUSG00000042124	ENSRNOG00000046788	n:m	
ENSMUSG00000042124	ENSRNOG00000049173	n:m	280481
ENSMUSG00000042124	ENSRNOG00000042970	n:m	
ENSMUSG00000042124	ENSRNOG00000042105	n:m	
ENSMUSG00000027919	ENSRNOG00000009383	n:m	
ENSMUSG00000027919	ENSRNOG00000043111	n:m	
ENSMUSG00000027919	ENSRNOG00000023892	n:m	570984
ENSMUSG00000027919	ENSRNOG00000050724	n:m	
ENSMUSG00000027919	ENSRNOG00000046788	n:m	
ENSMUSG00000027919	ENSRNOG00000049173	n:m	
ENSMUSG00000027919	ENSRNOG00000042970	n:m	
ENSMUSG00000027919	ENSRNOG00000042105	n:m	
ENSMUSG00000049593	ENSRNOG00000009383	n:m	
ENSMUSG00000049593	ENSRNOG00000043111	n:m	
ENSMUSG00000049593	ENSRNOG00000023892	n:m	
ENSMUSG00000049593	ENSRNOG00000050724	n:m	
ENSMUSG00000049593	ENSRNOG00000046788	n:m	
ENSMUSG00000049593	ENSRNOG00000049173	n:m	
ENSMUSG00000049593	ENSRNOG00000042970	n:m	
ENSMUSG00000049593	ENSRNOG00000042105	n:m	
ENSMUSG00000068888	ENSRNOG00000009383	n:m	
ENSMUSG00000068888	ENSRNOG00000043111	n:m	613584
ENSMUSG00000068888	ENSRNOG00000023892	n:m	
ENSMUSG00000068888	ENSRNOG00000050724	n:m	
ENSMUSG00000068888	ENSRNOG00000046788	n:m	
ENSMUSG00000068888	ENSRNOG00000049173	n:m	
ENSMUSG00000068888	ENSRNOG00000042970	n:m	
ENSMUSG00000068888	ENSRNOG00000042105	n:m	
ENSMUSG00000068887	ENSRNOG00000009383	n:m	
ENSMUSG00000068887	ENSRNOG00000043111	n:m	
ENSMUSG00000068887	ENSRNOG00000023892	n:m	
ENSMUSG00000068887	ENSRNOG00000050724	n:m	
ENSMUSG00000068887	ENSRNOG00000046788	n:m	
ENSMUSG00000068887	ENSRNOG00000049173	n:m	
ENSMUSG00000068887	ENSRNOG00000042970	n:m	
ENSMUSG00000068887	ENSRNOG00000042105	n:m	
ENSMUSG00000095870	ENSRNOG00000009383	n:m	
ENSMUSG00000095870	ENSRNOG00000043111	n:m	
ENSMUSG00000095870	ENSRNOG00000023892	n:m	
ENSMUSG00000095870	ENSRNOG00000050724	n:m	
ENSMUSG00000095870	ENSRNOG00000046788	n:m	
ENSMUSG00000095870	ENSRNOG00000049173	n:m	
ENSMUSG00000095870	ENSRNOG00000042970	n:m	
ENSMUSG00000095870	ENSRNOG00000042105	n:m	
ENSMUSG00000059832	ENSRNOG00000028865	1:1	563312
ENSMUSG00000046676	ENSRNOG00000009383	n:m	
ENSMUSG00000046676	ENSRNOG00000043111	n:m	
ENSMUSG00000046676	ENSRNOG00000023892	n:m	
ENSMUSG00000046676	ENSRNOG00000050724	n:m	
ENSMUSG00000046676	ENSRNOG00000046788	n:m	613725
ENSMUSG00000046676	ENSRNOG00000049173	n:m	
ENSMUSG00000046676	ENSRNOG00000042970	n:m	
ENSMUSG00000046676	ENSRNOG00000042105	n:m	
ENSMUSG00000090314	ENSRNOG00000023511	1:1	555050
ENSMUSG00000054325	ENSRNOG00000054427	n:m	282737
ENSMUSG00000054325	ENSRNOG00000046752	n:m	
ENSMUSG00000042031	ENSRNOG00000054427	n:m	
ENSMUSG00000042031	ENSRNOG00000046752	n:m	
ENSMUSG00000045475	ENSRNOG00000054427	n:m	
ENSMUSG00000045475	ENSRNOG00000046752	n:m	282752
ENSMUSG00000043472	ENSRNOG00000054427	n:m	
ENSMUSG00000043472	ENSRNOG00000046752	n:m	
ENSMUSG00000074433	ENSRNOG00000054427	n:m	
ENSMUSG00000074433	ENSRNOG00000046752	n:m	
ENSMUSG00000068885	ENSRNOG00000054427	n:m	
ENSMUSG00000068885	ENSRNOG00000046752	n:m	
ENSMUSG00000027913	ENSRNOG00000009574	1:1	562841
ENSMUSG00000027912	ENSRNOG00000009581	1:1	574454
ENSMUSG00000096879	ENSRNOG00000047767	n:1	
ENSMUSG00000078657	ENSRNOG00000008721	1:1	554160
ENSMUSG00000041984	ENSRNOG00000018679	1:1	554942
ENSMUSG00000052415	ENSRNOG00000056746	1:1	558838
ENSMUSG00000027908	ENSRNOG00000009610	1:1	556400
ENSMUSG00000027907	ENSRNOG00000040101	1:m	
ENSMUSG00000027907	ENSRNOG00000010105	1:m	282403
ENSMUSG00000041959	ENSRNOG00000010144	1:m	
ENSMUSG00000041959	ENSRNOG00000023226	1:m	502756
ENSMUSG00000103362	ENSRNOG00000054673	n:m	558329
ENSMUSG00000103362	ENSRNOG00000054473	n:m	
ENSMUSG00000103362	ENSRNOG00000056468	n:m	
ENSMUSG00000103362	ENSRNOG00000054790	n:m	
ENSMUSG00000103362	ENSRNOG00000050263	n:m	
ENSMUSG00000103362	ENSRNOG00000061251	n:m	
ENSMUSG00000103362	ENSRNOG00000060494	n:m	
ENSMUSG00000103362	ENSRNOG00000037315	n:m	
ENSMUSG00000094084	ENSRNOG00000054673	n:m	
ENSMUSG00000094084	ENSRNOG00000054473	n:m	
ENSMUSG00000094084	ENSRNOG00000056468	n:m	
ENSMUSG00000094084	ENSRNOG00000054790	n:m	
ENSMUSG00000094084	ENSRNOG00000050263	n:m	
ENSMUSG00000094084	ENSRNOG00000061251	n:m	
ENSMUSG00000094084	ENSRNOG00000060494	n:m	
ENSMUSG00000094084	ENSRNOG00000037315	n:m	
ENSMUSG00000103350	ENSRNOG00000054673	n:m	
ENSMUSG00000103350	ENSRNOG00000054473	n:m	
ENSMUSG00000103350	ENSRNOG00000056468	n:m	
ENSMUSG00000103350	ENSRNOG00000054790	n:m	
ENSMUSG00000103350	ENSRNOG00000050263	n:m	
ENSMUSG00000103350	ENSRNOG00000061251	n:m	
ENSMUSG00000103350	ENSRNOG00000060494	n:m	
ENSMUSG00000103350	ENSRNOG00000037315	n:m	
ENSMUSG00000068879	ENSRNOG00000054673	n:m	
ENSMUSG00000068879	ENSRNOG00000054473	n:m	
ENSMUSG00000068879	ENSRNOG00000056468	n:m	
ENSMUSG00000068879	ENSRNOG00000054790	n:m	
ENSMUSG00000068879	ENSRNOG00000050263	n:m	
ENSMUSG00000068879	ENSRNOG00000061251	n:m	
ENSMUSG00000068879	ENSRNOG00000060494	n:m	562467
ENSMUSG00000068879	ENSRNOG00000037315	n:m	
ENSMUSG00000060256	ENSRNOG00000047767	n:1	
ENSMUSG00000058005	ENSRNOG00000054673	n:m	
ENSMUSG00000058005	ENSRNOG00000054473	n:m	563633
ENSMUSG00000058005	ENSRNOG00000056468	n:m	
ENSMUSG00000058005	ENSRNOG00000054790	n:m	
ENSMUSG00000058005	ENSRNOG00000050263	n:m	
ENSMUSG00000058005	ENSRNOG00000061251	n:m	
ENSMUSG00000058005	ENSRNOG00000060494	n:m	
ENSMUSG00000058005	ENSRNOG00000037315	n:m	
ENSMUSG00000095822	ENSRNOG00000054673	n:m	
ENSMUSG00000095822	ENSRNOG00000054473	n:m	
ENSMUSG00000095822	ENSRNOG00000056468	n:m	
ENSMUSG00000095822	ENSRNOG00000054790	n:m	
ENSMUSG00000095822	ENSRNOG00000050263	n:m	569694
ENSMUSG00000095822	ENSRNOG00000061251	n:m	
ENSMUSG00000095822	ENSRNOG00000060494	n:m	
ENSMUSG00000095822	ENSRNOG00000037315	n:m	
ENSMUSG00000094163	ENSRNOG00000054673	n:m	
ENSMUSG00000094163	ENSRNOG00000054473	n:m	
ENSMUSG00000094163	ENSRNOG00000056468	n:m	
ENSMUSG00000094163	ENSRNOG00000054790	n:m	
ENSMUSG00000094163	ENSRNOG00000050263	n:m	
ENSMUSG00000094163	ENSRNOG00000061251	n:m	576963
ENSMUSG00000094163	ENSRNOG00000060494	n:m	
ENSMUSG00000094163	ENSRNOG00000037315	n:m	
ENSMUSG00000094328	ENSRNOG00000054673	n:m	
ENSMUSG00000094328	ENSRNOG00000054473	n:m	
ENSMUSG00000094328	ENSRNOG00000056468	n:m	562458
ENSMUSG00000094328	ENSRNOG00000054790	n:m	
ENSMUSG00000094328	ENSRNOG00000050263	n:m	
ENSMUSG00000094328	ENSRNOG00000061251	n:m	
ENSMUSG00000094328	ENSRNOG00000060494	n:m	
ENSMUSG00000094328	ENSRNOG00000037315	n:m	
ENSMUSG00000095251	ENSRNOG00000054673	n:m	
ENSMUSG00000095251	ENSRNOG00000054473	n:m	
ENSMUSG00000095251	ENSRNOG00000056468	n:m	
ENSMUSG00000095251	ENSRNOG00000054790	n:m	
ENSMUSG00000095251	ENSRNOG00000050263	n:m	
ENSMUSG00000095251	ENSRNOG00000061251	n:m	
ENSMUSG00000095251	ENSRNOG00000060494	n:m	
ENSMUSG00000095251	ENSRNOG00000037315	n:m	
ENSMUSG00000074424	ENSRNOG00000054673	n:m	
ENSMUSG00000074424	ENSRNOG00000054473	n:m	
ENSMUSG00000074424	ENSRNOG00000056468	n:m	
ENSMUSG00000074424	ENSRNOG00000054790	n:m	558072
ENSMUSG00000074424	ENSRNOG00000050263	n:m	
ENSMUSG00000074424	ENSRNOG00000061251	n:m	
ENSMUSG00000074424	ENSRNOG00000060494	n:m	
ENSMUSG00000074424	ENSRNOG00000037315	n:m	
ENSMUSG00000090268	ENSRNOG00000047767	n:1	
ENSMUSG00000089696	ENSRNOG00000054673	n:m	
ENSMUSG00000089696	ENSRNOG00000054473	n:m	
ENSMUSG00000089696	ENSRNOG00000056468	n:m	
ENSMUSG00000089696	ENSRNOG00000054790	n:m	
ENSMUSG00000089696	ENSRNOG00000050263	n:m	
ENSMUSG00000089696	ENSRNOG00000061251	n:m	
ENSMUSG00000089696	ENSRNOG00000060494	n:m	
ENSMUSG00000089696	ENSRNOG00000037315	n:m	561687
ENSMUSG00000028145	ENSRNOG00000020829	1:1	744941
ENSMUSG00000028148	ENSRNOG00000043445	1:1	744942
ENSMUSG00000091648	ENSRNOG00000020832	1:1	753270
ENSMUSG00000028150	ENSRNOG00000020836	1:1	791414
ENSMUSG00000044505	ENSRNOG00000022863	1:1	557688
ENSMUSG00000041912	ENSRNOG00000020860	1:1	850540
ENSMUSG00000028141	ENSRNOG00000020863	1:1	712361
ENSMUSG00000028140	ENSRNOG00000020869	1:1	803576
ENSMUSG00000028139	ENSRNOG00000037310	1:1	745967
ENSMUSG00000028137	ENSRNOG00000020875	1:1	550065
ENSMUSG00000028136	ENSRNOG00000020893	1:1	810100
ENSMUSG00000005968	ENSRNOG00000020923	1:1	838443
ENSMUSG00000068877	ENSRNOG00000053812	n:1	
ENSMUSG00000068876	ENSRNOG00000020952	1:1	550006
ENSMUSG00000038902	ENSRNOG00000053599	1:1	748429
ENSMUSG00000005779	ENSRNOG00000020979	1:1	865180
ENSMUSG00000068874	ENSRNOG00000053812	n:1	838514
ENSMUSG00000005774	ENSRNOG00000021012	1:1	267810
ENSMUSG00000038861	ENSRNOG00000021024	1:1	850664
ENSMUSG00000019338	ENSRNOG00000021026	1:1	549934
ENSMUSG00000005625	ENSRNOG00000021042	1:1	842869
ENSMUSG00000028126	ENSRNOG00000021068	1:1	671108
ENSMUSG00000008958	ENSRNOG00000021081	1:1	547357
ENSMUSG00000005628	ENSRNOG00000021088	1:1	854158
ENSMUSG00000092607	ENSRNOG00000021092	1:1	818475
ENSMUSG00000053769	ENSRNOG00000021099	1:1	823649
ENSMUSG00000013707	ENSRNOG00000021100	1:1	822563
ENSMUSG00000038777	ENSRNOG00000021101	1:1	837132
ENSMUSG00000053192	ENSRNOG00000021110	1:1	310402
ENSMUSG00000046722	ENSRNOG00000060538	1:1	308218
ENSMUSG00000068860	ENSRNOG00000021656	1:1	735117
ENSMUSG00000028115	ENSRNOG00000021116	1:1	822617
ENSMUSG00000015711	ENSRNOG00000021120	1:1	846391
ENSMUSG00000038712	ENSRNOG00000021131	1:1	750702
ENSMUSG00000015702	ENSRNOG00000021134	1:1	551801
ENSMUSG00000015714	ENSRNOG00000021138	1:1	529240
ENSMUSG00000015697	ENSRNOG00000021143	1:1	637671
ENSMUSG00000015522	ENSRNOG00000031174	1:1	730535
ENSMUSG00000028111	ENSRNOG00000021155	1:1	767907
ENSMUSG00000038642	ENSRNOG00000021157	1:1	767908
ENSMUSG00000028109	ENSRNOG00000021160	1:1	495200
ENSMUSG00000046519	ENSRNOG00000047620	1:1	
ENSMUSG00000038619	ENSRNOG00000048617	1:1	693493
ENSMUSG00000015850	ENSRNOG00000049385	1:1	551729
ENSMUSG00000028108	ENSRNOG00000021166	1:1	815624
ENSMUSG00000028107	ENSRNOG00000057194	1:1	851113
ENSMUSG00000028106	ENSRNOG00000054294	1:1	777970
ENSMUSG00000015748	ENSRNOG00000025629	1:1	495562
ENSMUSG00000054312	ENSRNOG00000049921	1:m	
ENSMUSG00000054312	ENSRNOG00000024845	1:m	309864
ENSMUSG00000038550	ENSRNOG00000042717	1:1	716338
ENSMUSG00000038543	ENSRNOG00000059750	1:1	
ENSMUSG00000015750	ENSRNOG00000023816	1:1	840753
ENSMUSG00000038526	ENSRNOG00000023162	1:1	638895
ENSMUSG00000015745	ENSRNOG00000021170	1:1	840682
ENSMUSG00000015747	ENSRNOG00000021173	1:1	738123
ENSMUSG00000038495	ENSRNOG00000042068	1:1	830637
ENSMUSG00000045934	ENSRNOG00000021176	1:1	496542
ENSMUSG00000068856	ENSRNOG00000021181	1:1	547410
ENSMUSG00000038486	ENSRNOG00000021182	1:1	556242
ENSMUSG00000015943	ENSRNOG00000021185	1:1	741772
ENSMUSG00000063689	ENSRNOG00000022146	n:m	
ENSMUSG00000063689	ENSRNOG00000052845	n:m	
ENSMUSG00000063689	ENSRNOG00000051758	n:m	
ENSMUSG00000063689	ENSRNOG00000060492	n:m	
ENSMUSG00000063689	ENSRNOG00000059748	n:m	
ENSMUSG00000063689	ENSRNOG00000052594	n:m	862336
ENSMUSG00000063689	ENSRNOG00000048317	n:m	
ENSMUSG00000063689	ENSRNOG00000030736	n:m	
ENSMUSG00000063689	ENSRNOG00000052555	n:m	
ENSMUSG00000063689	ENSRNOG00000033045	n:m	
ENSMUSG00000063689	ENSRNOG00000010386	n:m	
ENSMUSG00000068855	ENSRNOG00000022146	n:m	
ENSMUSG00000068855	ENSRNOG00000052845	n:m	
ENSMUSG00000068855	ENSRNOG00000051758	n:m	
ENSMUSG00000068855	ENSRNOG00000060492	n:m	
ENSMUSG00000068855	ENSRNOG00000059748	n:m	
ENSMUSG00000068855	ENSRNOG00000052594	n:m	
ENSMUSG00000068855	ENSRNOG00000048317	n:m	
ENSMUSG00000068855	ENSRNOG00000030736	n:m	862326
ENSMUSG00000068855	ENSRNOG00000052555	n:m	
ENSMUSG00000068855	ENSRNOG00000033045	n:m	
ENSMUSG00000068855	ENSRNOG00000010386	n:m	
ENSMUSG00000068854	ENSRNOG00000045753	1:1	801598
ENSMUSG00000081058	ENSRNOG00000053155	n:m	
ENSMUSG00000081058	ENSRNOG00000056281	n:m	
ENSMUSG00000081058	ENSRNOG00000060366	n:m	
ENSMUSG00000063954	ENSRNOG00000022146	n:m	
ENSMUSG00000063954	ENSRNOG00000052845	n:m	
ENSMUSG00000063954	ENSRNOG00000051758	n:m	
ENSMUSG00000063954	ENSRNOG00000060492	n:m	
ENSMUSG00000063954	ENSRNOG00000059748	n:m	
ENSMUSG00000063954	ENSRNOG00000052594	n:m	
ENSMUSG00000063954	ENSRNOG00000048317	n:m	
ENSMUSG00000063954	ENSRNOG00000030736	n:m	
ENSMUSG00000063954	ENSRNOG00000052555	n:m	862327
ENSMUSG00000063954	ENSRNOG00000033045	n:m	
ENSMUSG00000063954	ENSRNOG00000010386	n:m	
ENSMUSG00000064220	ENSRNOG00000022146	n:m	
ENSMUSG00000064220	ENSRNOG00000052845	n:m	
ENSMUSG00000064220	ENSRNOG00000051758	n:m	
ENSMUSG00000064220	ENSRNOG00000060492	n:m	
ENSMUSG00000064220	ENSRNOG00000059748	n:m	
ENSMUSG00000064220	ENSRNOG00000052594	n:m	
ENSMUSG00000064220	ENSRNOG00000048317	n:m	
ENSMUSG00000064220	ENSRNOG00000030736	n:m	
ENSMUSG00000064220	ENSRNOG00000052555	n:m	
ENSMUSG00000064220	ENSRNOG00000033045	n:m	
ENSMUSG00000064220	ENSRNOG00000010386	n:m	862325
ENSMUSG00000093769	ENSRNOG00000053155	n:m	
ENSMUSG00000093769	ENSRNOG00000056281	n:m	
ENSMUSG00000093769	ENSRNOG00000060366	n:m	
ENSMUSG00000091405	ENSRNOG00000045840	n:1	
ENSMUSG00000074403	ENSRNOG00000053155	n:m	
ENSMUSG00000074403	ENSRNOG00000056281	n:m	
ENSMUSG00000074403	ENSRNOG00000060366	n:m	
ENSMUSG00000105827	ENSRNOG00000059949	n:m	
ENSMUSG00000105827	ENSRNOG00000058187	n:m	
ENSMUSG00000105827	ENSRNOG00000055512	n:m	
ENSMUSG00000105827	ENSRNOG00000053845	n:m	801590
ENSMUSG00000105827	ENSRNOG00000054296	n:m	
ENSMUSG00000105827	ENSRNOG00000060769	n:m	
ENSMUSG00000015947	ENSRNOG00000021199	1:1	
ENSMUSG00000038403	ENSRNOG00000021200	1:1	762644
ENSMUSG00000038393	ENSRNOG00000021201	1:1	507578
ENSMUSG00000028104	ENSRNOG00000021209	1:1	748384
ENSMUSG00000049097	ENSRNOG00000033741	1:1	303613
ENSMUSG00000049288	ENSRNOG00000021213	1:1	842163
ENSMUSG00000038374	ENSRNOG00000021215	n:1	
