rat_ID	rat_bis_ID	orthotype	OMAgroup
ENSRNOG00000024450	ENSRNOG00000024450	1:1	
ENSRNOG00000017253	ENSRNOG00000017253	1:1	
ENSRNOG00000016360	ENSRNOG00000016360	1:1	
ENSRNOG00000017166	ENSRNOG00000017166	1:1	
ENSRNOG00000014209	ENSRNOG00000014209	1:1	
ENSRNOG00000016231	ENSRNOG00000016231	1:1	
ENSRNOG00000002903	ENSRNOG00000002903	1:1	
ENSRNOG00000014002	ENSRNOG00000014002	1:1	
ENSRNOG00000007637	ENSRNOG00000007637	1:1	
ENSRNOG00000032788	ENSRNOG00000032788	1:1	
ENSRNOG00000038165	ENSRNOG00000038165	1:1	
ENSRNOG00000000104	ENSRNOG00000000104	1:1	
ENSRNOG00000007203	ENSRNOG00000007203	1:1	
ENSRNOG00000010241	ENSRNOG00000010241	1:1	
ENSRNOG00000000221	ENSRNOG00000000221	1:1	
ENSRNOG00000017030	ENSRNOG00000017030	1:1	
ENSRNOG00000007874	ENSRNOG00000007874	1:1	
ENSRNOG00000054955	ENSRNOG00000054955	1:1	
ENSRNOG00000020673	ENSRNOG00000020673	1:1	
ENSRNOG00000004180	ENSRNOG00000004180	1:1	
ENSRNOG00000019165	ENSRNOG00000019165	1:1	
ENSRNOG00000060008	ENSRNOG00000060008	1:1	
ENSRNOG00000025140	ENSRNOG00000025140	1:1	
ENSRNOG00000007445	ENSRNOG00000007445	1:1	
ENSRNOG00000003400	ENSRNOG00000003400	1:1	
ENSRNOG00000006888	ENSRNOG00000006888	1:1	
ENSRNOG00000002667	ENSRNOG00000002667	1:1	
ENSRNOG00000020667	ENSRNOG00000020667	1:1	
ENSRNOG00000031849	ENSRNOG00000031849	1:1	
ENSRNOG00000028207	ENSRNOG00000028207	1:1	
ENSRNOG00000023538	ENSRNOG00000023538	1:1	
ENSRNOG00000020191	ENSRNOG00000020191	1:1	
ENSRNOG00000007590	ENSRNOG00000007590	1:1	
ENSRNOG00000017468	ENSRNOG00000017468	1:1	
ENSRNOG00000014634	ENSRNOG00000014634	1:1	
ENSRNOG00000011227	ENSRNOG00000011227	1:1	
ENSRNOG00000050983	ENSRNOG00000050983	1:1	
ENSRNOG00000009197	ENSRNOG00000009197	1:1	
ENSRNOG00000019272	ENSRNOG00000019272	1:1	
ENSRNOG00000002926	ENSRNOG00000002926	1:1	
ENSRNOG00000018198	ENSRNOG00000018198	1:1	
ENSRNOG00000030639	ENSRNOG00000030639	1:1	
ENSRNOG00000054259	ENSRNOG00000054259	1:1	
ENSRNOG00000012473	ENSRNOG00000012473	1:1	
ENSRNOG00000019278	ENSRNOG00000019278	1:1	
ENSRNOG00000029260	ENSRNOG00000029260	1:1	
ENSRNOG00000008082	ENSRNOG00000008082	1:1	
ENSRNOG00000003533	ENSRNOG00000003533	1:1	
ENSRNOG00000000239	ENSRNOG00000000239	1:1	
ENSRNOG00000030213	ENSRNOG00000030213	1:1	
ENSRNOG00000012199	ENSRNOG00000012199	1:1	
ENSRNOG00000026238	ENSRNOG00000026238	1:1	
ENSRNOG00000013390	ENSRNOG00000013390	1:1	
ENSRNOG00000056223	ENSRNOG00000056223	1:1	
ENSRNOG00000014450	ENSRNOG00000014450	1:1	
ENSRNOG00000021440	ENSRNOG00000021440	1:1	
ENSRNOG00000010815	ENSRNOG00000010815	1:1	
ENSRNOG00000026447	ENSRNOG00000026447	1:1	
ENSRNOG00000021412	ENSRNOG00000021412	1:1	
ENSRNOG00000001629	ENSRNOG00000001629	1:1	
ENSRNOG00000010361	ENSRNOG00000010361	1:1	
ENSRNOG00000017536	ENSRNOG00000017536	1:1	
ENSRNOG00000033863	ENSRNOG00000033863	1:1	
ENSRNOG00000027234	ENSRNOG00000027234	1:1	
ENSRNOG00000009000	ENSRNOG00000009000	1:1	
ENSRNOG00000013213	ENSRNOG00000013213	1:1	
ENSRNOG00000026277	ENSRNOG00000026277	1:1	
ENSRNOG00000039730	ENSRNOG00000039730	1:1	
ENSRNOG00000011967	ENSRNOG00000011967	1:1	
ENSRNOG00000015332	ENSRNOG00000015332	1:1	
ENSRNOG00000001585	ENSRNOG00000001585	1:1	
ENSRNOG00000052205	ENSRNOG00000052205	1:1	
ENSRNOG00000008712	ENSRNOG00000008712	1:1	
ENSRNOG00000002255	ENSRNOG00000002255	1:1	
ENSRNOG00000019685	ENSRNOG00000019685	1:1	
ENSRNOG00000020863	ENSRNOG00000020863	1:1	
ENSRNOG00000006615	ENSRNOG00000006615	1:1	
ENSRNOG00000004061	ENSRNOG00000004061	1:1	
ENSRNOG00000025324	ENSRNOG00000025324	1:1	
ENSRNOG00000000112	ENSRNOG00000000112	1:1	
ENSRNOG00000005274	ENSRNOG00000005274	1:1	
ENSRNOG00000022268	ENSRNOG00000022268	1:1	
ENSRNOG00000017220	ENSRNOG00000017220	1:1	
ENSRNOG00000017680	ENSRNOG00000017680	1:1	
ENSRNOG00000003326	ENSRNOG00000003326	1:1	
ENSRNOG00000002823	ENSRNOG00000002823	1:1	
ENSRNOG00000016392	ENSRNOG00000016392	1:1	
ENSRNOG00000002271	ENSRNOG00000002271	1:1	
ENSRNOG00000007299	ENSRNOG00000007299	1:1	
ENSRNOG00000030213	ENSRNOG00000030213	1:1	
ENSRNOG00000018408	ENSRNOG00000018408	1:1	
ENSRNOG00000042056	ENSRNOG00000042056	1:1	
ENSRNOG00000003812	ENSRNOG00000003812	1:1	
ENSRNOG00000017602	ENSRNOG00000017602	1:1	
ENSRNOG00000007500	ENSRNOG00000007500	1:1	
ENSRNOG00000021579	ENSRNOG00000021579	1:1	
ENSRNOG00000019141	ENSRNOG00000019141	1:1	
ENSRNOG00000001407	ENSRNOG00000001407	1:1	
ENSRNOG00000008196	ENSRNOG00000008196	1:1	
ENSRNOG00000020705	ENSRNOG00000020705	1:1	
ENSRNOG00000019557	ENSRNOG00000019557	1:1	
ENSRNOG00000036703	ENSRNOG00000036703	1:1	
ENSRNOG00000037352	ENSRNOG00000037352	1:1	
ENSRNOG00000051922	ENSRNOG00000051922	1:1	
ENSRNOG00000030281	ENSRNOG00000030281	1:1	
ENSRNOG00000018865	ENSRNOG00000018865	1:1	
ENSRNOG00000049407	ENSRNOG00000049407	1:1	
ENSRNOG00000042526	ENSRNOG00000042526	1:1	
ENSRNOG00000002175	ENSRNOG00000002175	1:1	
ENSRNOG00000061630	ENSRNOG00000061630	1:1	
ENSRNOG00000006261	ENSRNOG00000006261	1:1	
ENSRNOG00000003430	ENSRNOG00000003430	1:1	
ENSRNOG00000021085	ENSRNOG00000021085	1:1	
ENSRNOG00000049351	ENSRNOG00000049351	1:1	
ENSRNOG00000008689	ENSRNOG00000008689	1:1	
ENSRNOG00000059968	ENSRNOG00000059968	1:1	
ENSRNOG00000040110	ENSRNOG00000040110	1:1	
ENSRNOG00000000657	ENSRNOG00000000657	1:1	
ENSRNOG00000019414	ENSRNOG00000019414	1:1	
ENSRNOG00000016834	ENSRNOG00000016834	1:1	
ENSRNOG00000011136	ENSRNOG00000011136	1:1	
ENSRNOG00000015279	ENSRNOG00000015279	1:1	
ENSRNOG00000008209	ENSRNOG00000008209	1:1	
ENSRNOG00000012020	ENSRNOG00000012020	1:1	
ENSRNOG00000001222	ENSRNOG00000001222	1:1	
ENSRNOG00000014935	ENSRNOG00000014935	1:1	
ENSRNOG00000026704	ENSRNOG00000026704	1:1	
ENSRNOG00000020411	ENSRNOG00000020411	1:1	
ENSRNOG00000012853	ENSRNOG00000012853	1:1	
ENSRNOG00000048164	ENSRNOG00000048164	1:1	
ENSRNOG00000019425	ENSRNOG00000019425	1:1	
ENSRNOG00000013887	ENSRNOG00000013887	1:1	
ENSRNOG00000004680	ENSRNOG00000004680	1:1	
ENSRNOG00000005772	ENSRNOG00000005772	1:1	
ENSRNOG00000037514	ENSRNOG00000037514	1:1	
ENSRNOG00000003595	ENSRNOG00000003595	1:1	
ENSRNOG00000008666	ENSRNOG00000008666	1:1	
ENSRNOG00000045612	ENSRNOG00000045612	1:1	
ENSRNOG00000049349	ENSRNOG00000049349	1:1	
ENSRNOG00000012564	ENSRNOG00000012564	1:1	
ENSRNOG00000021170	ENSRNOG00000021170	1:1	
ENSRNOG00000031197	ENSRNOG00000031197	1:1	
ENSRNOG00000018818	ENSRNOG00000018818	1:1	
ENSRNOG00000016853	ENSRNOG00000016853	1:1	
ENSRNOG00000005344	ENSRNOG00000005344	1:1	
ENSRNOG00000015558	ENSRNOG00000015558	1:1	
ENSRNOG00000004680	ENSRNOG00000004680	1:1	
ENSRNOG00000028576	ENSRNOG00000028576	1:1	
ENSRNOG00000002864	ENSRNOG00000002864	1:1	
ENSRNOG00000015158	ENSRNOG00000015158	1:1	
ENSRNOG00000013727	ENSRNOG00000013727	1:1	
ENSRNOG00000029586	ENSRNOG00000029586	1:1	
ENSRNOG00000059181	ENSRNOG00000059181	1:1	
ENSRNOG00000036719	ENSRNOG00000036719	1:1	
ENSRNOG00000008625	ENSRNOG00000008625	1:1	
ENSRNOG00000012886	ENSRNOG00000012886	1:1	
ENSRNOG00000017519	ENSRNOG00000017519	1:1	
ENSRNOG00000015516	ENSRNOG00000015516	1:1	
ENSRNOG00000015516	ENSRNOG00000015516	1:1	
ENSRNOG00000012549	ENSRNOG00000012549	1:1	
ENSRNOG00000043167	ENSRNOG00000043167	1:1	
ENSRNOG00000039300	ENSRNOG00000039300	1:1	
ENSRNOG00000015911	ENSRNOG00000015911	1:1	
ENSRNOG00000015911	ENSRNOG00000015911	1:1	
ENSRNOG00000014650	ENSRNOG00000014650	1:1	
ENSRNOG00000056001	ENSRNOG00000056001	1:1	
ENSRNOG00000005538	ENSRNOG00000005538	1:1	
ENSRNOG00000033560	ENSRNOG00000033560	1:1	
ENSRNOG00000030572	ENSRNOG00000030572	1:1	
ENSRNOG00000000303	ENSRNOG00000000303	1:1	
ENSRNOG00000016915	ENSRNOG00000016915	1:1	
ENSRNOG00000033573	ENSRNOG00000033573	1:1	
ENSRNOG00000013832	ENSRNOG00000013832	1:1	
ENSRNOG00000009296	ENSRNOG00000009296	1:1	
ENSRNOG00000019339	ENSRNOG00000019339	1:1	
ENSRNOG00000027212	ENSRNOG00000027212	1:1	
ENSRNOG00000001739	ENSRNOG00000001739	1:1	
ENSRNOG00000001891	ENSRNOG00000001891	1:1	
ENSRNOG00000059878	ENSRNOG00000059878	1:1	
ENSRNOG00000001990	ENSRNOG00000001990	1:1	
ENSRNOG00000010859	ENSRNOG00000010859	1:1	
ENSRNOG00000016246	ENSRNOG00000016246	1:1	
ENSRNOG00000000572	ENSRNOG00000000572	1:1	
ENSRNOG00000001750	ENSRNOG00000001750	1:1	
ENSRNOG00000010999	ENSRNOG00000010999	1:1	
ENSRNOG00000008622	ENSRNOG00000008622	1:1	
ENSRNOG00000051868	ENSRNOG00000051868	1:1	
ENSRNOG00000028677	ENSRNOG00000028677	1:1	
ENSRNOG00000012331	ENSRNOG00000012331	1:1	
ENSRNOG00000048660	ENSRNOG00000048660	1:1	
ENSRNOG00000001104	ENSRNOG00000001104	1:1	
ENSRNOG00000039856	ENSRNOG00000039856	1:1	
ENSRNOG00000001764	ENSRNOG00000001764	1:1	
ENSRNOG00000010342	ENSRNOG00000010342	1:1	
ENSRNOG00000058714	ENSRNOG00000058714	1:1	
ENSRNOG00000048060	ENSRNOG00000048060	1:1	
ENSRNOG00000009771	ENSRNOG00000009771	1:1	
ENSRNOG00000012442	ENSRNOG00000012442	1:1	
ENSRNOG00000002203	ENSRNOG00000002203	1:1	
ENSRNOG00000010748	ENSRNOG00000010748	1:1	
ENSRNOG00000026212	ENSRNOG00000026212	1:1	
ENSRNOG00000004189	ENSRNOG00000004189	1:1	
ENSRNOG00000011145	ENSRNOG00000011145	1:1	
ENSRNOG00000022386	ENSRNOG00000022386	1:1	
ENSRNOG00000007882	ENSRNOG00000007882	1:1	
ENSRNOG00000010763	ENSRNOG00000010763	1:1	
ENSRNOG00000019614	ENSRNOG00000019614	1:1	
ENSRNOG00000002408	ENSRNOG00000002408	1:1	
ENSRNOG00000004226	ENSRNOG00000004226	1:1	
ENSRNOG00000014909	ENSRNOG00000014909	1:1	
ENSRNOG00000039749	ENSRNOG00000039749	1:1	
ENSRNOG00000025899	ENSRNOG00000025899	1:1	
ENSRNOG00000016581	ENSRNOG00000016581	1:1	
ENSRNOG00000009826	ENSRNOG00000009826	1:1	
ENSRNOG00000021782	ENSRNOG00000021782	1:1	
ENSRNOG00000050090	ENSRNOG00000050090	1:1	
ENSRNOG00000010375	ENSRNOG00000010375	1:1	
ENSRNOG00000002122	ENSRNOG00000002122	1:1	
ENSRNOG00000007214	ENSRNOG00000007214	1:1	
ENSRNOG00000033973	ENSRNOG00000033973	1:1	
ENSRNOG00000034190	ENSRNOG00000034190	1:1	
ENSRNOG00000031197	ENSRNOG00000031197	1:1	
ENSRNOG00000033863	ENSRNOG00000033863	1:1	
ENSRNOG00000030016	ENSRNOG00000030016	1:1	
ENSRNOG00000056907	ENSRNOG00000056907	1:1	
ENSRNOG00000051151	ENSRNOG00000051151	1:1	
ENSRNOG00000010812	ENSRNOG00000010812	1:1	
ENSRNOG00000052407	ENSRNOG00000052407	1:1	
ENSRNOG00000018205	ENSRNOG00000018205	1:1	
ENSRNOG00000006369	ENSRNOG00000006369	1:1	
ENSRNOG00000020770	ENSRNOG00000020770	1:1	
ENSRNOG00000007100	ENSRNOG00000007100	1:1	
ENSRNOG00000054508	ENSRNOG00000054508	1:1	
ENSRNOG00000028319	ENSRNOG00000028319	1:1	
ENSRNOG00000009599	ENSRNOG00000009599	1:1	
ENSRNOG00000007462	ENSRNOG00000007462	1:1	
ENSRNOG00000006148	ENSRNOG00000006148	1:1	
ENSRNOG00000037035	ENSRNOG00000037035	1:1	
ENSRNOG00000038473	ENSRNOG00000038473	1:1	
ENSRNOG00000000113	ENSRNOG00000000113	1:1	
ENSRNOG00000043416	ENSRNOG00000043416	1:1	
ENSRNOG00000002042	ENSRNOG00000002042	1:1	
ENSRNOG00000015476	ENSRNOG00000015476	1:1	
ENSRNOG00000027017	ENSRNOG00000027017	1:1	
ENSRNOG00000030597	ENSRNOG00000030597	1:1	
ENSRNOG00000003094	ENSRNOG00000003094	1:1	
ENSRNOG00000015339	ENSRNOG00000015339	1:1	
ENSRNOG00000028619	ENSRNOG00000028619	1:1	
ENSRNOG00000045668	ENSRNOG00000045668	1:1	
ENSRNOG00000022249	ENSRNOG00000022249	1:1	
ENSRNOG00000002178	ENSRNOG00000002178	1:1	
ENSRNOG00000012264	ENSRNOG00000012264	1:1	
ENSRNOG00000018160	ENSRNOG00000018160	1:1	
ENSRNOG00000010663	ENSRNOG00000010663	1:1	
ENSRNOG00000018231	ENSRNOG00000018231	1:1	
ENSRNOG00000021247	ENSRNOG00000021247	1:1	
ENSRNOG00000049063	ENSRNOG00000049063	1:1	
ENSRNOG00000016758	ENSRNOG00000016758	1:1	
ENSRNOG00000023577	ENSRNOG00000023577	1:1	
ENSRNOG00000000150	ENSRNOG00000000150	1:1	
ENSRNOG00000010280	ENSRNOG00000010280	1:1	
ENSRNOG00000000525	ENSRNOG00000000525	1:1	
ENSRNOG00000047873	ENSRNOG00000047873	1:1	
ENSRNOG00000011387	ENSRNOG00000011387	1:1	
ENSRNOG00000007175	ENSRNOG00000007175	1:1	
ENSRNOG00000026833	ENSRNOG00000026833	1:1	
ENSRNOG00000020386	ENSRNOG00000020386	1:1	
ENSRNOG00000021153	ENSRNOG00000021153	1:1	
ENSRNOG00000054879	ENSRNOG00000054879	1:1	
ENSRNOG00000013832	ENSRNOG00000013832	1:1	
ENSRNOG00000055305	ENSRNOG00000055305	1:1	
ENSRNOG00000023303	ENSRNOG00000023303	1:1	
ENSRNOG00000023484	ENSRNOG00000023484	1:1	
ENSRNOG00000014871	ENSRNOG00000014871	1:1	
ENSRNOG00000015816	ENSRNOG00000015816	1:1	
ENSRNOG00000003707	ENSRNOG00000003707	1:1	
ENSRNOG00000038881	ENSRNOG00000038881	1:1	
ENSRNOG00000038225	ENSRNOG00000038225	1:1	
ENSRNOG00000008367	ENSRNOG00000008367	1:1	
ENSRNOG00000028350	ENSRNOG00000028350	1:1	
ENSRNOG00000003307	ENSRNOG00000003307	1:1	
ENSRNOG00000005879	ENSRNOG00000005879	1:1	
ENSRNOG00000006997	ENSRNOG00000006997	1:1	
ENSRNOG00000057264	ENSRNOG00000057264	1:1	
ENSRNOG00000036829	ENSRNOG00000036829	1:1	
ENSRNOG00000058733	ENSRNOG00000058733	1:1	
ENSRNOG00000008907	ENSRNOG00000008907	1:1	
ENSRNOG00000010682	ENSRNOG00000010682	1:1	
ENSRNOG00000001958	ENSRNOG00000001958	1:1	
ENSRNOG00000000397	ENSRNOG00000000397	1:1	
ENSRNOG00000017607	ENSRNOG00000017607	1:1	
ENSRNOG00000012634	ENSRNOG00000012634	1:1	
ENSRNOG00000004278	ENSRNOG00000004278	1:1	
ENSRNOG00000003135	ENSRNOG00000003135	1:1	
ENSRNOG00000002368	ENSRNOG00000002368	1:1	
ENSRNOG00000009084	ENSRNOG00000009084	1:1	
ENSRNOG00000001807	ENSRNOG00000001807	1:1	
ENSRNOG00000025189	ENSRNOG00000025189	1:1	
ENSRNOG00000009719	ENSRNOG00000009719	1:1	
ENSRNOG00000014071	ENSRNOG00000014071	1:1	
ENSRNOG00000023456	ENSRNOG00000023456	1:1	
ENSRNOG00000005726	ENSRNOG00000005726	1:1	
ENSRNOG00000031950	ENSRNOG00000031950	1:1	
ENSRNOG00000005956	ENSRNOG00000005956	1:1	
ENSRNOG00000007041	ENSRNOG00000007041	1:1	
ENSRNOG00000010932	ENSRNOG00000010932	1:1	
ENSRNOG00000022431	ENSRNOG00000022431	1:1	
ENSRNOG00000018659	ENSRNOG00000018659	1:1	
ENSRNOG00000018659	ENSRNOG00000018659	1:1	
ENSRNOG00000061571	ENSRNOG00000061571	1:1	
ENSRNOG00000010412	ENSRNOG00000010412	1:1	
ENSRNOG00000010617	ENSRNOG00000010617	1:1	
ENSRNOG00000016526	ENSRNOG00000016526	1:1	
ENSRNOG00000022071	ENSRNOG00000022071	1:1	
ENSRNOG00000022523	ENSRNOG00000022523	1:1	
ENSRNOG00000008416	ENSRNOG00000008416	1:1	
ENSRNOG00000011683	ENSRNOG00000011683	1:1	
ENSRNOG00000053023	ENSRNOG00000053023	1:1	
ENSRNOG00000051302	ENSRNOG00000051302	1:1	
ENSRNOG00000027037	ENSRNOG00000027037	1:1	
ENSRNOG00000010634	ENSRNOG00000010634	1:1	
ENSRNOG00000059015	ENSRNOG00000059015	1:1	
ENSRNOG00000000968	ENSRNOG00000000968	1:1	
ENSRNOG00000007850	ENSRNOG00000007850	1:1	
ENSRNOG00000000221	ENSRNOG00000000221	1:1	
ENSRNOG00000011552	ENSRNOG00000011552	1:1	
ENSRNOG00000021017	ENSRNOG00000021017	1:1	
ENSRNOG00000043329	ENSRNOG00000043329	1:1	
ENSRNOG00000025142	ENSRNOG00000025142	1:1	
ENSRNOG00000027617	ENSRNOG00000027617	1:1	
ENSRNOG00000017021	ENSRNOG00000017021	1:1	
ENSRNOG00000006921	ENSRNOG00000006921	1:1	
ENSRNOG00000004677	ENSRNOG00000004677	1:1	
ENSRNOG00000060429	ENSRNOG00000060429	1:1	
ENSRNOG00000012469	ENSRNOG00000012469	1:1	
ENSRNOG00000007048	ENSRNOG00000007048	1:1	
ENSRNOG00000023720	ENSRNOG00000023720	1:1	
ENSRNOG00000023985	ENSRNOG00000023985	1:1	
ENSRNOG00000009863	ENSRNOG00000009863	1:1	
ENSRNOG00000018885	ENSRNOG00000018885	1:1	
ENSRNOG00000002073	ENSRNOG00000002073	1:1	
ENSRNOG00000015271	ENSRNOG00000015271	1:1	
ENSRNOG00000015913	ENSRNOG00000015913	1:1	
ENSRNOG00000050431	ENSRNOG00000050431	1:1	
ENSRNOG00000052704	ENSRNOG00000052704	1:1	
ENSRNOG00000024954	ENSRNOG00000024954	1:1	
ENSRNOG00000025071	ENSRNOG00000025071	1:1	
ENSRNOG00000022182	ENSRNOG00000022182	1:1	
ENSRNOG00000014721	ENSRNOG00000014721	1:1	
ENSRNOG00000021052	ENSRNOG00000021052	1:1	
ENSRNOG00000011391	ENSRNOG00000011391	1:1	
ENSRNOG00000009690	ENSRNOG00000009690	1:1	
ENSRNOG00000001194	ENSRNOG00000001194	1:1	
ENSRNOG00000016408	ENSRNOG00000016408	1:1	
ENSRNOG00000009766	ENSRNOG00000009766	1:1	
ENSRNOG00000061316	ENSRNOG00000061316	1:1	
ENSRNOG00000018929	ENSRNOG00000018929	1:1	
ENSRNOG00000025324	ENSRNOG00000025324	1:1	
ENSRNOG00000003616	ENSRNOG00000003616	1:1	
ENSRNOG00000001258	ENSRNOG00000001258	1:1	
ENSRNOG00000019861	ENSRNOG00000019861	1:1	
ENSRNOG00000011675	ENSRNOG00000011675	1:1	
ENSRNOG00000002625	ENSRNOG00000002625	1:1	
ENSRNOG00000004337	ENSRNOG00000004337	1:1	
ENSRNOG00000003861	ENSRNOG00000003861	1:1	
ENSRNOG00000017690	ENSRNOG00000017690	1:1	
ENSRNOG00000002580	ENSRNOG00000002580	1:1	
ENSRNOG00000003512	ENSRNOG00000003512	1:1	
ENSRNOG00000028622	ENSRNOG00000028622	1:1	
ENSRNOG00000003956	ENSRNOG00000003956	1:1	
ENSRNOG00000017702	ENSRNOG00000017702	1:1	
ENSRNOG00000011402	ENSRNOG00000011402	1:1	
ENSRNOG00000028670	ENSRNOG00000028670	1:1	
ENSRNOG00000042690	ENSRNOG00000042690	1:1	
ENSRNOG00000017704	ENSRNOG00000017704	1:1	
ENSRNOG00000011400	ENSRNOG00000011400	1:1	
ENSRNOG00000039050	ENSRNOG00000039050	1:1	
ENSRNOG00000046947	ENSRNOG00000046947	1:1	
ENSRNOG00000028521	ENSRNOG00000028521	1:1	
ENSRNOG00000000931	ENSRNOG00000000931	1:1	
ENSRNOG00000054026	ENSRNOG00000054026	1:1	
ENSRNOG00000045644	ENSRNOG00000045644	1:1	
ENSRNOG00000021718	ENSRNOG00000021718	1:1	
ENSRNOG00000027808	ENSRNOG00000027808	1:1	
ENSRNOG00000056012	ENSRNOG00000056012	1:1	
ENSRNOG00000015271	ENSRNOG00000015271	1:1	
ENSRNOG00000012142	ENSRNOG00000012142	1:1	
ENSRNOG00000020470	ENSRNOG00000020470	1:1	
ENSRNOG00000005447	ENSRNOG00000005447	1:1	
ENSRNOG00000030515	ENSRNOG00000030515	1:1	
ENSRNOG00000022331	ENSRNOG00000022331	1:1	
ENSRNOG00000029662	ENSRNOG00000029662	1:1	
ENSRNOG00000000564	ENSRNOG00000000564	1:1	
ENSRNOG00000021298	ENSRNOG00000021298	1:1	
ENSRNOG00000021475	ENSRNOG00000021475	1:1	
ENSRNOG00000048782	ENSRNOG00000048782	1:1	
ENSRNOG00000031665	ENSRNOG00000031665	1:1	
ENSRNOG00000004179	ENSRNOG00000004179	1:1	
ENSRNOG00000014399	ENSRNOG00000014399	1:1	
ENSRNOG00000000417	ENSRNOG00000000417	1:1	
ENSRNOG00000042211	ENSRNOG00000042211	1:1	
ENSRNOG00000004337	ENSRNOG00000004337	1:1	
ENSRNOG00000042068	ENSRNOG00000042068	1:1	
ENSRNOG00000020322	ENSRNOG00000020322	1:1	
ENSRNOG00000009572	ENSRNOG00000009572	1:1	
ENSRNOG00000022218	ENSRNOG00000022218	1:1	
ENSRNOG00000015631	ENSRNOG00000015631	1:1	
ENSRNOG00000058733	ENSRNOG00000058733	1:1	
ENSRNOG00000058733	ENSRNOG00000058733	1:1	
ENSRNOG00000017925	ENSRNOG00000017925	1:1	
ENSRNOG00000020622	ENSRNOG00000020622	1:1	
ENSRNOG00000011282	ENSRNOG00000011282	1:1	
ENSRNOG00000003822	ENSRNOG00000003822	1:1	
ENSRNOG00000052510	ENSRNOG00000052510	1:1	
ENSRNOG00000026914	ENSRNOG00000026914	1:1	
ENSRNOG00000037231	ENSRNOG00000037231	1:1	
ENSRNOG00000007445	ENSRNOG00000007445	1:1	
ENSRNOG00000027183	ENSRNOG00000027183	1:1	
ENSRNOG00000015152	ENSRNOG00000015152	1:1	
ENSRNOG00000049768	ENSRNOG00000049768	1:1	
ENSRNOG00000012278	ENSRNOG00000012278	1:1	
ENSRNOG00000021615	ENSRNOG00000021615	1:1	
ENSRNOG00000058856	ENSRNOG00000058856	1:1	
ENSRNOG00000051915	ENSRNOG00000051915	1:1	
ENSRNOG00000036663	ENSRNOG00000036663	1:1	
ENSRNOG00000019770	ENSRNOG00000019770	1:1	
ENSRNOG00000024630	ENSRNOG00000024630	1:1	
ENSRNOG00000012580	ENSRNOG00000012580	1:1	
ENSRNOG00000026403	ENSRNOG00000026403	1:1	
ENSRNOG00000057245	ENSRNOG00000057245	1:1	
ENSRNOG00000008924	ENSRNOG00000008924	1:1	
ENSRNOG00000000662	ENSRNOG00000000662	1:1	
ENSRNOG00000024604	ENSRNOG00000024604	1:1	
ENSRNOG00000031113	ENSRNOG00000031113	1:1	
ENSRNOG00000004891	ENSRNOG00000004891	1:1	
ENSRNOG00000003980	ENSRNOG00000003980	1:1	
ENSRNOG00000011881	ENSRNOG00000011881	1:1	
ENSRNOG00000006733	ENSRNOG00000006733	1:1	
ENSRNOG00000021272	ENSRNOG00000021272	1:1	
ENSRNOG00000004180	ENSRNOG00000004180	1:1	
ENSRNOG00000051911	ENSRNOG00000051911	1:1	
ENSRNOG00000004572	ENSRNOG00000004572	1:1	
ENSRNOG00000046647	ENSRNOG00000046647	1:1	
ENSRNOG00000008709	ENSRNOG00000008709	1:1	
ENSRNOG00000049880	ENSRNOG00000049880	1:1	
ENSRNOG00000049507	ENSRNOG00000049507	1:1	
ENSRNOG00000021569	ENSRNOG00000021569	1:1	
ENSRNOG00000020835	ENSRNOG00000020835	1:1	
ENSRNOG00000019276	ENSRNOG00000019276	1:1	
ENSRNOG00000043006	ENSRNOG00000043006	1:1	
ENSRNOG00000004169	ENSRNOG00000004169	1:1	
ENSRNOG00000060775	ENSRNOG00000060775	1:1	
ENSRNOG00000042237	ENSRNOG00000042237	1:1	
ENSRNOG00000024631	ENSRNOG00000024631	1:1	
ENSRNOG00000052167	ENSRNOG00000052167	1:1	
ENSRNOG00000012957	ENSRNOG00000012957	1:1	
ENSRNOG00000010156	ENSRNOG00000010156	1:1	
ENSRNOG00000020867	ENSRNOG00000020867	1:1	
ENSRNOG00000021270	ENSRNOG00000021270	1:1	
ENSRNOG00000057880	ENSRNOG00000057880	1:1	
ENSRNOG00000005334	ENSRNOG00000005334	1:1	
ENSRNOG00000009074	ENSRNOG00000009074	1:1	
ENSRNOG00000028628	ENSRNOG00000028628	1:1	
ENSRNOG00000037923	ENSRNOG00000037923	1:1	
ENSRNOG00000014673	ENSRNOG00000014673	1:1	
ENSRNOG00000015389	ENSRNOG00000015389	1:1	
ENSRNOG00000051868	ENSRNOG00000051868	1:1	
ENSRNOG00000006293	ENSRNOG00000006293	1:1	
ENSRNOG00000008313	ENSRNOG00000008313	1:1	
ENSRNOG00000009389	ENSRNOG00000009389	1:1	
ENSRNOG00000021347	ENSRNOG00000021347	1:1	
ENSRNOG00000023511	ENSRNOG00000023511	1:1	
ENSRNOG00000005751	ENSRNOG00000005751	1:1	
ENSRNOG00000052038	ENSRNOG00000052038	1:1	
ENSRNOG00000017981	ENSRNOG00000017981	1:1	
ENSRNOG00000024452	ENSRNOG00000024452	1:1	
ENSRNOG00000027962	ENSRNOG00000027962	1:1	
ENSRNOG00000021129	ENSRNOG00000021129	1:1	
ENSRNOG00000046254	ENSRNOG00000046254	1:1	
ENSRNOG00000033162	ENSRNOG00000033162	1:1	
ENSRNOG00000021289	ENSRNOG00000021289	1:1	
