rat_ID	baboon_ID	orthotype	OMAgroup
ENSRNOG00000015599	ENSPANG00000010443	1:1	778027
ENSRNOG00000015756	ENSPANG00000011993	1:1	
ENSRNOG00000032778	ENSPANG00000010750	1:1	851683
ENSRNOG00000016179	ENSPANG00000009441	1:1	852230
ENSRNOG00000016551	ENSPANG00000006519	1:1	743610
ENSRNOG00000016965	ENSPANG00000018191	1:1	641025
ENSRNOG00000017319	ENSPANG00000001239	1:1	550836
ENSRNOG00000017443	ENSPANG00000005539	1:1	665267
ENSRNOG00000017550	ENSPANG00000006061	1:1	757753
ENSRNOG00000017647	ENSPANG00000016995	1:1	772999
ENSRNOG00000017740	ENSPANG00000019914	n:1	
ENSRNOG00000026277	ENSPANG00000025224	1:1	555524
ENSRNOG00000018205	ENSPANG00000024561	1:1	494608
ENSRNOG00000018349	ENSPANG00000023423	1:1	864215
ENSRNOG00000018491	ENSPANG00000021721	1:1	804336
ENSRNOG00000018567	ENSPANG00000008669	1:1	746996
ENSRNOG00000026143	ENSPANG00000014227	1:1	267227
ENSRNOG00000004575	ENSPANG00000009536	1:1	303071
ENSRNOG00000004649	ENSPANG00000000795	1:1	776371
ENSRNOG00000026061	ENSPANG00000004890	1:1	721061
ENSRNOG00000004763	ENSPANG00000009937	1:m	
ENSRNOG00000004763	ENSPANG00000025542	1:m	
ENSRNOG00000004763	ENSPANG00000015149	1:m	787464
ENSRNOG00000026036	ENSPANG00000016041	1:1	829584
ENSRNOG00000029173	ENSPANG00000011895	n:1	
ENSRNOG00000006002	ENSPANG00000004322	1:1	549452
ENSRNOG00000006753	ENSPANG00000021244	1:1	
ENSRNOG00000006830	ENSPANG00000003905	1:1	824228
ENSRNOG00000006961	ENSPANG00000020362	1:1	547180
ENSRNOG00000007017	ENSPANG00000016040	1:1	696915
ENSRNOG00000007128	ENSPANG00000023584	1:1	801509
ENSRNOG00000007316	ENSPANG00000023587	1:1	847131
ENSRNOG00000007408	ENSPANG00000007524	1:1	848470
ENSRNOG00000021220	ENSPANG00000003904	1:1	797853
ENSRNOG00000047004	ENSPANG00000021243	1:1	305794
ENSRNOG00000021221	ENSPANG00000018664	1:1	742582
ENSRNOG00000021222	ENSPANG00000018665	1:1	809397
ENSRNOG00000021223	ENSPANG00000018667	1:1	529780
ENSRNOG00000021224	ENSPANG00000004889	1:1	857522
ENSRNOG00000021225	ENSPANG00000018780	1:1	794907
ENSRNOG00000021229	ENSPANG00000024265	1:1	794906
ENSRNOG00000021230	ENSPANG00000023848	1:1	848492
ENSRNOG00000021231	ENSPANG00000003903	1:1	552890
ENSRNOG00000021232	ENSPANG00000018779	1:1	518208
ENSRNOG00000021233	ENSPANG00000004092	1:1	858365
ENSRNOG00000021234	ENSPANG00000006862	1:1	
ENSRNOG00000021237	ENSPANG00000000610	1:1	774568
ENSRNOG00000021240	ENSPANG00000004319	1:1	830205
ENSRNOG00000021242	ENSPANG00000023583	1:1	550202
ENSRNOG00000021243	ENSPANG00000023582	1:1	554857
ENSRNOG00000021244	ENSPANG00000022392	1:1	815360
ENSRNOG00000021245	ENSPANG00000024263	1:1	795271
ENSRNOG00000021247	ENSPANG00000024115	1:1	
ENSRNOG00000057284	ENSPANG00000018561	1:1	699491
ENSRNOG00000021248	ENSPANG00000014237	1:1	496926
ENSRNOG00000021249	ENSPANG00000018560	1:1	831020
ENSRNOG00000025295	ENSPANG00000003902	1:1	803311
ENSRNOG00000025286	ENSPANG00000009618	1:1	835113
ENSRNOG00000021255	ENSPANG00000011726	1:1	
ENSRNOG00000021256	ENSPANG00000003901	1:1	657341
ENSRNOG00000021259	ENSPANG00000023998	1:1	731674
ENSRNOG00000021260	ENSPANG00000017959	1:1	309957
ENSRNOG00000021261	ENSPANG00000024262	1:1	742515
ENSRNOG00000021262	ENSPANG00000004315	1:1	771363
ENSRNOG00000021263	ENSPANG00000011725	1:1	794183
ENSRNOG00000021264	ENSPANG00000017144	1:1	853167
ENSRNOG00000021265	ENSPANG00000011724	1:1	825621
ENSRNOG00000021266	ENSPANG00000000777	1:1	269813
ENSRNOG00000053201	ENSPANG00000000778	1:1	650577
ENSRNOG00000021268	ENSPANG00000018438	1:1	796464
ENSRNOG00000021269	ENSPANG00000018439	1:1	552558
ENSRNOG00000021270	ENSPANG00000009284	1:1	858585
ENSRNOG00000021272	ENSPANG00000022389	1:1	780756
ENSRNOG00000021273	ENSPANG00000016607	1:1	724136
ENSRNOG00000032989	ENSPANG00000013444	1:1	782142
ENSRNOG00000021274	ENSPANG00000020969	1:1	843338
ENSRNOG00000004601	ENSPANG00000017604	1:1	817677
ENSRNOG00000024852	ENSPANG00000007162	1:1	795849
ENSRNOG00000033119	ENSPANG00000024114	1:1	855685
ENSRNOG00000005457	ENSPANG00000017561	1:1	815465
ENSRNOG00000005509	ENSPANG00000017562	1:1	549431
ENSRNOG00000005792	ENSPANG00000017563	1:1	554698
ENSRNOG00000006037	ENSPANG00000003900	1:1	719060
ENSRNOG00000006705	ENSPANG00000004886	1:1	776369
ENSRNOG00000007430	ENSPANG00000007520	1:1	825943
ENSRNOG00000007443	ENSPANG00000004885	1:1	548683
ENSRNOG00000008088	ENSPANG00000020967	1:1	854287
ENSRNOG00000004443	ENSPANG00000007161	1:1	
ENSRNOG00000004493	ENSPANG00000003898	1:1	848395
ENSRNOG00000004777	ENSPANG00000020625	1:1	813753
ENSRNOG00000004784	ENSPANG00000022387	1:1	537141
ENSRNOG00000004852	ENSPANG00000023196	1:1	549958
ENSRNOG00000004874	ENSPANG00000011848	1:1	267545
ENSRNOG00000004951	ENSPANG00000019915	1:1	552157
ENSRNOG00000004967	ENSPANG00000004881	1:1	531053
ENSRNOG00000028721	ENSPANG00000009616	1:1	810023
ENSRNOG00000005438	ENSPANG00000021241	1:1	547788
ENSRNOG00000005924	ENSPANG00000018433	1:1	807572
ENSRNOG00000005958	ENSPANG00000018776	1:1	550752
ENSRNOG00000006032	ENSPANG00000024491	1:1	825196
ENSRNOG00000006077	ENSPANG00000024777	1:1	808974
ENSRNOG00000028196	ENSPANG00000004880	1:1	679164
ENSRNOG00000006850	ENSPANG00000025538	1:1	553485
ENSRNOG00000007160	ENSPANG00000019238	1:1	822603
ENSRNOG00000027955	ENSPANG00000019240	1:1	782646
ENSRNOG00000007440	ENSPANG00000022562	1:1	828839
ENSRNOG00000007548	ENSPANG00000025015	1:1	828759
ENSRNOG00000007972	ENSPANG00000006201	1:m	769665
ENSRNOG00000007972	ENSPANG00000016848	1:m	
ENSRNOG00000008411	ENSPANG00000025537	1:1	825793
ENSRNOG00000008746	ENSPANG00000023580	1:1	829062
ENSRNOG00000009461	ENSPANG00000001810	1:1	784274
ENSRNOG00000060687	ENSPANG00000024113	1:1	815201
ENSRNOG00000010131	ENSPANG00000025536	1:1	828127
ENSRNOG00000010523	ENSPANG00000017143	1:1	856267
ENSRNOG00000010587	ENSPANG00000017420	n:1	546958
ENSRNOG00000036964	ENSPANG00000018089	1:1	826299
ENSRNOG00000025141	ENSPANG00000025535	1:1	811601
ENSRNOG00000011785	ENSPANG00000018088	1:1	734754
ENSRNOG00000012647	ENSPANG00000014236	1:1	818083
ENSRNOG00000012728	ENSPANG00000004091	1:1	808451
ENSRNOG00000013133	ENSPANG00000011847	1:1	835355
ENSRNOG00000004641	ENSPANG00000004090	1:1	657427
ENSRNOG00000004687	ENSPANG00000024414	1:1	267601
ENSRNOG00000004700	ENSPANG00000023254	1:1	714114
ENSRNOG00000004735	ENSPANG00000017419	1:1	551347
ENSRNOG00000004753	ENSPANG00000021093	1:1	865174
ENSRNOG00000004779	ENSPANG00000026272	1:1	788552
ENSRNOG00000004808	ENSPANG00000018661	1:1	788561
ENSRNOG00000004858	ENSPANG00000007716	n:1	
ENSRNOG00000004946	ENSPANG00000007716	n:1	261541
ENSRNOG00000004989	ENSPANG00000000659	1:1	
ENSRNOG00000005162	ENSPANG00000000660	1:m	261539
ENSRNOG00000005162	ENSPANG00000023845	1:m	
ENSRNOG00000005195	ENSPANG00000009730	1:1	788550
ENSRNOG00000005545	ENSPANG00000006984	1:1	
ENSRNOG00000031536	ENSPANG00000021776	1:1	810559
ENSRNOG00000006767	ENSPANG00000018660	1:1	788547
ENSRNOG00000006795	ENSPANG00000010343	1:1	767716
ENSRNOG00000007102	ENSPANG00000017910	1:1	547485
ENSRNOG00000042220	ENSPANG00000021775	1:1	799733
ENSRNOG00000007427	ENSPANG00000026175	1:1	742256
ENSRNOG00000007583	ENSPANG00000024585	1:1	795431
ENSRNOG00000036934	ENSPANG00000001312	1:1	548261
ENSRNOG00000027747	ENSPANG00000016039	1:1	553234
ENSRNOG00000008307	ENSPANG00000018214	1:m	
ENSRNOG00000008307	ENSPANG00000024407	1:m	758086
ENSRNOG00000008604	ENSPANG00000013448	1:1	681115
ENSRNOG00000008822	ENSPANG00000019638	1:1	750346
ENSRNOG00000009528	ENSPANG00000018781	1:1	813452
ENSRNOG00000009588	ENSPANG00000018782	1:1	779563
ENSRNOG00000022335	ENSPANG00000003906	1:1	551920
ENSRNOG00000009635	ENSPANG00000008285	1:1	738416
ENSRNOG00000009640	ENSPANG00000023301	1:1	843217
ENSRNOG00000009662	ENSPANG00000009732	1:1	815712
ENSRNOG00000005008	ENSPANG00000008286	1:1	552611
ENSRNOG00000050946	ENSPANG00000004595	1:1	814235
ENSRNOG00000005132	ENSPANG00000000928	1:1	796189
ENSRNOG00000000012	ENSPANG00000013449	1:1	
ENSRNOG00000005276	ENSPANG00000018784	1:1	547072
ENSRNOG00000005766	ENSPANG00000009113	1:1	815803
ENSRNOG00000006695	ENSPANG00000023305	1:1	
ENSRNOG00000007319	ENSPANG00000023303	1:1	550237
ENSRNOG00000023935	ENSPANG00000023302	1:1	771198
ENSRNOG00000007514	ENSPANG00000001811	1:1	562126
ENSRNOG00000007520	ENSPANG00000013450	1:1	786206
ENSRNOG00000023721	ENSPANG00000017509	1:1	798184
ENSRNOG00000023477	ENSPANG00000022070	1:1	776905
ENSRNOG00000023384	ENSPANG00000022069	1:1	776918
ENSRNOG00000023195	ENSPANG00000020909	1:1	753281
ENSRNOG00000036897	ENSPANG00000018092	1:1	303221
ENSRNOG00000007558	ENSPANG00000023849	1:1	303226
ENSRNOG00000036895	ENSPANG00000016042	1:1	750802
ENSRNOG00000007567	ENSPANG00000023255	1:1	725339
ENSRNOG00000007738	ENSPANG00000007165	1:1	696131
ENSRNOG00000021750	ENSPANG00000008288	1:1	307632
ENSRNOG00000007827	ENSPANG00000024116	1:1	794973
ENSRNOG00000007946	ENSPANG00000023987	n:1	833257
ENSRNOG00000008165	ENSPANG00000000703	1:1	550066
ENSRNOG00000008235	ENSPANG00000007167	1:1	553681
ENSRNOG00000008529	ENSPANG00000006639	1:1	271058
ENSRNOG00000008534	ENSPANG00000014238	1:1	709097
ENSRNOG00000008845	ENSPANG00000017510	1:1	495123
ENSRNOG00000009180	ENSPANG00000016048	1:1	795299
ENSRNOG00000009331	ENSPANG00000016045	1:1	554427
ENSRNOG00000009406	ENSPANG00000016610	1:1	531080
ENSRNOG00000026770	ENSPANG00000016416	1:1	813385
ENSRNOG00000010086	ENSPANG00000015152	1:1	552048
ENSRNOG00000010104	ENSPANG00000024118	1:1	831921
ENSRNOG00000010361	ENSPANG00000023851	1:1	548562
ENSRNOG00000061603	ENSPANG00000025544	1:1	266145
ENSRNOG00000010417	ENSPANG00000025052	1:1	828925
ENSRNOG00000010538	ENSPANG00000001132	1:1	838552
ENSRNOG00000010625	ENSPANG00000013451	1:1	822737
ENSRNOG00000011798	ENSPANG00000016611	1:1	641063
ENSRNOG00000027221	ENSPANG00000024494	1:1	497900
ENSRNOG00000012197	ENSPANG00000019996	1:1	810568
ENSRNOG00000013398	ENSPANG00000020552	1:1	816783
ENSRNOG00000034174	ENSPANG00000022709	1:1	780267
ENSRNOG00000013540	ENSPANG00000024266	n:1	305817
ENSRNOG00000036870	ENSPANG00000024266	n:1	
ENSRNOG00000013778	ENSPANG00000021778	1:1	309353
ENSRNOG00000013859	ENSPANG00000024267	1:1	776446
ENSRNOG00000015468	ENSPANG00000017512	1:1	309350
ENSRNOG00000015696	ENSPANG00000025545	1:1	
ENSRNOG00000016062	ENSPANG00000016612	1:1	790826
ENSRNOG00000016352	ENSPANG00000022710	1:1	845860
ENSRNOG00000016708	ENSPANG00000006985	1:1	734857
ENSRNOG00000016583	ENSPANG00000017513	1:1	762209
ENSRNOG00000036864	ENSPANG00000004544	1:1	259513
ENSRNOG00000016975	ENSPANG00000016747	1:1	754623
ENSRNOG00000029996	ENSPANG00000004986	n:1	
ENSRNOG00000046585	ENSPANG00000018095	n:1	834316
ENSRNOG00000017405	ENSPANG00000018093	1:1	
ENSRNOG00000017447	ENSPANG00000000615	1:1	
ENSRNOG00000017701	ENSPANG00000022711	1:1	
ENSRNOG00000017777	ENSPANG00000026274	1:1	861670
ENSRNOG00000059043	ENSPANG00000009940	1:1	739658
ENSRNOG00000025715	ENSPANG00000009941	1:1	743963
ENSRNOG00000025443	ENSPANG00000014240	1:1	864370
ENSRNOG00000025181	ENSPANG00000006987	1:1	547083
ENSRNOG00000018225	ENSPANG00000023199	1:1	828663
ENSRNOG00000018288	ENSPANG00000017422	1:1	549203
ENSRNOG00000018441	ENSPANG00000023260	1:1	839382
ENSRNOG00000018755	ENSPANG00000023259	1:1	546830
ENSRNOG00000018964	ENSPANG00000023257	1:1	856843
ENSRNOG00000018997	ENSPANG00000000617	1:1	549828
ENSRNOG00000019152	ENSPANG00000025021	1:1	497837
ENSRNOG00000019299	ENSPANG00000025548	1:1	526734
ENSRNOG00000019330	ENSPANG00000014243	1:1	746064
ENSRNOG00000047028	ENSPANG00000019312	1:1	830001
ENSRNOG00000049497	ENSPANG00000020001	1:1	847545
ENSRNOG00000046772	ENSPANG00000009736	1:1	267199
ENSRNOG00000048309	ENSPANG00000020456	1:1	844880
ENSRNOG00000050123	ENSPANG00000007525	1:1	818042
ENSRNOG00000019340	ENSPANG00000020002	1:1	553358
ENSRNOG00000031085	ENSPANG00000011730	1:1	542410
ENSRNOG00000019566	ENSPANG00000001308	1:1	743609
ENSRNOG00000049913	ENSPANG00000020003	1:1	266205
ENSRNOG00000019736	ENSPANG00000017423	1:1	785299
ENSRNOG00000049814	ENSPANG00000021248	1:1	547232
ENSRNOG00000019948	ENSPANG00000019314	1:1	836690
ENSRNOG00000019987	ENSPANG00000014816	1:1	761616
ENSRNOG00000057817	ENSPANG00000011731	1:1	266147
ENSRNOG00000020086	ENSPANG00000017424	1:1	736762
ENSRNOG00000020225	ENSPANG00000003907	1:1	843543
ENSRNOG00000020246	ENSPANG00000024496	1:1	547495
ENSRNOG00000042374	ENSPANG00000023201	n:1	801768
ENSRNOG00000020317	ENSPANG00000021331	1:1	830242
ENSRNOG00000020337	ENSPANG00000025054	1:1	828233
ENSRNOG00000036813	ENSPANG00000024269	1:1	
ENSRNOG00000006236	ENSPANG00000020363	1:1	776005
ENSRNOG00000053240	ENSPANG00000024498	1:1	797208
ENSRNOG00000006395	ENSPANG00000010913	1:1	756228
ENSRNOG00000006418	ENSPANG00000025551	1:1	636897
ENSRNOG00000006921	ENSPANG00000024273	1:1	750664
ENSRNOG00000007341	ENSPANG00000021337	1:1	759478
ENSRNOG00000007492	ENSPANG00000021334	1:1	542462
ENSRNOG00000007782	ENSPANG00000000802	1:1	709568
ENSRNOG00000031453	ENSPANG00000009619	1:1	784704
ENSRNOG00000009495	ENSPANG00000015298	1:1	549877
ENSRNOG00000024437	ENSPANG00000017706	1:1	764248
ENSRNOG00000024923	ENSPANG00000017151	1:1	308063
ENSRNOG00000012021	ENSPANG00000025055	1:1	796706
ENSRNOG00000034031	ENSPANG00000017515	1:1	804738
ENSRNOG00000012880	ENSPANG00000026277	1:1	824585
ENSRNOG00000012923	ENSPANG00000017428	1:1	651153
ENSRNOG00000012956	ENSPANG00000017426	1:1	824231
ENSRNOG00000034195	ENSPANG00000017517	1:1	
ENSRNOG00000014532	ENSPANG00000017516	1:1	671217
ENSRNOG00000014836	ENSPANG00000000627	1:1	685711
ENSRNOG00000058375	ENSPANG00000000626	1:1	303265
ENSRNOG00000015393	ENSPANG00000016749	1:1	547667
ENSRNOG00000023989	ENSPANG00000009942	1:1	856125
ENSRNOG00000015614	ENSPANG00000020364	1:1	549477
ENSRNOG00000015794	ENSPANG00000015299	1:1	782148
ENSRNOG00000015928	ENSPANG00000016616	1:1	846761
ENSRNOG00000016037	ENSPANG00000016615	1:1	270023
ENSRNOG00000047611	ENSPANG00000025552	1:1	811670
ENSRNOG00000051490	ENSPANG00000023857	1:1	
ENSRNOG00000027988	ENSPANG00000023855	1:1	808731
ENSRNOG00000016636	ENSPANG00000010914	1:1	529968
ENSRNOG00000016734	ENSPANG00000020628	1:1	553775
ENSRNOG00000016744	ENSPANG00000025554	1:1	550792
ENSRNOG00000032656	ENSPANG00000010915	1:1	762138
ENSRNOG00000007044	ENSPANG00000026135	1:1	
ENSRNOG00000033573	ENSPANG00000003908	1:1	549792
ENSRNOG00000007692	ENSPANG00000021782	1:1	835189
ENSRNOG00000007805	ENSPANG00000023992	1:1	757736
ENSRNOG00000008146	ENSPANG00000023990	1:1	834061
ENSRNOG00000008170	ENSPANG00000023989	1:1	553011
ENSRNOG00000008297	ENSPANG00000022564	1:1	785250
ENSRNOG00000008790	ENSPANG00000022715	1:1	839870
ENSRNOG00000027434	ENSPANG00000022713	1:1	794671
ENSRNOG00000008895	ENSPANG00000026281	1:1	730603
ENSRNOG00000009076	ENSPANG00000026279	1:1	530528
ENSRNOG00000009552	ENSPANG00000024778	1:1	738166
ENSRNOG00000010235	ENSPANG00000022565	1:1	812001
ENSRNOG00000010265	ENSPANG00000023202	1:1	
ENSRNOG00000010666	ENSPANG00000021786	1:1	837101
ENSRNOG00000010816	ENSPANG00000024499	1:1	749673
ENSRNOG00000010868	ENSPANG00000000384	1:1	800861
ENSRNOG00000010945	ENSPANG00000004093	1:1	499499
ENSRNOG00000012750	ENSPANG00000018788	1:1	
ENSRNOG00000029799	ENSPANG00000024779	1:1	551171
ENSRNOG00000013529	ENSPANG00000022566	1:1	550136
ENSRNOG00000013681	ENSPANG00000011732	1:1	710845
ENSRNOG00000013760	ENSPANG00000007528	1:1	562107
ENSRNOG00000032412	ENSPANG00000026136	1:1	
ENSRNOG00000053099	ENSPANG00000009944	n:1	
ENSRNOG00000028779	ENSPANG00000009944	n:1	
ENSRNOG00000049280	ENSPANG00000020369	n:1	
ENSRNOG00000046699	ENSPANG00000020369	n:1	279910
ENSRNOG00000014021	ENSPANG00000009740	1:1	804105
ENSRNOG00000026295	ENSPANG00000024780	1:1	814552
ENSRNOG00000014297	ENSPANG00000007529	1:1	813596
ENSRNOG00000014480	ENSPANG00000024119	1:1	854333
ENSRNOG00000026215	ENSPANG00000011734	1:1	305831
ENSRNOG00000014690	ENSPANG00000026137	1:1	811736
ENSRNOG00000014739	ENSPANG00000015717	1:1	550629
ENSRNOG00000052294	ENSPANG00000018564	1:1	723440
ENSRNOG00000042526	ENSPANG00000011735	n:m	
ENSRNOG00000042526	ENSPANG00000020818	n:m	
ENSRNOG00000042526	ENSPANG00000007530	n:m	723441
ENSRNOG00000028908	ENSPANG00000011735	n:m	723444
ENSRNOG00000028908	ENSPANG00000020818	n:m	
ENSRNOG00000028908	ENSPANG00000007530	n:m	
ENSRNOG00000014771	ENSPANG00000011736	1:1	553704
ENSRNOG00000031823	ENSPANG00000011735	n:m	
ENSRNOG00000031823	ENSPANG00000020818	n:m	
ENSRNOG00000031823	ENSPANG00000007530	n:m	
ENSRNOG00000031380	ENSPANG00000025058	1:1	762204
ENSRNOG00000026067	ENSPANG00000023204	1:1	
ENSRNOG00000045656	ENSPANG00000020820	1:1	752238
ENSRNOG00000014794	ENSPANG00000020554	1:1	747754
ENSRNOG00000014933	ENSPANG00000003909	1:1	839307
ENSRNOG00000015131	ENSPANG00000020370	1:1	547155
ENSRNOG00000015155	ENSPANG00000018565	1:1	557459
ENSRNOG00000053247	ENSPANG00000020821	1:1	822729
ENSRNOG00000015187	ENSPANG00000020556	1:1	782968
ENSRNOG00000015525	ENSPANG00000025060	1:1	532033
ENSRNOG00000015735	ENSPANG00000013948	1:1	532038
ENSRNOG00000015744	ENSPANG00000023390	1:1	308239
ENSRNOG00000015797	ENSPANG00000024785	1:1	303675
ENSRNOG00000015857	ENSPANG00000024784	1:1	718678
ENSRNOG00000016488	ENSPANG00000024783	1:1	671218
ENSRNOG00000016870	ENSPANG00000024782	1:1	818494
ENSRNOG00000017290	ENSPANG00000019639	1:1	794224
ENSRNOG00000017539	ENSPANG00000022398	1:1	262048
ENSRNOG00000018111	ENSPANG00000019640	1:1	756833
ENSRNOG00000017824	ENSPANG00000007531	1:1	551818
ENSRNOG00000018488	ENSPANG00000007532	1:1	706340
ENSRNOG00000018557	ENSPANG00000026139	1:1	552643
ENSRNOG00000018649	ENSPANG00000007533	1:1	778642
ENSRNOG00000018747	ENSPANG00000020557	1:1	795203
ENSRNOG00000019110	ENSPANG00000011739	1:1	265658
ENSRNOG00000019118	ENSPANG00000020910	1:1	547691
ENSRNOG00000029470	ENSPANG00000020822	n:1	
ENSRNOG00000025384	ENSPANG00000024500	1:1	548086
ENSRNOG00000019203	ENSPANG00000017608	1:1	748437
ENSRNOG00000019154	ENSPANG00000011740	1:1	776376
ENSRNOG00000005616	ENSPANG00000001325	1:1	793963
ENSRNOG00000006952	ENSPANG00000020461	1:1	802369
ENSRNOG00000007285	ENSPANG00000020822	n:1	843412
ENSRNOG00000007485	ENSPANG00000025064	1:1	839446
ENSRNOG00000007665	ENSPANG00000026147	1:1	865414
ENSRNOG00000007781	ENSPANG00000020560	1:1	767582
ENSRNOG00000008081	ENSPANG00000000820	1:1	547595
ENSRNOG00000008194	ENSPANG00000024121	1:1	497372
ENSRNOG00000046949	ENSPANG00000020914	1:1	777976
ENSRNOG00000008245	ENSPANG00000007535	1:1	819093
ENSRNOG00000008283	ENSPANG00000004894	1:1	847310
ENSRNOG00000008354	ENSPANG00000014247	1:1	547220
ENSRNOG00000009207	ENSPANG00000020781	1:1	303271
ENSRNOG00000060821	ENSPANG00000023207	1:1	787932
ENSRNOG00000009594	ENSPANG00000007536	1:1	551570
ENSRNOG00000025580	ENSPANG00000018403	1:1	851391
ENSRNOG00000060571	ENSPANG00000011164	1:1	
ENSRNOG00000057347	ENSPANG00000007537	1:1	744922
ENSRNOG00000010574	ENSPANG00000011165	1:1	529774
ENSRNOG00000010791	ENSPANG00000020916	1:1	798147
ENSRNOG00000010883	ENSPANG00000007538	1:1	845697
ENSRNOG00000010975	ENSPANG00000021104	1:1	792955
ENSRNOG00000010993	ENSPANG00000000450	1:1	489823
ENSRNOG00000025067	ENSPANG00000000373	1:1	755015
ENSRNOG00000054314	ENSPANG00000014248	1:1	268484
ENSRNOG00000012175	ENSPANG00000021791	1:1	833184
ENSRNOG00000049484	ENSPANG00000023209	1:1	523683
ENSRNOG00000050035	ENSPANG00000021792	1:1	560689
ENSRNOG00000012762	ENSPANG00000021108	1:1	829883
ENSRNOG00000048433	ENSPANG00000003945	1:1	266495
ENSRNOG00000021787	ENSPANG00000020786	1:1	812599
ENSRNOG00000036747	ENSPANG00000008564	1:1	
ENSRNOG00000012906	ENSPANG00000020784	1:1	553129
ENSRNOG00000013062	ENSPANG00000020783	1:1	818974
ENSRNOG00000050932	ENSPANG00000021793	1:1	804307
ENSRNOG00000013196	ENSPANG00000021794	1:1	838597
ENSRNOG00000004372	ENSPANG00000005901	1:1	553798
ENSRNOG00000004451	ENSPANG00000023590	1:1	658079
ENSRNOG00000004466	ENSPANG00000021797	1:1	748264
ENSRNOG00000004479	ENSPANG00000021795	1:1	547259
ENSRNOG00000004775	ENSPANG00000020917	1:1	547364
ENSRNOG00000021560	ENSPANG00000020918	1:1	816259
ENSRNOG00000005083	ENSPANG00000018566	1:1	848610
ENSRNOG00000021551	ENSPANG00000022758	1:1	738997
ENSRNOG00000005235	ENSPANG00000023210	1:1	259053
ENSRNOG00000005246	ENSPANG00000024505	1:1	808752
ENSRNOG00000053384	ENSPANG00000024504	1:1	830956
ENSRNOG00000006732	ENSPANG00000024503	1:1	857340
ENSRNOG00000021295	ENSPANG00000024502	1:1	845343
ENSRNOG00000006420	ENSPANG00000020919	1:1	825425
ENSRNOG00000046120	ENSPANG00000006129	1:1	834113
ENSRNOG00000028661	ENSPANG00000014250	1:1	703874
ENSRNOG00000028616	ENSPANG00000022759	1:1	862558
ENSRNOG00000006314	ENSPANG00000023211	1:1	761635
ENSRNOG00000050404	ENSPANG00000005902	1:1	816198
ENSRNOG00000028533	ENSPANG00000026178	1:1	812821
ENSRNOG00000005762	ENSPANG00000022760	1:1	522122
ENSRNOG00000005331	ENSPANG00000022764	1:1	657076
ENSRNOG00000028440	ENSPANG00000022762	1:1	829224
ENSRNOG00000005281	ENSPANG00000026180	1:1	795545
ENSRNOG00000028384	ENSPANG00000020629	1:1	
ENSRNOG00000047374	ENSPANG00000020508	1:1	555761
ENSRNOG00000047874	ENSPANG00000011168	1:1	816653
ENSRNOG00000050697	ENSPANG00000020630	1:1	767906
ENSRNOG00000046151	ENSPANG00000019323	1:1	696205
ENSRNOG00000049912	ENSPANG00000011744	n:1	
ENSRNOG00000024693	ENSPANG00000000370	1:1	800552
ENSRNOG00000007477	ENSPANG00000000369	1:1	805573
ENSRNOG00000057996	ENSPANG00000020631	1:1	805584
ENSRNOG00000061690	ENSPANG00000020632	1:1	796949
ENSRNOG00000053869	ENSPANG00000018275	1:1	809210
ENSRNOG00000053607	ENSPANG00000015362	1:1	813045
ENSRNOG00000053332	ENSPANG00000021462	1:1	753878
ENSRNOG00000052405	ENSPANG00000011746	1:1	551460
ENSRNOG00000054497	ENSPANG00000022570	1:1	
ENSRNOG00000054557	ENSPANG00000011747	1:1	550100
ENSRNOG00000056853	ENSPANG00000020513	1:1	489595
ENSRNOG00000060010	ENSPANG00000020512	1:1	551595
ENSRNOG00000059919	ENSPANG00000024124	1:1	866097
ENSRNOG00000061153	ENSPANG00000011170	1:1	657299
ENSRNOG00000057756	ENSPANG00000011171	1:1	497409
ENSRNOG00000055984	ENSPANG00000021463	1:1	846382
ENSRNOG00000053691	ENSPANG00000025595	1:1	850181
ENSRNOG00000060449	ENSPANG00000021054	n:1	
ENSRNOG00000051420	ENSPANG00000018573	1:1	811578
ENSRNOG00000057245	ENSPANG00000018571	1:1	803760
ENSRNOG00000053430	ENSPANG00000014254	1:1	548652
ENSRNOG00000028708	ENSPANG00000014255	1:1	657359
ENSRNOG00000009355	ENSPANG00000014256	1:1	711703
ENSRNOG00000045955	ENSPANG00000011174	1:1	549803
ENSRNOG00000009531	ENSPANG00000024126	1:1	549829
ENSRNOG00000061199	ENSPANG00000021056	1:1	260589
ENSRNOG00000009936	ENSPANG00000026186	1:1	550208
ENSRNOG00000010180	ENSPANG00000011748	1:1	755411
ENSRNOG00000010275	ENSPANG00000011749	1:1	547051
ENSRNOG00000010312	ENSPANG00000014258	1:1	798787
ENSRNOG00000027015	ENSPANG00000021472	1:1	267701
ENSRNOG00000043311	ENSPANG00000021470	1:1	848676
ENSRNOG00000031834	ENSPANG00000011180	1:1	787424
ENSRNOG00000043150	ENSPANG00000001218	1:1	495445
ENSRNOG00000010326	ENSPANG00000001217	1:1	553272
ENSRNOG00000011202	ENSPANG00000011181	1:1	637268
