mouse_ID	baboon_ID	orthotype	OMAgroup
ENSMUSG00000071654	ENSPANG00000002368	1:1	764822
ENSMUSG00000071652	ENSPANG00000005282	1:1	843024
ENSMUSG00000071650	ENSPANG00000010909	1:1	683972
ENSMUSG00000071649	ENSPANG00000005376	1:1	822658
ENSMUSG00000071648	ENSPANG00000015653	1:1	304662
ENSMUSG00000071647	ENSPANG00000012313	1:1	549814
ENSMUSG00000071646	ENSPANG00000005452	1:1	845588
ENSMUSG00000071645	ENSPANG00000010908	1:1	836337
ENSMUSG00000071644	ENSPANG00000003106	1:1	839865
ENSMUSG00000069833	ENSPANG00000012131	1:1	553987
ENSMUSG00000024653	ENSPANG00000019204	1:1	304567
ENSMUSG00000024654	ENSPANG00000011234	1:1	
ENSMUSG00000067608	ENSPANG00000017144	n:1	
ENSMUSG00000096872	ENSPANG00000017305	1:m	
ENSMUSG00000096872	ENSPANG00000005851	1:m	304563
ENSMUSG00000024660	ENSPANG00000016661	1:1	550225
ENSMUSG00000024661	ENSPANG00000016662	1:1	860877
ENSMUSG00000037418	ENSPANG00000016663	1:1	773716
ENSMUSG00000024663	ENSPANG00000023599	1:1	800536
ENSMUSG00000024664	ENSPANG00000016422	1:1	691941
ENSMUSG00000024665	ENSPANG00000015652	1:1	691935
ENSMUSG00000010663	ENSPANG00000013646	1:1	691938
ENSMUSG00000024742	ENSPANG00000011882	1:1	865359
ENSMUSG00000036372	ENSPANG00000005281	1:1	650563
ENSMUSG00000036098	ENSPANG00000013413	1:1	836287
ENSMUSG00000035735	ENSPANG00000013480	1:1	515895
ENSMUSG00000090291	ENSPANG00000023823	1:1	553585
ENSMUSG00000035179	ENSPANG00000011447	1:1	769155
ENSMUSG00000024668	ENSPANG00000023744	1:1	855190
ENSMUSG00000034820	ENSPANG00000006037	1:1	552915
ENSMUSG00000024667	ENSPANG00000013645	1:1	727183
ENSMUSG00000024666	ENSPANG00000005451	1:1	813284
ENSMUSG00000034445	ENSPANG00000015259	1:1	853530
ENSMUSG00000034371	ENSPANG00000002763	1:1	836921
ENSMUSG00000024740	ENSPANG00000000242	1:1	541436
ENSMUSG00000043789	ENSPANG00000000243	1:1	554431
ENSMUSG00000048832	ENSPANG00000012312	1:1	549989
ENSMUSG00000024669	ENSPANG00000017382	1:1	268587
ENSMUSG00000024737	ENSPANG00000015258	1:1	548177
ENSMUSG00000024736	ENSPANG00000005951	1:1	842844
ENSMUSG00000034659	ENSPANG00000024046	1:1	778520
ENSMUSG00000024735	ENSPANG00000002762	1:1	547043
ENSMUSG00000024734	ENSPANG00000024909	1:1	267574
ENSMUSG00000034117	ENSPANG00000014069	1:1	270010
ENSMUSG00000024732	ENSPANG00000019203	1:1	740909
ENSMUSG00000067571	ENSPANG00000023499	1:1	689856
ENSMUSG00000094584	ENSPANG00000007471	1:1	269917
ENSMUSG00000024730	ENSPANG00000013644	1:1	689857
ENSMUSG00000057240	ENSPANG00000016294	1:1	742575
ENSMUSG00000101031	ENSPANG00000016979	1:1	273517
ENSMUSG00000024673	ENSPANG00000016129	1:1	776435
ENSMUSG00000054523	ENSPANG00000009433	1:1	518641
ENSMUSG00000024672	ENSPANG00000002367	1:1	748469
ENSMUSG00000101389	ENSPANG00000014453	1:m	518640
ENSMUSG00000101389	ENSPANG00000012676	1:m	
ENSMUSG00000079419	ENSPANG00000010273	n:m	
ENSMUSG00000079419	ENSPANG00000015257	n:m	
ENSMUSG00000024677	ENSPANG00000010273	n:m	278214
ENSMUSG00000024677	ENSPANG00000015257	n:m	
ENSMUSG00000024679	ENSPANG00000010273	n:m	
ENSMUSG00000024679	ENSPANG00000015257	n:m	274602
ENSMUSG00000024680	ENSPANG00000013725	1:1	776436
ENSMUSG00000024681	ENSPANG00000010801	1:1	721145
ENSMUSG00000055895	ENSPANG00000019181	1:1	304540
ENSMUSG00000024682	ENSPANG00000015651	1:1	767634
ENSMUSG00000024683	ENSPANG00000010272	1:1	848481
ENSMUSG00000041488	ENSPANG00000010433	1:1	795551
ENSMUSG00000024687	ENSPANG00000023498	1:1	497410
ENSMUSG00000067529	ENSPANG00000016812	1:1	657468
ENSMUSG00000067528	ENSPANG00000007881	n:1	
ENSMUSG00000067526	ENSPANG00000007881	n:1	271937
ENSMUSG00000044994	ENSPANG00000007881	n:1	
ENSMUSG00000067524	ENSPANG00000008362	1:1	272050
ENSMUSG00000067522	ENSPANG00000003963	1:1	271901
ENSMUSG00000067519	ENSPANG00000001584	n:1	
ENSMUSG00000060049	ENSPANG00000001584	n:1	
ENSMUSG00000095640	ENSPANG00000001584	n:1	
ENSMUSG00000096436	ENSPANG00000001584	n:1	271721
ENSMUSG00000109328	ENSPANG00000014155	1:1	271433
ENSMUSG00000046805	ENSPANG00000004504	1:1	762126
ENSMUSG00000039982	ENSPANG00000005850	1:1	657157
ENSMUSG00000024691	ENSPANG00000010906	1:1	780227
ENSMUSG00000063683	ENSPANG00000013479	1:1	
ENSMUSG00000079415	ENSPANG00000013643	1:1	304538
ENSMUSG00000024695	ENSPANG00000010800	1:1	552766
ENSMUSG00000024696	ENSPANG00000017207	1:1	548984
ENSMUSG00000046272	ENSPANG00000016128	1:1	272214
ENSMUSG00000046913	ENSPANG00000014068	n:1	693667
ENSMUSG00000057503	ENSPANG00000014068	n:1	
ENSMUSG00000049015	ENSPANG00000007879	n:1	
ENSMUSG00000063777	ENSPANG00000007879	n:1	271732
ENSMUSG00000061387	ENSPANG00000003752	n:1	271978
ENSMUSG00000051156	ENSPANG00000019202	1:1	
ENSMUSG00000109520	ENSPANG00000003752	n:1	
ENSMUSG00000044040	ENSPANG00000005265	1:1	271848
ENSMUSG00000054526	ENSPANG00000014416	1:1	271938
ENSMUSG00000024642	ENSPANG00000024903	1:1	551313
ENSMUSG00000041491	ENSPANG00000024901	1:1	829386
ENSMUSG00000024639	ENSPANG00000024900	1:1	498833
ENSMUSG00000024697	ENSPANG00000024922	1:1	498841
ENSMUSG00000046230	ENSPANG00000024938	1:1	529991
ENSMUSG00000056829	ENSPANG00000024937	1:1	794960
ENSMUSG00000039126	ENSPANG00000024936	1:1	556474
ENSMUSG00000038843	ENSPANG00000011524	1:1	738995
ENSMUSG00000024725	ENSPANG00000024933	1:1	549800
ENSMUSG00000037847	ENSPANG00000024931	1:1	756218
ENSMUSG00000024726	ENSPANG00000024930	1:1	856331
ENSMUSG00000047044	ENSPANG00000024929	1:1	709574
ENSMUSG00000024727	ENSPANG00000024928	1:1	800779
ENSMUSG00000036192	ENSPANG00000024927	1:1	791413
ENSMUSG00000024659	ENSPANG00000024926	1:1	548040
ENSMUSG00000053279	ENSPANG00000024925	1:1	661726
ENSMUSG00000024749	ENSPANG00000024924	1:1	696918
ENSMUSG00000024750	ENSPANG00000025072	1:1	817735
ENSMUSG00000058624	ENSPANG00000025079	1:1	855250
ENSMUSG00000079382	ENSPANG00000025078	1:1	751523
ENSMUSG00000035171	ENSPANG00000025077	1:1	552786
ENSMUSG00000047368	ENSPANG00000025076	1:1	548003
ENSMUSG00000024754	ENSPANG00000025075	1:1	656297
ENSMUSG00000052387	ENSPANG00000025073	1:1	800773
ENSMUSG00000033863	ENSPANG00000025104	1:1	781652
ENSMUSG00000024943	ENSPANG00000025102	1:1	547028
ENSMUSG00000033207	ENSPANG00000025101	1:1	552085
ENSMUSG00000033053	ENSPANG00000025100	1:1	775672
ENSMUSG00000044424	ENSPANG00000008797	n:1	
ENSMUSG00000051255	ENSPANG00000013149	n:1	
ENSMUSG00000074925	ENSPANG00000025099	1:1	765317
ENSMUSG00000024897	ENSPANG00000025107	1:1	806086
ENSMUSG00000071604	ENSPANG00000025108	1:1	823577
ENSMUSG00000024812	ENSPANG00000025110	1:1	799716
ENSMUSG00000059363	ENSPANG00000025109	1:1	864334
ENSMUSG00000024867	ENSPANG00000025113	1:1	671111
ENSMUSG00000074922	ENSPANG00000025112	1:1	783493
ENSMUSG00000048572	ENSPANG00000025115	1:1	755699
ENSMUSG00000041731	ENSPANG00000025114	1:1	815755
ENSMUSG00000058927	ENSPANG00000013672	n:m	
ENSMUSG00000058927	ENSPANG00000002060	n:m	
ENSMUSG00000051490	ENSPANG00000009332	1:1	
ENSMUSG00000024878	ENSPANG00000025116	1:1	832086
ENSMUSG00000052085	ENSPANG00000025117	1:1	685652
ENSMUSG00000032702	ENSPANG00000025125	1:1	767580
ENSMUSG00000024837	ENSPANG00000025124	1:1	824075
ENSMUSG00000042372	ENSPANG00000025123	1:1	826325
ENSMUSG00000048138	ENSPANG00000025122	1:1	808424
ENSMUSG00000024921	ENSPANG00000025121	1:1	548458
ENSMUSG00000047298	ENSPANG00000025119	1:1	710840
ENSMUSG00000041360	ENSPANG00000025118	1:1	547556
ENSMUSG00000040929	ENSPANG00000025143	1:1	782552
ENSMUSG00000052942	ENSPANG00000025157	1:1	780237
ENSMUSG00000024935	ENSPANG00000025156	1:1	507668
ENSMUSG00000064202	ENSPANG00000025154	1:1	782728
ENSMUSG00000040105	ENSPANG00000025155	1:1	489732
ENSMUSG00000024780	ENSPANG00000025153	1:1	830081
ENSMUSG00000024782	ENSPANG00000025152	1:1	864439
ENSMUSG00000024785	ENSPANG00000025151	1:1	825046
ENSMUSG00000024789	ENSPANG00000025145	1:1	818559
ENSMUSG00000050957	ENSPANG00000025144	1:1	305708
ENSMUSG00000039097	ENSPANG00000025168	1:1	758980
ENSMUSG00000016495	ENSPANG00000025170	1:1	854204
ENSMUSG00000016496	ENSPANG00000025169	1:1	784732
ENSMUSG00000016498	ENSPANG00000025172	1:1	784731
ENSMUSG00000038658	ENSPANG00000025173	1:1	829508
ENSMUSG00000046324	ENSPANG00000025174	1:1	822781
ENSMUSG00000024806	ENSPANG00000025182	1:1	745992
ENSMUSG00000046138	ENSPANG00000025181	1:1	551959
ENSMUSG00000074909	ENSPANG00000025180	1:1	858803
ENSMUSG00000024810	ENSPANG00000025179	1:1	752289
ENSMUSG00000024815	ENSPANG00000009584	1:1	813949
ENSMUSG00000024817	ENSPANG00000025178	1:1	776439
ENSMUSG00000024827	ENSPANG00000025177	1:1	653836
ENSMUSG00000024863	ENSPANG00000022003	1:1	556384
ENSMUSG00000024868	ENSPANG00000021994	1:1	304375
ENSMUSG00000053536	ENSPANG00000021991	1:1	552613
ENSMUSG00000052595	ENSPANG00000021988	1:1	
ENSMUSG00000024887	ENSPANG00000021983	1:1	834871
ENSMUSG00000040451	ENSPANG00000021979	1:1	689069
ENSMUSG00000062456	ENSPANG00000003718	n:m	
ENSMUSG00000062456	ENSPANG00000017541	n:m	855873
ENSMUSG00000024896	ENSPANG00000021975	1:1	703742
ENSMUSG00000024899	ENSPANG00000021893	1:1	846271
ENSMUSG00000013662	ENSPANG00000021894	1:1	848768
ENSMUSG00000013663	ENSPANG00000021897	1:1	515437
ENSMUSG00000037603	ENSPANG00000018183	n:1	
ENSMUSG00000024768	ENSPANG00000021820	1:1	795979
ENSMUSG00000024771	ENSPANG00000021817	1:1	795980
ENSMUSG00000024770	ENSPANG00000021816	1:1	795982
ENSMUSG00000056078	ENSPANG00000021739	1:1	795981
ENSMUSG00000024774	ENSPANG00000021742	1:1	276822
ENSMUSG00000024776	ENSPANG00000021744	1:1	542357
ENSMUSG00000035783	ENSPANG00000021748	1:1	784108
ENSMUSG00000024778	ENSPANG00000021750	1:1	831747
ENSMUSG00000050370	ENSPANG00000003360	1:1	648219
ENSMUSG00000024781	ENSPANG00000021738	1:1	795977
ENSMUSG00000045932	ENSPANG00000021698	1:1	752226
ENSMUSG00000074896	ENSPANG00000021699	n:1	
ENSMUSG00000079339	ENSPANG00000010650	n:m	
ENSMUSG00000079339	ENSPANG00000021700	n:m	263736
ENSMUSG00000062488	ENSPANG00000021699	n:1	752225
ENSMUSG00000067297	ENSPANG00000010650	n:m	
ENSMUSG00000067297	ENSPANG00000021700	n:m	
ENSMUSG00000034459	ENSPANG00000010650	n:m	752227
ENSMUSG00000034459	ENSPANG00000021700	n:m	
ENSMUSG00000009378	ENSPANG00000021703	1:1	547398
ENSMUSG00000033610	ENSPANG00000021705	1:1	835115
ENSMUSG00000024795	ENSPANG00000021707	1:1	549061
ENSMUSG00000024798	ENSPANG00000021709	1:1	657339
ENSMUSG00000024800	ENSPANG00000021710	1:1	817283
ENSMUSG00000024803	ENSPANG00000021697	1:1	550177
ENSMUSG00000024805	ENSPANG00000021696	1:1	756362
ENSMUSG00000041180	ENSPANG00000021659	1:1	739660
ENSMUSG00000067279	ENSPANG00000021656	1:1	808474
ENSMUSG00000024811	ENSPANG00000021618	1:1	552131
ENSMUSG00000047632	ENSPANG00000005197	1:1	806100
ENSMUSG00000040565	ENSPANG00000021620	1:1	730380
ENSMUSG00000039652	ENSPANG00000021561	1:1	652005
ENSMUSG00000023307	ENSPANG00000021562	1:1	813460
ENSMUSG00000056999	ENSPANG00000021569	1:1	761731
ENSMUSG00000012443	ENSPANG00000021559	1:1	554305
ENSMUSG00000024986	ENSPANG00000021555	1:1	533155
ENSMUSG00000053799	ENSPANG00000021552	1:1	797151
ENSMUSG00000062432	ENSPANG00000021548	1:1	818965
ENSMUSG00000024987	ENSPANG00000021549	1:1	818958
ENSMUSG00000024989	ENSPANG00000021535	1:1	851646
ENSMUSG00000054200	ENSPANG00000021536	1:1	800232
ENSMUSG00000024990	ENSPANG00000021538	1:1	774933
ENSMUSG00000024992	ENSPANG00000021540	1:1	792119
ENSMUSG00000054237	ENSPANG00000021541	1:1	689632
ENSMUSG00000067242	ENSPANG00000021532	1:1	799524
ENSMUSG00000044026	ENSPANG00000021516	1:1	778628
ENSMUSG00000024998	ENSPANG00000021518	1:1	851630
ENSMUSG00000024999	ENSPANG00000021522	1:1	850306
ENSMUSG00000048720	ENSPANG00000021525	1:1	551101
ENSMUSG00000025002	ENSPANG00000021527	n:m	
ENSMUSG00000025002	ENSPANG00000016602	n:m	
ENSMUSG00000067231	ENSPANG00000021527	n:m	818988
ENSMUSG00000067231	ENSPANG00000016602	n:m	
ENSMUSG00000067229	ENSPANG00000021527	n:m	
ENSMUSG00000067229	ENSPANG00000016602	n:m	
ENSMUSG00000032808	ENSPANG00000021527	n:m	
ENSMUSG00000032808	ENSPANG00000016602	n:m	
ENSMUSG00000025003	ENSPANG00000021527	n:m	
ENSMUSG00000025003	ENSPANG00000016602	n:m	
ENSMUSG00000054827	ENSPANG00000021511	1:1	
ENSMUSG00000060613	ENSPANG00000021950	1:1	819033
ENSMUSG00000055044	ENSPANG00000021477	1:1	787743
ENSMUSG00000025006	ENSPANG00000021480	1:1	830696
ENSMUSG00000025007	ENSPANG00000021474	1:1	861280
ENSMUSG00000025008	ENSPANG00000021457	1:1	764689
ENSMUSG00000048120	ENSPANG00000021459	1:1	742258
ENSMUSG00000108929	ENSPANG00000021446	1:1	516607
ENSMUSG00000025010	ENSPANG00000021449	1:1	752865
ENSMUSG00000049164	ENSPANG00000021450	1:1	836132
ENSMUSG00000061132	ENSPANG00000021417	1:1	551064
ENSMUSG00000025014	ENSPANG00000021421	1:1	740347
ENSMUSG00000050121	ENSPANG00000021423	1:1	263758
ENSMUSG00000025013	ENSPANG00000021427	1:1	552130
ENSMUSG00000025016	ENSPANG00000021412	1:1	531079
ENSMUSG00000025017	ENSPANG00000021373	1:1	792999
ENSMUSG00000090673	ENSPANG00000021376	1:1	774526
ENSMUSG00000025154	ENSPANG00000021365	1:1	734478
ENSMUSG00000067199	ENSPANG00000021367	n:m	727410
ENSMUSG00000067199	ENSPANG00000021368	n:m	
ENSMUSG00000047604	ENSPANG00000021367	n:m	
ENSMUSG00000047604	ENSPANG00000021368	n:m	727411
ENSMUSG00000035049	ENSPANG00000021360	1:1	864258
ENSMUSG00000011752	ENSPANG00000021321	1:1	
ENSMUSG00000034321	ENSPANG00000021324	1:1	787680
ENSMUSG00000025157	ENSPANG00000021326	1:1	514619
ENSMUSG00000025159	ENSPANG00000021328	1:1	781428
ENSMUSG00000025171	ENSPANG00000021352	1:1	497191
ENSMUSG00000025172	ENSPANG00000021351	1:1	840992
ENSMUSG00000025176	ENSPANG00000021289	1:1	854700
ENSMUSG00000049670	ENSPANG00000021290	1:1	547886
ENSMUSG00000025178	ENSPANG00000021292	1:1	675291
ENSMUSG00000018821	ENSPANG00000021293	1:1	262117
ENSMUSG00000044345	ENSPANG00000021294	1:1	303401
ENSMUSG00000018820	ENSPANG00000021295	1:1	823408
ENSMUSG00000018822	ENSPANG00000021296	1:1	833459
ENSMUSG00000042532	ENSPANG00000021297	1:1	516006
ENSMUSG00000042401	ENSPANG00000021299	1:1	551437
ENSMUSG00000025184	ENSPANG00000021301	1:1	774572
ENSMUSG00000025185	ENSPANG00000021302	1:1	552217
ENSMUSG00000060224	ENSPANG00000021303	1:1	859448
ENSMUSG00000025188	ENSPANG00000021281	1:1	823879
ENSMUSG00000025189	ENSPANG00000021286	1:1	524207
ENSMUSG00000025190	ENSPANG00000021288	1:1	793531
ENSMUSG00000044220	ENSPANG00000021255	1:1	800856
ENSMUSG00000040414	ENSPANG00000021257	1:1	497989
ENSMUSG00000025192	ENSPANG00000021258	1:1	742257
ENSMUSG00000040018	ENSPANG00000021260	1:1	856350
ENSMUSG00000025193	ENSPANG00000021229	1:1	742088
ENSMUSG00000025194	ENSPANG00000021230	1:1	548027
ENSMUSG00000025196	ENSPANG00000021233	1:1	797849
ENSMUSG00000025198	ENSPANG00000021228	1:1	846974
ENSMUSG00000025199	ENSPANG00000021197	1:1	785638
ENSMUSG00000025200	ENSPANG00000010712	1:m	
ENSMUSG00000025200	ENSPANG00000021205	1:m	658788
ENSMUSG00000057506	ENSPANG00000021207	1:1	515993
ENSMUSG00000037578	ENSPANG00000021208	1:1	739558
ENSMUSG00000025202	ENSPANG00000021194	n:1	
ENSMUSG00000025203	ENSPANG00000021194	n:1	
ENSMUSG00000037071	ENSPANG00000021194	n:1	
ENSMUSG00000036961	ENSPANG00000021165	1:1	843689
ENSMUSG00000051984	ENSPANG00000021167	1:1	809151
ENSMUSG00000025204	ENSPANG00000001479	1:m	
ENSMUSG00000025204	ENSPANG00000016501	1:m	
ENSMUSG00000025204	ENSPANG00000021170	1:m	857506
ENSMUSG00000036450	ENSPANG00000021163	1:1	764013
ENSMUSG00000004231	ENSPANG00000021132	1:1	779588
ENSMUSG00000036097	ENSPANG00000021133	1:1	719356
ENSMUSG00000025207	ENSPANG00000021137	1:1	837137
ENSMUSG00000025208	ENSPANG00000021122	1:1	850855
ENSMUSG00000025209	ENSPANG00000021123	1:1	730019
ENSMUSG00000035342	ENSPANG00000021126	1:1	551438
ENSMUSG00000074818	ENSPANG00000021127	1:1	266558
ENSMUSG00000025212	ENSPANG00000021121	1:1	862630
ENSMUSG00000025213	ENSPANG00000021061	1:1	764337
ENSMUSG00000025215	ENSPANG00000021063	1:1	809794
ENSMUSG00000025216	ENSPANG00000021064	1:1	833514
ENSMUSG00000025217	ENSPANG00000021065	1:1	547490
ENSMUSG00000025218	ENSPANG00000021067	1:1	740344
ENSMUSG00000041035	ENSPANG00000021068	1:1	751382
ENSMUSG00000040913	ENSPANG00000021059	1:1	856324
ENSMUSG00000025219	ENSPANG00000021045	1:1	796817
ENSMUSG00000056209	ENSPANG00000021046	1:1	766788
ENSMUSG00000025220	ENSPANG00000021048	1:1	839832
ENSMUSG00000025221	ENSPANG00000021049	1:1	548413
ENSMUSG00000039901	ENSPANG00000021051	1:1	804023
ENSMUSG00000074811	ENSPANG00000004207	1:1	775643
ENSMUSG00000025223	ENSPANG00000021043	1:1	709653
ENSMUSG00000055491	ENSPANG00000021042	1:1	834745
ENSMUSG00000015176	ENSPANG00000021014	1:1	548673
ENSMUSG00000038754	ENSPANG00000021015	1:1	650977
ENSMUSG00000025229	ENSPANG00000021020	1:1	746045
ENSMUSG00000025224	ENSPANG00000021018	1:1	516236
ENSMUSG00000025225	ENSPANG00000021013	1:1	848205
ENSMUSG00000037126	ENSPANG00000021011	1:1	
ENSMUSG00000025226	ENSPANG00000021009	1:1	550152
ENSMUSG00000036748	ENSPANG00000020984	1:1	
ENSMUSG00000025227	ENSPANG00000020985	1:1	549862
ENSMUSG00000025228	ENSPANG00000020986	1:1	784103
ENSMUSG00000025231	ENSPANG00000020987	1:1	855058
ENSMUSG00000025034	ENSPANG00000020989	1:1	766766
ENSMUSG00000025036	ENSPANG00000020991	1:1	862629
ENSMUSG00000047731	ENSPANG00000020983	1:1	818701
ENSMUSG00000003555	ENSPANG00000020982	1:1	818962
ENSMUSG00000062376	ENSPANG00000020979	1:1	780224
ENSMUSG00000003559	ENSPANG00000020981	1:1	537160
ENSMUSG00000064105	ENSPANG00000020976	1:1	524199
ENSMUSG00000025041	ENSPANG00000020954	1:1	726858
ENSMUSG00000034336	ENSPANG00000020956	1:1	554426
ENSMUSG00000025050	ENSPANG00000020957	1:1	756364
ENSMUSG00000025049	ENSPANG00000020958	1:1	547024
ENSMUSG00000071528	ENSPANG00000007266	1:1	805001
ENSMUSG00000025047	ENSPANG00000020959	1:1	529372
ENSMUSG00000033033	ENSPANG00000020960	1:1	843082
ENSMUSG00000079258	ENSPANG00000020961	1:1	818099
ENSMUSG00000094219	ENSPANG00000020953	1:1	801476
ENSMUSG00000006435	ENSPANG00000020952	1:1	849854
ENSMUSG00000053617	ENSPANG00000020925	1:1	551035
ENSMUSG00000042694	ENSPANG00000020926	1:1	543846
ENSMUSG00000025060	ENSPANG00000020927	1:1	548453
ENSMUSG00000025064	ENSPANG00000020929	1:1	550606
ENSMUSG00000044948	ENSPANG00000020924	1:1	549424
ENSMUSG00000025068	ENSPANG00000020878	1:m	839898
ENSMUSG00000025068	ENSPANG00000017112	1:m	
ENSMUSG00000025069	ENSPANG00000020880	1:1	839862
ENSMUSG00000046585	ENSPANG00000020883	1:1	547746
ENSMUSG00000063434	ENSPANG00000020877	1:1	748241
ENSMUSG00000043531	ENSPANG00000020876	1:1	748242
ENSMUSG00000035804	ENSPANG00000014163	n:1	
ENSMUSG00000025027	ENSPANG00000020802	1:1	808648
ENSMUSG00000025026	ENSPANG00000020803	1:1	834381
ENSMUSG00000025025	ENSPANG00000020804	1:1	811478
ENSMUSG00000025024	ENSPANG00000020805	1:1	782027
ENSMUSG00000034765	ENSPANG00000020806	1:1	709082
ENSMUSG00000071497	ENSPANG00000014057	n:1	862462
ENSMUSG00000024974	ENSPANG00000020807	1:1	547003
ENSMUSG00000043639	ENSPANG00000020808	1:1	815692
ENSMUSG00000024975	ENSPANG00000020809	1:1	671044
ENSMUSG00000024976	ENSPANG00000020801	1:1	549084
ENSMUSG00000024979	ENSPANG00000020793	1:1	808449
ENSMUSG00000055523	ENSPANG00000020794	1:1	553130
ENSMUSG00000024981	ENSPANG00000020795	1:1	547576
ENSMUSG00000024982	ENSPANG00000020796	1:1	839235
ENSMUSG00000024983	ENSPANG00000020798	1:1	722970
ENSMUSG00000024985	ENSPANG00000020799	1:1	
ENSMUSG00000025075	ENSPANG00000020791	1:1	555692
ENSMUSG00000049134	ENSPANG00000020790	1:1	266100
ENSMUSG00000025076	ENSPANG00000020745	1:1	
ENSMUSG00000035818	ENSPANG00000020746	1:1	772954
ENSMUSG00000025077	ENSPANG00000020747	1:1	804759
ENSMUSG00000025078	ENSPANG00000020749	1:1	510779
ENSMUSG00000035173	ENSPANG00000020751	1:1	548351
ENSMUSG00000025081	ENSPANG00000020752	1:1	826192
ENSMUSG00000025082	ENSPANG00000020743	1:1	804102
ENSMUSG00000025083	ENSPANG00000020708	1:1	774048
ENSMUSG00000033478	ENSPANG00000020711	1:1	802301
ENSMUSG00000025086	ENSPANG00000020712	1:1	860956
ENSMUSG00000054843	ENSPANG00000020713	1:1	830206
ENSMUSG00000025089	ENSPANG00000020715	1:1	749821
ENSMUSG00000025090	ENSPANG00000020716	1:1	813040
ENSMUSG00000046008	ENSPANG00000020718	1:1	
ENSMUSG00000042179	ENSPANG00000020719	1:1	762678
ENSMUSG00000025091	ENSPANG00000020721	1:1	762677
ENSMUSG00000026931	ENSPANG00000020741	1:1	728950
ENSMUSG00000025092	ENSPANG00000020739	1:1	815359
ENSMUSG00000041362	ENSPANG00000020735	1:1	848109
ENSMUSG00000006270	ENSPANG00000020704	1:1	714602
ENSMUSG00000040901	ENSPANG00000020705	1:1	749657
ENSMUSG00000074746	ENSPANG00000020702	1:1	845922
ENSMUSG00000067038	ENSPANG00000016805	n:m	
ENSMUSG00000067038	ENSPANG00000019394	n:m	766653
ENSMUSG00000043969	ENSPANG00000020616	1:1	797242
ENSMUSG00000040022	ENSPANG00000020617	1:1	548606
ENSMUSG00000057858	ENSPANG00000020620	1:1	786005
ENSMUSG00000045052	ENSPANG00000020621	1:1	270432
ENSMUSG00000033417	ENSPANG00000020622	1:1	847095
ENSMUSG00000072437	ENSPANG00000000318	1:1	709738
ENSMUSG00000024991	ENSPANG00000020615	1:1	547062
ENSMUSG00000024993	ENSPANG00000020611	1:1	842513
ENSMUSG00000063698	ENSPANG00000020612	1:1	805000
ENSMUSG00000024997	ENSPANG00000020609	1:1	546878
ENSMUSG00000003228	ENSPANG00000020570	1:1	548559
ENSMUSG00000059326	ENSPANG00000018493	1:1	771163
ENSMUSG00000025902	ENSPANG00000017685	1:1	785229
ENSMUSG00000025903	ENSPANG00000009673	1:1	833705
ENSMUSG00000033813	ENSPANG00000018453	1:1	798661
ENSMUSG00000002459	ENSPANG00000017181	1:1	699388
ENSMUSG00000033793	ENSPANG00000015126	1:1	777160
ENSMUSG00000025905	ENSPANG00000009674	1:1	657320
ENSMUSG00000033774	ENSPANG00000008800	1:1	808262
ENSMUSG00000087247	ENSPANG00000015221	1:1	716348
ENSMUSG00000033740	ENSPANG00000009233	1:1	842673
ENSMUSG00000051285	ENSPANG00000013158	1:1	270521
ENSMUSG00000025909	ENSPANG00000017058	1:1	
ENSMUSG00000025911	ENSPANG00000018057	1:1	811083
ENSMUSG00000067879	ENSPANG00000026368	1:1	747558
ENSMUSG00000025912	ENSPANG00000008051	1:1	828416
ENSMUSG00000045210	ENSPANG00000015219	1:1	823887
ENSMUSG00000025915	ENSPANG00000024618	1:1	553882
ENSMUSG00000046101	ENSPANG00000009323	1:1	829572
ENSMUSG00000099032	ENSPANG00000017721	1:1	755663
ENSMUSG00000025916	ENSPANG00000024380	1:1	549426
ENSMUSG00000025917	ENSPANG00000008028	1:1	829734
ENSMUSG00000056763	ENSPANG00000009322	1:1	550876
ENSMUSG00000067851	ENSPANG00000009494	1:1	839445
ENSMUSG00000042501	ENSPANG00000009069	1:1	539174
ENSMUSG00000048960	ENSPANG00000001166	1:1	303904
ENSMUSG00000057715	ENSPANG00000008751	1:1	811346
ENSMUSG00000016918	ENSPANG00000024709	1:1	838942
ENSMUSG00000025938	ENSPANG00000021039	1:1	549153
ENSMUSG00000042414	ENSPANG00000024378	1:1	552866
ENSMUSG00000005886	ENSPANG00000009385	1:1	795277
ENSMUSG00000025935	ENSPANG00000021684	1:1	529238
ENSMUSG00000025937	ENSPANG00000006294	1:1	662018
ENSMUSG00000067813	ENSPANG00000013762	1:1	795300
ENSMUSG00000025932	ENSPANG00000018128	1:1	748439
ENSMUSG00000025930	ENSPANG00000024238	1:1	801779
ENSMUSG00000032769	ENSPANG00000009065	1:1	552033
ENSMUSG00000092083	ENSPANG00000018223	1:1	777977
ENSMUSG00000025925	ENSPANG00000025943	1:1	841051
ENSMUSG00000032719	ENSPANG00000024237	1:1	
ENSMUSG00000043716	ENSPANG00000004985	1:m	
