Transcript.ID	Gene.ID	Gene.Type
ENSDART00000085124	ENSDARG00000060430	protein_coding
ENSDART00000085135	ENSDARG00000060438	protein_coding
ENSDART00000085136	ENSDARG00000060439	protein_coding
ENSDART00000085142	ENSDARG00000060434	protein_coding
ENSDART00000085143	ENSDARG00000060435	protein_coding
ENSDART00000085158	ENSDARG00000060442	protein_coding
ENSDART00000085164	ENSDARG00000060445	protein_coding
ENSDART00000085165	ENSDARG00000036722	protein_coding
ENSDART00000085201	ENSDARG00000060457	protein_coding
ENSDART00000085210	ENSDARG00000060496	protein_coding
ENSDART00000085216	ENSDARG00000070522	protein_coding
ENSDART00000085219	ENSDARG00000013853	protein_coding
ENSDART00000085228	ENSDARG00000060469	protein_coding
ENSDART00000085230	ENSDARG00000060481	protein_coding
ENSDART00000085242	ENSDARG00000061214	protein_coding
ENSDART00000085251	ENSDARG00000060471	protein_coding
ENSDART00000085252	ENSDARG00000054251	protein_coding
ENSDART00000085253	ENSDARG00000060482	protein_coding
ENSDART00000085263	ENSDARG00000060484	protein_coding
ENSDART00000085277	ENSDARG00000060797	protein_coding
ENSDART00000085281	ENSDARG00000093374	protein_coding
ENSDART00000085282	ENSDARG00000060489	protein_coding
ENSDART00000085284	ENSDARG00000060504	protein_coding
ENSDART00000085290	ENSDARG00000052604	protein_coding
ENSDART00000085294	ENSDARG00000060498	protein_coding
ENSDART00000085295	ENSDARG00000060510	protein_coding
ENSDART00000085298	ENSDARG00000060500	protein_coding
ENSDART00000085304	ENSDARG00000060518	protein_coding
ENSDART00000085309	ENSDARG00000060501	protein_coding
ENSDART00000085314	ENSDARG00000067537	protein_coding
ENSDART00000085319	ENSDARG00000060506	protein_coding
ENSDART00000085335	ENSDARG00000060515	protein_coding
ENSDART00000085339	ENSDARG00000060512	protein_coding
ENSDART00000085361	ENSDARG00000052402	protein_coding
ENSDART00000085370	ENSDARG00000069953	protein_coding
ENSDART00000085371	ENSDARG00000060522	protein_coding
ENSDART00000085377	ENSDARG00000043571	protein_coding
ENSDART00000085387	ENSDARG00000060549	protein_coding
ENSDART00000085388	ENSDARG00000060526	protein_coding
ENSDART00000085395	ENSDARG00000060529	protein_coding
ENSDART00000085416	ENSDARG00000060537	protein_coding
ENSDART00000085438	ENSDARG00000060551	protein_coding
ENSDART00000085442	ENSDARG00000060554	protein_coding
ENSDART00000085453	ENSDARG00000060566	protein_coding
ENSDART00000085454	ENSDARG00000060559	protein_coding
ENSDART00000085472	ENSDARG00000004150	protein_coding
ENSDART00000085481	ENSDARG00000060564	protein_coding
ENSDART00000085498	ENSDARG00000055781	protein_coding
ENSDART00000085500	ENSDARG00000060569	protein_coding
ENSDART00000085505	ENSDARG00000060586	protein_coding
ENSDART00000085512	ENSDARG00000060584	protein_coding
ENSDART00000085522	ENSDARG00000077236	protein_coding
ENSDART00000085528	ENSDARG00000060597	protein_coding
ENSDART00000085531	ENSDARG00000060596	protein_coding
ENSDART00000085556	ENSDARG00000060627	protein_coding
ENSDART00000085559	ENSDARG00000068006	protein_coding
ENSDART00000085565	ENSDARG00000060600	protein_coding
ENSDART00000085573	ENSDARG00000060601	protein_coding
ENSDART00000085574	ENSDARG00000060609	protein_coding
ENSDART00000085612	ENSDARG00000060610	protein_coding
ENSDART00000085624	ENSDARG00000060618	protein_coding
ENSDART00000085631	ENSDARG00000074233	protein_coding
ENSDART00000085636	ENSDARG00000060631	protein_coding
ENSDART00000085645	ENSDARG00000060633	protein_coding
ENSDART00000085648	ENSDARG00000060620	protein_coding
ENSDART00000085661	ENSDARG00000060639	protein_coding
ENSDART00000085662	ENSDARG00000088984	protein_coding
ENSDART00000085666	ENSDARG00000029075	protein_coding
ENSDART00000085668	ENSDARG00000060641	protein_coding
ENSDART00000085675	ENSDARG00000060637	protein_coding
ENSDART00000085678	ENSDARG00000041304	protein_coding
ENSDART00000085684	ENSDARG00000060374	protein_coding
ENSDART00000085685	ENSDARG00000060645	protein_coding
ENSDART00000085693	ENSDARG00000001676	protein_coding
ENSDART00000085701	ENSDARG00000060646	protein_coding
ENSDART00000085716	ENSDARG00000010601	protein_coding
ENSDART00000085719	ENSDARG00000060656	protein_coding
ENSDART00000085728	ENSDARG00000060661	protein_coding
ENSDART00000085735	ENSDARG00000060687	protein_coding
ENSDART00000085736	ENSDARG00000060662	protein_coding
ENSDART00000085738	ENSDARG00000060671	protein_coding
ENSDART00000085743	ENSDARG00000060678	protein_coding
ENSDART00000085758	ENSDARG00000060679	protein_coding
ENSDART00000085761	ENSDARG00000077326	protein_coding
ENSDART00000085763	ENSDARG00000060682	protein_coding
ENSDART00000085764	ENSDARG00000076317	protein_coding
ENSDART00000085769	ENSDARG00000060683	protein_coding
ENSDART00000085774	ENSDARG00000060680	protein_coding
ENSDART00000085779	ENSDARG00000055750	protein_coding
ENSDART00000085786	ENSDARG00000060695	protein_coding
ENSDART00000085792	ENSDARG00000060688	protein_coding
ENSDART00000085821	ENSDARG00000060702	protein_coding
ENSDART00000085822	ENSDARG00000060705	protein_coding
ENSDART00000085824	ENSDARG00000060707	protein_coding
ENSDART00000085846	ENSDARG00000006350	protein_coding
ENSDART00000085855	ENSDARG00000060725	protein_coding
ENSDART00000085868	ENSDARG00000060734	protein_coding
ENSDART00000085888	ENSDARG00000060729	protein_coding
ENSDART00000085894	ENSDARG00000060745	protein_coding
ENSDART00000085903	ENSDARG00000060741	protein_coding
ENSDART00000085913	ENSDARG00000042091	protein_coding
ENSDART00000085926	ENSDARG00000012184	protein_coding
ENSDART00000085931	ENSDARG00000060783	protein_coding
ENSDART00000085943	ENSDARG00000060751	protein_coding
ENSDART00000085945	ENSDARG00000060748	protein_coding
ENSDART00000085969	ENSDARG00000068480	protein_coding
ENSDART00000085971	ENSDARG00000060758	protein_coding
ENSDART00000085976	ENSDARG00000060767	protein_coding
ENSDART00000085980	ENSDARG00000060768	protein_coding
ENSDART00000085989	ENSDARG00000069278	protein_coding
ENSDART00000085993	ENSDARG00000060766	protein_coding
ENSDART00000086001	ENSDARG00000060775	protein_coding
ENSDART00000086018	ENSDARG00000060785	protein_coding
ENSDART00000086040	ENSDARG00000060788	protein_coding
ENSDART00000086044	ENSDARG00000060796	protein_coding
ENSDART00000086047	ENSDARG00000060796	protein_coding
ENSDART00000086051	ENSDARG00000060808	protein_coding
ENSDART00000086053	ENSDARG00000078324	protein_coding
ENSDART00000086060	ENSDARG00000060798	protein_coding
ENSDART00000086064	ENSDARG00000060805	protein_coding
ENSDART00000086087	ENSDARG00000060868	protein_coding
ENSDART00000086094	ENSDARG00000060813	protein_coding
ENSDART00000086104	ENSDARG00000087574	protein_coding
ENSDART00000086115	ENSDARG00000060837	protein_coding
ENSDART00000086117	ENSDARG00000062134	protein_coding
ENSDART00000086131	ENSDARG00000060841	protein_coding
ENSDART00000086138	ENSDARG00000060830	protein_coding
ENSDART00000086143	ENSDARG00000060845	protein_coding
ENSDART00000086146	ENSDARG00000095913	protein_coding
ENSDART00000086156	ENSDARG00000060849	protein_coding
ENSDART00000086164	ENSDARG00000060854	protein_coding
ENSDART00000086166	ENSDARG00000075748	protein_coding
ENSDART00000086176	ENSDARG00000060853	protein_coding
ENSDART00000086181	ENSDARG00000060846	protein_coding
ENSDART00000086190	ENSDARG00000060860	protein_coding
ENSDART00000086201	ENSDARG00000029482	protein_coding
ENSDART00000086202	ENSDARG00000060875	protein_coding
ENSDART00000086211	ENSDARG00000052388	protein_coding
ENSDART00000086220	ENSDARG00000060871	protein_coding
ENSDART00000086227	ENSDARG00000060877	protein_coding
ENSDART00000086250	ENSDARG00000060885	protein_coding
ENSDART00000086260	ENSDARG00000060889	protein_coding
ENSDART00000086263	ENSDARG00000056726	protein_coding
ENSDART00000086281	ENSDARG00000069733	protein_coding
ENSDART00000086287	ENSDARG00000060900	protein_coding
ENSDART00000086296	ENSDARG00000060901	protein_coding
ENSDART00000086301	ENSDARG00000070317	protein_coding
ENSDART00000086333	ENSDARG00000060925	protein_coding
ENSDART00000086334	ENSDARG00000100731	protein_coding
ENSDART00000086335	ENSDARG00000060922	protein_coding
ENSDART00000086340	ENSDARG00000060929	protein_coding
ENSDART00000086375	ENSDARG00000060937	protein_coding
ENSDART00000086389	ENSDARG00000060941	protein_coding
ENSDART00000086397	ENSDARG00000060951	protein_coding
ENSDART00000086405	ENSDARG00000060944	protein_coding
ENSDART00000086407	ENSDARG00000060946	protein_coding
ENSDART00000086417	ENSDARG00000078649	protein_coding
ENSDART00000086434	ENSDARG00000046007	protein_coding
ENSDART00000086437	ENSDARG00000060954	protein_coding
ENSDART00000086443	ENSDARG00000060978	protein_coding
ENSDART00000086474	ENSDARG00000097228	protein_coding
ENSDART00000086490	ENSDARG00000060983	protein_coding
ENSDART00000086492	ENSDARG00000060980	protein_coding
ENSDART00000086495	ENSDARG00000060987	protein_coding
ENSDART00000086510	ENSDARG00000009870	protein_coding
ENSDART00000086511	ENSDARG00000060992	protein_coding
ENSDART00000086512	ENSDARG00000060994	protein_coding
ENSDART00000086516	ENSDARG00000061000	protein_coding
ENSDART00000086525	ENSDARG00000078887	protein_coding
ENSDART00000086531	ENSDARG00000061004	protein_coding
ENSDART00000086533	ENSDARG00000061039	protein_coding
ENSDART00000086534	ENSDARG00000061006	protein_coding
ENSDART00000086556	ENSDARG00000061021	protein_coding
ENSDART00000086564	ENSDARG00000061017	protein_coding
ENSDART00000086576	ENSDARG00000061031	protein_coding
ENSDART00000086578	ENSDARG00000061040	protein_coding
ENSDART00000086583	ENSDARG00000061023	protein_coding
ENSDART00000086592	ENSDARG00000061030	protein_coding
ENSDART00000086608	ENSDARG00000061048	protein_coding
ENSDART00000086613	ENSDARG00000067808	protein_coding
ENSDART00000086617	ENSDARG00000061042	protein_coding
ENSDART00000086619	ENSDARG00000039241	protein_coding
ENSDART00000086627	ENSDARG00000061051	protein_coding
ENSDART00000086631	ENSDARG00000078992	protein_coding
ENSDART00000086646	ENSDARG00000061049	protein_coding
ENSDART00000086659	ENSDARG00000061057	protein_coding
ENSDART00000086661	ENSDARG00000061061	protein_coding
ENSDART00000086664	ENSDARG00000011259	protein_coding
ENSDART00000086666	ENSDARG00000061060	protein_coding
ENSDART00000086686	ENSDARG00000061066	protein_coding
ENSDART00000086696	ENSDARG00000061294	protein_coding
ENSDART00000086711	ENSDARG00000061070	protein_coding
ENSDART00000086717	ENSDARG00000009194	protein_coding
ENSDART00000086720	ENSDARG00000061099	protein_coding
ENSDART00000086732	ENSDARG00000061091	protein_coding
ENSDART00000086733	ENSDARG00000074928	protein_coding
ENSDART00000086734	ENSDARG00000061093	protein_coding
ENSDART00000086737	ENSDARG00000079843	protein_coding
ENSDART00000086753	ENSDARG00000061096	protein_coding
ENSDART00000086761	ENSDARG00000075899	protein_coding
ENSDART00000086763	ENSDARG00000036818	protein_coding
ENSDART00000086765	ENSDARG00000061095	protein_coding
ENSDART00000086768	ENSDARG00000061108	protein_coding
ENSDART00000086772	ENSDARG00000061103	protein_coding
ENSDART00000086795	ENSDARG00000061110	protein_coding
ENSDART00000086797	ENSDARG00000061121	protein_coding
ENSDART00000086823	ENSDARG00000061124	protein_coding
ENSDART00000086861	ENSDARG00000061052	protein_coding
ENSDART00000086863	ENSDARG00000061140	protein_coding
ENSDART00000086867	ENSDARG00000061143	protein_coding
ENSDART00000086868	ENSDARG00000061138	protein_coding
ENSDART00000086871	ENSDARG00000061145	protein_coding
ENSDART00000086879	ENSDARG00000061147	protein_coding
ENSDART00000086881	ENSDARG00000057017	protein_coding
ENSDART00000086885	ENSDARG00000070874	protein_coding
ENSDART00000086902	ENSDARG00000061165	protein_coding
ENSDART00000086905	ENSDARG00000061149	protein_coding
ENSDART00000086924	ENSDARG00000061161	protein_coding
ENSDART00000086935	ENSDARG00000055839	protein_coding
ENSDART00000086943	ENSDARG00000061168	protein_coding
ENSDART00000086946	ENSDARG00000061177	protein_coding
ENSDART00000086952	ENSDARG00000061173	protein_coding
ENSDART00000086961	ENSDARG00000061180	protein_coding
ENSDART00000086984	ENSDARG00000061194	protein_coding
ENSDART00000086985	ENSDARG00000061187	protein_coding
ENSDART00000086994	ENSDARG00000061185	protein_coding
ENSDART00000087001	ENSDARG00000061195	protein_coding
ENSDART00000087002	ENSDARG00000061191	protein_coding
ENSDART00000087023	ENSDARG00000061207	protein_coding
ENSDART00000087026	ENSDARG00000061196	protein_coding
ENSDART00000087034	ENSDARG00000061203	protein_coding
ENSDART00000087036	ENSDARG00000061197	protein_coding
ENSDART00000087037	ENSDARG00000061204	protein_coding
ENSDART00000087039	ENSDARG00000015563	protein_coding
ENSDART00000087040	ENSDARG00000061201	protein_coding
ENSDART00000087047	ENSDARG00000061208	protein_coding
ENSDART00000087054	ENSDARG00000053104	protein_coding
ENSDART00000087055	ENSDARG00000019426	protein_coding
ENSDART00000087062	ENSDARG00000061215	protein_coding
ENSDART00000087064	ENSDARG00000061213	protein_coding
ENSDART00000087065	ENSDARG00000061226	protein_coding
ENSDART00000087067	ENSDARG00000061216	protein_coding
ENSDART00000087070	ENSDARG00000061233	protein_coding
ENSDART00000087084	ENSDARG00000074583	protein_coding
ENSDART00000087093	ENSDARG00000030307	protein_coding
ENSDART00000087096	ENSDARG00000061231	protein_coding
ENSDART00000087097	ENSDARG00000061223	protein_coding
ENSDART00000087105	ENSDARG00000075433	protein_coding
ENSDART00000087107	ENSDARG00000006200	protein_coding
ENSDART00000087110	ENSDARG00000074331	protein_coding
ENSDART00000087111	ENSDARG00000054973	protein_coding
ENSDART00000087112	ENSDARG00000061228	protein_coding
ENSDART00000087114	ENSDARG00000061235	protein_coding
ENSDART00000087115	ENSDARG00000078902	protein_coding
ENSDART00000087118	ENSDARG00000061248	protein_coding
ENSDART00000087120	ENSDARG00000006200	protein_coding
ENSDART00000087144	ENSDARG00000061242	protein_coding
ENSDART00000087148	ENSDARG00000061240	protein_coding
ENSDART00000087149	ENSDARG00000003903	protein_coding
ENSDART00000087163	ENSDARG00000018327	protein_coding
ENSDART00000087187	ENSDARG00000061268	protein_coding
ENSDART00000087191	ENSDARG00000023914	protein_coding
ENSDART00000087194	ENSDARG00000019345	protein_coding
ENSDART00000087196	ENSDARG00000061257	protein_coding
ENSDART00000087197	ENSDARG00000068166	protein_coding
ENSDART00000087202	ENSDARG00000061256	protein_coding
ENSDART00000087204	ENSDARG00000061255	protein_coding
ENSDART00000087208	ENSDARG00000061259	protein_coding
ENSDART00000087214	ENSDARG00000026630	protein_coding
ENSDART00000087216	ENSDARG00000061260	protein_coding
ENSDART00000087219	ENSDARG00000061272	protein_coding
ENSDART00000087229	ENSDARG00000061265	protein_coding
ENSDART00000087241	ENSDARG00000061274	protein_coding
ENSDART00000087242	ENSDARG00000067975	protein_coding
ENSDART00000087247	ENSDARG00000061282	protein_coding
ENSDART00000087270	ENSDARG00000003779	protein_coding
ENSDART00000087280	ENSDARG00000001881	protein_coding
ENSDART00000087293	ENSDARG00000061288	protein_coding
ENSDART00000087295	ENSDARG00000061304	protein_coding
ENSDART00000087298	ENSDARG00000061301	protein_coding
ENSDART00000087300	ENSDARG00000023771	protein_coding
ENSDART00000087311	ENSDARG00000061303	protein_coding
ENSDART00000087329	ENSDARG00000061311	protein_coding
ENSDART00000087339	ENSDARG00000061328	protein_coding
ENSDART00000087346	ENSDARG00000040118	protein_coding
ENSDART00000087364	ENSDARG00000061345	protein_coding
ENSDART00000087368	ENSDARG00000061335	protein_coding
ENSDART00000087382	ENSDARG00000061338	protein_coding
ENSDART00000087405	ENSDARG00000007179	protein_coding
ENSDART00000087410	ENSDARG00000061348	protein_coding
ENSDART00000087421	ENSDARG00000061351	protein_coding
ENSDART00000087422	ENSDARG00000061355	protein_coding
ENSDART00000087426	ENSDARG00000061352	protein_coding
ENSDART00000087438	ENSDARG00000061372	protein_coding
ENSDART00000087440	ENSDARG00000061362	protein_coding
ENSDART00000087441	ENSDARG00000061363	protein_coding
ENSDART00000087444	ENSDARG00000061365	protein_coding
ENSDART00000087445	ENSDARG00000061370	protein_coding
ENSDART00000087450	ENSDARG00000061368	protein_coding
ENSDART00000087467	ENSDARG00000061379	protein_coding
ENSDART00000087474	ENSDARG00000061377	protein_coding
ENSDART00000087477	ENSDARG00000061378	protein_coding
ENSDART00000087494	ENSDARG00000061385	protein_coding
ENSDART00000087533	ENSDARG00000061400	protein_coding
ENSDART00000087537	ENSDARG00000061398	protein_coding
ENSDART00000087553	ENSDARG00000061413	protein_coding
ENSDART00000087565	ENSDARG00000061405	protein_coding
ENSDART00000087566	ENSDARG00000061397	protein_coding
ENSDART00000087568	ENSDARG00000061411	protein_coding
ENSDART00000087570	ENSDARG00000061421	protein_coding
ENSDART00000087576	ENSDARG00000061414	protein_coding
ENSDART00000087586	ENSDARG00000061416	protein_coding
ENSDART00000087597	ENSDARG00000061436	protein_coding
ENSDART00000087604	ENSDARG00000061437	protein_coding
ENSDART00000087623	ENSDARG00000061432	protein_coding
ENSDART00000087624	ENSDARG00000055837	protein_coding
ENSDART00000087632	ENSDARG00000079340	protein_coding
ENSDART00000087636	ENSDARG00000061455	protein_coding
ENSDART00000087639	ENSDARG00000061446	protein_coding
ENSDART00000087643	ENSDARG00000061450	protein_coding
ENSDART00000087645	ENSDARG00000006372	protein_coding
ENSDART00000087647	ENSDARG00000006372	protein_coding
ENSDART00000087652	ENSDARG00000075536	protein_coding
ENSDART00000087654	ENSDARG00000061445	protein_coding
ENSDART00000087657	ENSDARG00000061454	protein_coding
ENSDART00000087658	ENSDARG00000061451	protein_coding
ENSDART00000087661	ENSDARG00000075648	protein_coding
ENSDART00000087662	ENSDARG00000061458	protein_coding
ENSDART00000087663	ENSDARG00000061471	protein_coding
ENSDART00000087664	ENSDARG00000061462	protein_coding
ENSDART00000087670	ENSDARG00000061459	protein_coding
ENSDART00000087680	ENSDARG00000044281	protein_coding
ENSDART00000087684	ENSDARG00000061468	protein_coding
